datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,WY,DeltaIn,netgains,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci
1999-12-03,8437.0,1736.0,927.0,1261.0,271.0,277.0,45.0,172.0,6312.0,7283.0,3272.008,0.0,,0.11,6312.47916503,2910.0,5463.0,2278.438,20.0,,0.0,2851.24999557,1930.0,2610.0,579.715,20.0,,0.0,1929.71249882,9036.0,1106.234,5313.0,4042.0,76.12,129.837,100.167,2000,18391.0,5159.0,8.79525589097,AN,AN,AN,0.745574874778,116440.686531,3.9623578734,200.0
1999-12-04,7530.0,2170.0,841.0,1443.0,576.0,222.0,30.0,192.0,5672.0,7279.0,3268.638,134.0,,0.0,5713.95833047,3694.0,3308.0,2279.017,36.0,,0.0,3635.91250049,2366.0,2550.0,579.281,35.0,,0.0,2366.1916663,10914.0,1113.899,5321.0,4017.0,76.12,128.331,99.224,2000,20252.0,5862.0,8.79525589097,AN,AN,AN,0.745574874778,116332.610535,3.8434871372,200.0
1999-12-05,8722.0,2272.0,798.0,1193.0,93.0,206.0,79.0,182.0,6411.0,6861.0,3267.676,35.0,,0.0,6410.99166585,3569.0,862.0,2284.355,16.0,,0.0,3569.2416712,2116.0,2487.0,578.5,23.0,,0.0,2116.24583267,10593.0,1133.032,5308.0,4024.0,76.12,126.838,98.753,2000,19925.0,6691.0,8.79525589097,AN,AN,AN,0.745574874778,116926.971674,3.72818252308,200.0
1999-12-06,7974.0,1822.0,444.0,498.0,42.0,278.0,12.0,207.0,6313.0,7626.0,3265.029,21.0,,0.0,6312.47083109,3047.0,4607.0,2281.568,20.0,,0.0,3221.88749763,1905.0,2504.0,577.295,9.0,,0.0,1905.47916564,7650.0,1138.981,6742.0,4016.0,76.12,124.8,97.971,2000,18408.0,5169.0,8.79525589097,AN,AN,AN,0.745574874778,117393.093922,3.61633704739,200.0
1999-12-07,8525.0,2201.0,1020.0,346.0,445.0,350.0,76.0,219.0,6177.0,6542.0,3264.306,0.0,,0.0,6177.48749939,3448.0,4539.0,2278.554,20.0,,0.0,3039.44166411,1607.0,2458.0,575.574,17.0,,0.0,1607.32916521,7131.0,1150.07,6411.0,4023.0,76.12,122.8,97.19,2000,17565.0,5157.0,8.79525589097,AN,AN,AN,0.745574874778,117700.926725,3.50784693597,200.0
1999-12-08,8320.0,1641.0,1236.0,1722.0,655.0,289.0,50.0,177.0,6028.0,6599.0,3263.103,35.0,,0.0,6027.48749898,2924.0,4369.0,2276.815,16.0,,0.0,3508.25416519,2247.0,2412.0,575.229,9.0,,0.0,2247.06249971,6788.0,1162.035,6385.0,4027.0,76.12,122.965,96.257,2000,17200.0,6597.0,8.79525589097,AN,AN,AN,0.745574874778,117843.367888,3.40261152789,200.0
1999-12-09,8458.0,2796.0,335.0,1306.0,536.0,337.0,61.0,177.0,6312.0,6291.0,3263.103,21.0,,0.4,6312.0,3590.0,3565.0,2276.12,24.0,,0.24,3238.60416608,2119.0,2276.0,574.885,17.0,,0.0,2119.56666637,6476.0,1172.879,6226.0,4022.0,76.12,121.749,95.405,2000,16724.0,2426.0,8.79525589097,AN,AN,AN,0.745574874778,118263.199493,3.54053318205,200.0
1999-12-10,7079.0,1906.0,599.0,1394.0,417.0,365.5,61.0,221.0,4863.0,6291.0,3260.229,21.0,,0.21,4863.02499756,3177.0,3382.0,2275.888,28.0,,0.0,3293.03333314,2338.0,2503.0,574.541,9.0,,0.09,2338.56666637,12921.0,1176.572,3237.0,1739.0,76.12,120.754,94.555,2000,17897.0,4221.0,8.79525589097,AN,AN,AN,0.745574874778,117213.064516,3.43431718659,200.0
1999-12-11,7648.0,2813.0,681.0,1714.0,90.0,394.0,11.0,130.0,5359.0,6389.0,3258.073,56.0,,0.0,5358.01666484,3373.0,3566.0,2273.572,40.0,,0.0,2438.34999803,1212.0,1597.0,573.766,6.0,,0.0,1212.27083268,14090.0,1176.361,3235.0,828.0,76.12,120.104,94.093,2000,18153.0,3655.0,8.79525589097,AN,AN,AN,0.745574874778,116710.427955,3.331287671,200.0
1999-12-12,7186.0,1219.0,742.0,849.0,315.0,45.0,202.0,275.0,5119.0,6546.0,3255.2,21.0,,0.0,5118.52916423,3185.0,4865.0,2284.006,16.0,,0.0,4119.47500886,1571.0,2682.0,571.528,17.0,,0.0,1570.6749981,14833.0,1175.833,3309.0,828.0,76.12,118.797,93.631,2000,18970.0,7266.0,8.79525589097,AN,AN,AN,0.745574874778,115993.435722,3.23134904087,200.0
1999-12-13,7643.0,2382.0,936.0,653.0,535.0,1054.0,30.0,284.0,5877.0,6928.0,3253.046,35.0,,0.15,5877.02499817,3264.0,6164.0,2277.974,24.0,,0.0,3146.86666155,1768.0,2610.0,569.808,26.0,,0.0,1768.83333187,17615.0,1175.305,2461.0,678.0,76.225,117.485,92.787,2000,20754.0,8091.0,8.79525589097,AN,AN,AN,0.745574874778,116070.788934,3.13440856964,200.0
1999-12-14,8268.0,1196.0,684.0,1492.0,54.0,666.0,23.0,175.0,5747.0,5846.0,3252.807,21.0,,0.0,5746.50416646,1860.0,4759.0,2272.415,20.0,,0.0,1976.33749528,245.0,501.0,569.296,3.0,,0.0,245.866666232,17471.0,1169.823,781.0,714.0,76.225,116.485,92.023,2000,18966.0,6499.0,8.79525589097,AN,AN,AN,0.745574874778,116013.753654,3.04037631255,200.0
1999-12-15,7762.0,1143.0,807.0,1490.0,206.0,278.0,31.0,1022.0,5781.0,5966.0,3252.328,56.0,,0.0,5780.50416626,2818.0,3661.0,2270.679,32.0,,0.0,2817.76666519,2276.0,2477.0,568.869,14.0,,0.0,2275.72083297,16251.0,1159.303,674.0,716.0,75.807,115.868,91.565,2000,17641.0,5984.0,8.79525589097,AN,AN,AN,0.745574874778,115993.570137,2.94916502317,200.0
1999-12-16,7596.0,2513.0,810.0,2185.0,258.0,301.0,90.0,198.0,5320.0,5902.0,3251.131,21.0,,0.0,5319.51249898,2263.0,3654.0,2267.789,8.0,,0.0,2204.95833088,5767.0,5976.0,568.442,6.0,,0.0,5766.72083297,16255.0,1152.691,764.0,708.0,75.598,115.616,91.489,2000,17727.0,2697.0,8.79525589097,AN,AN,AN,0.745574874778,115513.404129,2.86069007248,200.0
1999-12-17,7723.0,1705.0,487.0,2462.0,592.0,465.0,42.0,266.0,5790.0,5634.0,3251.37,35.0,,0.0,5789.49583354,2532.0,2287.0,2268.368,12.0,,0.0,2590.91250049,2137.0,2077.0,568.528,17.0,,0.0,2137.35833341,15984.0,1146.824,756.0,711.0,75.286,115.491,91.412,2000,17451.0,170.0,8.79525589097,AN,AN,AN,0.745574874778,115527.229756,2.7748693703,200.0
1999-12-18,6967.0,1639.0,1237.0,967.0,17.0,56.0,107.0,179.0,5052.0,5514.0,3250.412,21.0,,0.0,5052.00833252,2029.0,4183.0,2263.979,0.0,,0.0,1970.21249627,933.0,2508.0,565.37,11.0,,0.0,926.841663985,15655.0,1140.653,765.0,713.0,74.974,115.019,91.412,2000,17133.0,4467.0,8.79525589097,AN,AN,AN,0.745574874778,114802.876601,2.69162328919,200.0
1999-12-19,6045.0,1307.0,477.0,1555.0,357.0,0.0,59.0,100.0,4201.0,5359.0,3248.018,49.0,,0.0,4201.02499797,2918.0,1139.0,2267.558,32.0,,0.0,2975.41250304,1196.0,2427.0,562.896,17.0,,0.0,1196.69166457,15189.0,1138.041,774.0,713.0,75.286,115.239,91.412,2000,16676.0,4668.0,8.79525589097,AN,AN,AN,0.745574874778,113263.757769,2.61087459052,200.0
1999-12-20,6075.0,842.0,805.0,12.0,130.0,112.5,66.0,379.0,4717.0,6109.0,3245.145,56.0,,0.0,4716.52916423,1875.0,5065.0,2261.095,69.0,,0.0,1875.57082785,1482.0,2251.0,561.36,20.0,,0.0,1496.5999987,14423.0,1133.971,1281.0,715.0,74.353,114.362,91.412,2000,16419.0,5739.0,8.79525589097,AN,AN,AN,0.745574874778,112317.099045,2.5325483528,200.0
1999-12-21,6421.0,981.0,801.0,466.0,1068.0,225.0,33.0,455.0,4760.0,5549.0,3243.469,119.0,,0.0,4823.01666524,3940.0,5034.0,2258.79,68.0,,0.0,3939.89583138,1201.0,2432.0,556.286,6.0,,0.0,1567.23124877,12951.0,1131.156,2224.0,716.0,73.837,113.553,91.336,2000,15891.0,3555.0,8.79525589097,AN,AN,AN,0.745574874778,111524.260758,2.45657190222,200.0
1999-12-22,6163.0,1120.0,466.0,1506.0,808.0,234.0,60.0,61.0,4526.0,5557.0,3241.314,126.0,,0.0,4596.5208315,2054.0,6470.0,2249.814,108.0,,0.0,2052.59999238,1638.0,2300.0,554.933,20.0,,0.0,1637.86249885,11542.0,1129.385,3142.0,714.0,73.631,112.964,91.184,2000,15398.0,6193.0,8.79525589097,AN,AN,AN,0.745574874778,110544.568551,2.38287474515,200.0
1999-12-23,6026.0,1986.0,551.0,1031.0,548.0,243.0,41.0,112.0,4281.0,5623.0,3238.443,105.0,,0.0,4280.53749756,2744.0,7467.0,2240.291,20.0,,0.0,2685.82082525,1155.0,2587.0,552.065,14.0,,0.0,1155.04999757,10537.0,1128.864,4098.0,715.0,73.322,113.212,91.108,2000,15350.0,2471.0,8.79525589097,AN,AN,AN,0.745574874778,109297.877621,2.3113885028,200.0
1999-12-24,6369.0,1192.0,505.0,1008.0,222.0,258.0,81.0,327.0,4626.0,5643.0,3236.3,63.0,,0.0,4625.57083151,2427.0,6905.0,2231.596,20.0,,0.0,2541.27082595,976.0,2438.0,549.131,17.0,,0.0,975.774997509,9110.0,1128.552,2902.0,3274.0,72.912,112.702,90.956,2000,15286.0,2306.0,8.79525589097,AN,AN,AN,0.745574874778,108458.554572,2.24204684771,200.0
1999-12-25,5649.0,1728.0,693.0,1108.0,214.0,289.5,60.0,157.0,4166.0,5664.0,3233.203,133.0,,0.0,4235.5958307,2446.0,2956.0,2230.34,8.0,,0.0,2330.7666656,837.0,2482.0,545.863,3.0,,0.0,837.383330559,8522.0,1136.371,2966.0,3945.0,72.81,112.902,90.728,2000,15433.0,416.0,8.79525589097,AN,AN,AN,0.745574874778,107271.222674,2.17478544228,200.0
1999-12-26,6824.0,2471.0,696.0,1068.0,206.0,321.0,44.0,137.0,5010.0,5252.0,3232.487,119.0,,0.0,5010.01666606,3221.0,1415.0,2233.996,20.0,,0.0,3278.23333644,708.0,2110.0,543.027,28.0,,0.0,708.183330926,7524.0,1146.3,3924.0,3925.0,72.605,112.686,90.576,2000,15373.0,-125.0,8.79525589097,AN,AN,AN,0.745574874778,106917.678206,2.10954187901,200.0
1999-12-27,6327.0,792.0,722.0,315.0,566.0,362.0,22.0,75.0,4709.0,5431.0,3230.82,105.0,,0.0,4695.55416525,1570.0,6676.0,2223.722,16.0,,0.0,1512.19165794,701.0,2348.0,539.705,28.0,,0.0,701.158330513,7529.0,1149.965,3823.0,3918.0,72.299,112.039,90.5,2000,15270.0,698.0,8.79525589097,AN,AN,AN,0.745574874778,106267.348461,2.04625562264,200.0
1999-12-28,7798.0,2205.0,378.0,1006.0,529.333333333,346.0,75.0,279.0,5329.0,4658.0,3232.012,70.0,,0.0,5328.96666768,2461.0,6106.0,2216.436,28.0,,0.0,2460.64166048,1075.0,2094.0,537.629,28.0,,0.0,1075.34999824,7064.0,1155.628,4359.0,4012.0,72.299,111.518,90.5,2000,15435.0,4508.0,8.79525589097,AN,AN,AN,0.745574874778,106282.947706,1.98486795396,200.0
1999-12-29,6326.0,377.0,697.0,544.0,492.666666667,330.0,107.0,115.0,4662.0,5086.0,3231.058,56.0,,0.0,4661.02499919,1746.0,8288.0,2203.5,36.0,,0.0,1802.09998902,1081.0,2097.0,535.559,28.0,,0.0,1081.37499824,6122.0,1165.716,5419.0,4024.0,71.892,110.815,90.348,2000,15565.0,6413.0,8.79525589097,AN,AN,AN,0.745574874778,105629.82532,1.92532191535,200.0
1999-12-30,5859.0,1680.0,444.0,1015.0,456.0,366.5,25.0,407.0,5011.0,6164.0,3228.199,49.0,,0.0,4771.58749757,1829.0,8186.0,2190.843,24.0,,0.0,1828.76248925,971.0,2089.0,533.336,3.0,,0.0,971.237498113,5822.0,1176.15,6398.0,4024.0,71.688,110.238,90.348,2000,16244.0,1807.0,8.79525589097,AN,AN,AN,0.745574874778,105119.921551,1.86756225789,200.0
1999-12-31,6460.0,1241.0,592.0,421.0,242.0,403.0,62.0,273.0,3830.0,4134.0,3227.485,56.0,,0.0,3830.02499939,2154.0,4403.0,2186.448,24.0,,0.0,2211.18749627,525.0,2208.64,530.209,3.0,,0.0,1910.67366616,4058.0,1187.142,6660.0,4093.0,71.485,109.965,90.121,2000,14811.0,1364.0,8.79525589097,AN,AN,AN,0.745574874778,103693.950473,1.81153539015,200.0
2000-01-01,5928.0,1807.0,415.0,433.0,28.0,377.5,107.0,302.0,4118.0,4796.0,3226.056,42.0,,0.0,4117.54583212,1905.0,4050.0,2182.059,11.0,,0.0,1848.21249627,1450.0,2328.28,528.069,0.0,,0.0,2850.10983421,3998.0,1204.542,6383.0,4131.0,71.283,109.511,89.818,2000,14512.0,-1415.64,8.79525589097,AN,AN,AN,2.55786842544,102626.798782,1.75718932844,200.0
2000-01-02,6871.0,1824.0,672.0,794.0,194.0,352.0,35.0,175.0,5118.0,4878.0,3226.532,0.0,,0.03,5117.98333374,2674.0,3.0,2187.236,4.0,,0.0,2617.07083773,789.0,2447.92,526.193,0.0,,0.0,3789.54600225,5869.5,1222.023,6401.0,4056.0,71.181,109.029,89.591,2000,16326.5,1154.22,8.79525589097,AN,AN,AN,2.55786842544,102613.442176,1.70447364859,200.0
2000-01-03,6747.0,1721.0,492.0,1250.0,876.0,258.0,37.0,279.0,4644.0,4743.0,3226.294,21.0,,0.0,4644.00833313,1484.0,4414.0,2181.384,21.0,,0.0,1484.6166617,1420.0,2567.56,524.889,0.0,,0.0,4728.9821703,7741.0,1230.044,6393.0,4120.0,71.08,108.578,89.364,2000,18254.0,6317.08,8.79525589097,AN,AN,AN,2.55786842544,102126.778401,1.65333943913,200.0
2000-01-04,7216.0,1555.0,313.0,853.0,1076.0,164.0,50.0,205.0,5279.0,4919.0,3227.009,0.0,,0.09,5279.47916727,2465.0,5558.0,2175.206,21.0,,0.04,2464.25832809,678.0,2687.2,522.361,27.0,,0.0,5668.41833835,4324.0,1241.322,6388.0,4091.0,70.878,107.92,89.138,2000,14803.0,2021.44,8.79525589097,AN,AN,AN,2.55786842544,102299.918648,1.64373925596,200.0
2000-01-05,5932.0,1217.0,659.0,181.0,1276.0,70.0,61.0,131.0,4211.0,4890.0,3225.579,42.0,,0.01,4211.04166545,1822.0,7634.0,2163.893,4.0,,0.0,1934.3624904,1035.0,2806.84,519.349,0.0,,0.0,6607.8545064,4165.0,1254.673,6407.0,4121.0,70.777,107.324,88.987,2000,14693.0,7868.8,8.79525589097,AN,AN,AN,2.55786842544,101395.964381,1.59442707828,200.0
2000-01-06,6461.0,1709.0,438.0,504.0,1476.0,54.0,51.0,106.0,4710.0,4619.0,3225.579,91.0,,0.0,4710.0,1512.0,3889.0,2159.87,45.0,,0.0,1905.73749658,1231.0,2926.48,517.087,3.0,,0.0,7547.29067444,4455.0,1266.34,6396.0,4099.0,70.575,106.908,89.062,2000,14950.0,2933.16,8.79525589097,AN,AN,AN,2.55786842544,101036.166162,1.54659426593,200.0
2000-01-07,7393.0,1105.0,785.0,1280.0,359.0,253.0,56.0,133.0,5513.0,4517.0,3227.485,35.0,,0.0,5512.94166828,1692.0,2969.0,2156.3,17.0,,0.0,1186.12499697,508.0,3046.12,515.067,0.0,,0.0,8486.72684249,4100.0,1279.453,6417.0,4094.0,70.374,107.086,88.911,2000,14611.0,1248.52,8.79525589097,AN,AN,AN,2.55786842544,101497.299522,1.50019643795,200.0
2000-01-08,6085.0,2008.0,402.0,1103.0,615.0,452.0,83.0,43.0,4338.0,4529.0,3227.009,49.0,,0.0,4338.01666626,1314.0,1423.0,2156.188,4.0,,0.0,1370.53333324,1004.0,3165.76,512.805,27.0,,0.0,9426.16301054,4358.0,1289.345,6154.0,4099.0,70.273,107.16,88.685,2000,14611.0,-812.12,8.79525589097,AN,AN,AN,2.55786842544,100760.451212,1.45519054482,200.0
2000-01-09,5813.0,1609.0,448.0,387.0,181.0,337.5,44.0,1128.0,3942.0,4415.0,3226.056,7.0,,0.0,3941.52916586,1377.0,804.0,2157.304,11.0,,0.0,1377.65000095,542.0,3285.4,509.914,0.0,,0.0,10365.5991786,3998.0,1305.158,6141.0,4100.0,70.173,106.538,88.534,2000,14239.0,2265.24,8.79525589097,AN,AN,AN,2.55786842544,99663.9578174,1.41153482847,200.0
2000-01-10,7836.0,1910.0,1408.0,557.0,395.0,223.0,96.0,132.0,6085.0,4524.0,3229.153,0.0,,0.08,6085.4041693,1113.0,7169.0,2145.39,7.0,,0.0,1169.35832322,777.0,3405.04,507.193,16.0,,0.0,11305.0353466,4025.0,1311.502,6191.0,4114.0,69.972,106.184,88.384,2000,14330.0,3185.6,8.79525589097,AN,AN,AN,2.55786842544,100766.164096,1.36918878362,200.0
2000-01-11,15085.0,8594.0,2368.0,1318.0,20.0,179.0,88.0,424.0,12007.0,4306.0,3244.427,0.0,,2.76,12006.6416796,6175.0,4987.0,2147.39,11.0,,0.84,6006.33333503,972.0,3524.68,505.112,3.0,,0.0,12244.4715147,3776.0,1321.914,6144.0,4113.0,70.072,106.169,88.459,2000,14033.0,4585.96,8.79525589097,AN,AN,AN,2.55786842544,107734.497571,2.16811312011,200.0
2000-01-12,11462.0,4690.0,1117.0,1326.0,864.0,334.0,120.0,377.0,7562.0,3572.0,3252.328,7.0,,0.02,7562.42084004,3492.0,4879.0,2144.612,14.0,,0.0,3492.42499764,1428.0,3644.32,503.672,27.0,,0.1,13183.9076827,6957.0,1337.749,6502.0,4106.0,69.871,106.361,88.309,2000,17565.0,8719.32,8.79525589097,AN,AN,AN,2.55786842544,109910.193532,2.10306972651,200.0
2000-01-13,12415.0,3937.0,1298.0,1220.0,309.0,418.0,119.0,337.0,9531.0,4206.0,3262.862,14.0,,0.35,9530.89167561,3141.0,5705.0,2139.617,11.0,,0.0,3197.68749576,1332.0,3763.96,502.007,0.0,,0.1,14123.3438508,8445.0,1348.452,5790.0,4093.0,69.37,106.435,88.534,2000,18328.0,2985.68,8.79525589097,AN,AN,AN,2.55786842544,113945.575531,2.03997763471,200.0
2000-01-14,23793.0,4238.0,1048.0,1165.0,756.0,13.0,117.0,289.5,19097.0,2711.0,3295.363,0.0,,0.28,19096.9208609,3210.0,4318.0,2137.288,11.0,,0.0,3154.79583136,1353.0,3883.6,500.183,27.0,,0.0,15062.7800188,8979.0,1355.418,5656.0,4074.0,69.171,106.449,88.61,2000,18709.0,5543.04,8.79525589097,AN,AN,AN,2.55786842544,127345.217616,1.97877830567,200.0
2000-01-15,47176.0,6026.0,2252.0,1765.0,358.0,581.0,106.0,242.0,26149.0,1668.0,3355.0,101.0,,1.045,25159.9083728,4502.0,3768.0,2138.841,7.0,,0.72,4557.97083465,1032.0,4003.24,497.963,0.0,,0.2,16002.2161869,9608.0,1361.398,5681.0,4067.0,69.271,106.835,88.685,2000,19356.0,6069.4,8.79525589097,AN,AN,AN,2.55786842544,146137.865108,2.6394149565,200.0
2000-01-16,43916.0,12067.0,4232.0,2969.0,468.0,1149.0,212.0,855.0,33201.0,625.0,3415.575,58.0,,1.81,31222.8958848,8172.0,1214.0,2152.51,11.0,,0.52,8116.45417827,2136.0,4122.88,498.121,0.0,,0.3,16941.6523549,10209.0,1371.719,5820.0,4084.0,69.37,107.339,88.987,2000,20113.0,6098.76,8.79525589097,AN,AN,AN,2.55786842544,170053.867737,3.0802325078,200.0
2000-01-17,26014.0,7313.0,2672.0,2436.0,486.0,1649.0,416.0,1026.0,19105.0,3105.0,3447.281,15.0,,1.72,19105.1083603,5749.0,3944.0,2156.188,7.0,,0.16,5805.32500312,2395.0,4242.52,498.597,0.0,,0.0,17881.088523,10563.0,1378.614,5740.0,1846.0,69.271,107.249,89.289,2000,18149.0,6136.12,8.79525589097,AN,AN,AN,2.55786842544,180656.28271,3.14782553257,200.0
2000-01-18,20848.0,8517.0,7543.0,8565.0,3005.0,5436.0,1638.0,5057.0,15978.0,3947.0,3470.941,103.0,,0.35,15978.5833534,8688.0,4064.0,2165.123,7.0,,0.84,8575.72917425,5371.0,4362.16,505.032,0.0,,1.2,18820.524691,16158.0,1383.96,5804.0,921.0,70.072,109.029,91.412,2000,22883.0,10666.48,8.79525589097,AN,AN,AN,2.55786842544,187602.051928,3.89339076659,200.0
2000-01-19,29657.0,14548.0,2036.0,10467.0,1621.0,2959.0,916.0,1774.0,18559.0,2019.0,3503.748,0.0,,0.36,18559.1958612,9066.0,6911.0,2169.376,11.0,,0.28,9066.22083694,8126.0,4481.8,517.006,0.0,,0.6,19759.9608591,23628.0,1388.42,6212.0,907.0,70.876,110.739,92.711,2000,30747.0,22459.84,8.79525589097,AN,AN,AN,2.55786842544,196781.145193,4.05658904359,200.0
2000-01-20,41452.0,13806.0,5974.5,11236.0,3208.0,3344.0,582.0,815.0,25221.0,2311.0,3549.189,0.0,,1.79,25220.8375386,10400.0,4063.0,2181.946,0.0,,0.04,10400.3750107,6643.0,4601.44,526.764,0.0,,0.2,20699.3970271,25597.0,1392.886,6222.0,789.0,72.299,113.584,94.709,2000,32608.0,22514.2,8.79525589097,AN,AN,AN,2.55786842544,212162.925472,3.97489137229,200.0
2000-01-21,26477.0,7851.0,9913.0,7196.0,1075.0,2139.0,476.0,1020.0,18891.0,1878.0,3582.755,90.0,,0.45,18890.8583618,6204.0,4382.0,2185.772,7.0,,0.2,6317.94166992,5048.0,4721.08,532.76,0.0,,0.1,21638.8331952,24141.0,1391.211,6141.0,732.0,72.81,114.769,95.327,2000,31014.0,21723.56,8.79525589097,AN,AN,AN,2.55786842544,220445.63756,4.05564463112,200.0
2000-01-22,21382.0,10157.0,4001.0,4292.0,578.0,1509.0,140.0,830.0,15887.0,4006.0,3606.292,15.0,,0.2,15887.5708533,6638.0,2087.0,2194.68,4.0,,0.08,6582.11667423,3352.0,4840.72,534.653,28.0,,0.0,22578.2693632,24188.0,1396.797,6265.0,730.0,72.912,115.52,95.637,2000,31183.0,16445.92,8.79525589097,AN,AN,AN,2.55786842544,225310.926536,4.01397529218,200.0
2000-01-23,24181.0,10055.0,3834.0,4110.0,618.0,1978.0,1514.0,1518.0,17669.0,4192.0,3633.024,0.0,,0.3,17669.383356,6793.0,3.0,2208.033,0.0,,1.2,6735.13751134,3378.0,4960.36,536.881,28.0,,0.0,23517.7055313,26876.0,1404.518,6266.0,728.0,72.912,116.611,96.568,2000,33870.0,21019.28,8.79525589097,AN,AN,AN,2.55786842544,231714.763565,5.09355603342,200.0
2000-01-24,40950.0,19759.0,14110.0,31323.0,4320.0,14580.0,9376.0,6769.0,22843.0,4326.0,3669.753,0.0,,1.95,22843.5375312,14862.0,1578.0,2234.11,21.0,,1.32,14746.1541888,21476.0,5080.0,575.315,0.0,,3.1,24457.1416993,28407.0,1406.982,7231.0,728.0,74.663,122.028,100.719,2000,36366.0,25004.64,8.79525589097,AN,AN,AN,2.55786842544,242972.562918,6.26074935242,200.0
2000-01-25,35044.0,18403.0,11845.0,30599.0,8841.0,15287.0,5949.0,6438.0,22359.0,8585.0,3697.073,0.0,,0.95,22358.8333565,14874.0,1439.0,2260.98,4.0,,0.04,14989.9583561,25370.0,8241.0,609.291,0.0,,2.1,25370.5666955,35411.0,1416.856,6778.0,2264.0,75.807,125.794,102.461,2000,44453.0,34975.0,8.79525589097,AN,AN,AN,2.55786842544,253182.768128,6.11292687184,200.0
2000-01-26,26240.0,13231.0,7520.0,12174.0,6450.0,4624.0,1814.0,2313.0,17778.0,11593.0,3709.341,0.0,,0.01,17778.1166771,9742.0,1576.0,2277.394,7.0,,0.0,9858.3916806,11331.0,10255.0,611.426,0.0,,0.0,11331.3958351,50815.0,1428.78,7086.0,4012.0,76.329,127.464,103.098,2000,61913.0,51791.0,8.79525589097,AN,AN,AN,2.55786842544,258301.746399,5.92953906569,200.0
2000-01-27,18990.0,8835.0,4778.0,7473.0,2680.0,2990.0,1051.0,1581.0,14605.0,12995.0,3712.473,31.0,,0.0,14605.0500027,7558.0,874.0,2290.516,11.0,,0.0,7500.67501114,6963.0,10415.0,604.578,0.0,,0.0,6962.46666085,62746.0,1449.672,7254.0,4022.0,76.539,128.851,103.416,2000,74022.0,58183.0,8.79525589097,AN,AN,AN,2.55786842544,259991.709082,5.75165289372,200.0
2000-01-28,17461.0,7719.0,3369.0,5731.0,1200.0,1638.0,855.0,1054.0,12781.0,12201.0,3713.517,54.0,,0.0,12781.3500009,7147.0,952.0,2302.756,25.0,,0.0,7148.00001039,5003.0,10330.0,594.005,3.0,,0.0,5002.44582436,59708.0,1466.232,7500.0,4026.0,76.329,129.287,103.656,2000,71234.0,55188.0,8.79525589097,AN,AN,AN,2.55786842544,259773.473629,5.57910330691,200.0
2000-01-29,15742.0,6435.0,3483.0,4233.0,838.0,1971.0,605.0,820.0,12275.0,18128.0,3701.771,69.0,,0.0,12275.0583234,6240.0,317.0,2314.222,25.0,,0.0,6122.77500974,3314.0,9775.0,581.19,0.0,,0.0,3314.10415579,48104.0,1481.715,7429.0,4011.0,76.12,130.009,104.135,2000,59544.0,43312.0,8.79525589097,AN,AN,AN,2.55786842544,259059.858271,5.4117302077,200.0
2000-01-30,23275.0,9056.0,3577.0,4933.0,1716.0,2042.0,715.0,1480.0,14848.0,16690.0,3698.117,0.0,,0.58,14847.7749969,7440.0,1191.0,2335.147,18.0,,1.16,7618.68751777,4244.0,8045.0,573.594,29.0,,0.0,4244.34999355,36746.0,1499.2,7536.0,4040.0,76.12,130.836,104.775,2000,48322.0,29088.0,8.79525589097,AN,AN,AN,2.55786842544,260954.640354,6.40937830147,200.0
2000-01-31,24921.0,7967.0,3279.0,5033.0,1601.0,1948.0,720.0,1373.0,15031.0,15542.0,3697.073,15.0,,0.77,15030.6499991,7200.0,2065.0,2345.186,15.0,,0.2,7141.32917519,4616.0,7428.0,568.016,0.0,,0.81,4615.7583286,35689.0,1505.272,7283.0,4030.0,75.807,131.668,105.095,2000,47002.0,26412.0,8.79525589097,AN,AN,AN,2.55786842544,262937.558335,6.41709695242,200.0
2000-02-01,21144.0,6560.0,3522.0,4196.0,381.0,1357.0,608.0,1207.0,13958.0,15832.0,3693.157,100.0,,0.73,13957.68333,5865.0,2522.0,2351.935,0.0,,0.0,5924.62083906,4271.0,6551.0,563.493,0.0,,0.0,4270.65416283,37242.0,1515.834,7076.0,4075.0,75.598,131.946,105.416,2000,48393.0,27653.0,8.79525589097,AN,AN,AN,5.18838346234,263748.363749,6.22458404385,200.0
2000-02-02,22458.0,6373.0,2391.0,4066.0,415.0,1271.0,590.0,1037.0,14114.0,12140.0,3697.073,0.0,,0.01,14114.31667,6268.0,2497.0,2359.41,4.0,,0.0,6269.64583968,3052.0,5492.0,558.654,0.0,,0.0,3052.33749589,38260.0,1534.261,7079.0,4087.0,75.39,132.731,105.577,2000,49426.0,29483.0,8.79525589097,AN,AN,AN,5.18838346234,264675.262231,6.03784652254,200.0
