datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2
1996-10-11,3101.9113256868536,4313.666666666667,73.78534624381473,8.112293690238445,710.6090189388176,887.0,-58.2174272666866,3.6623033807535483,2662.0884870302275,3212.733333333333,-87.85389725055018,3.4353718950412797,677.8201600272471,870.5666666666667,-91.08671439206425,1.388429749728,1994.5671404881764,2160.0,0.0,1.6706776831369925,1660.3292562483127,1690.0,0.0,4.9307107354983355,685.7925342371173,785.4333333333334,0.0,0.892561981968,8.528925605472,2.0214731204741074,7.9338842841599995,122.88024613101467,133.24973111319957,82.89911413854273
1996-10-12,3103.2423377658365,4292.0,81.38258971720398,8.704027470714244,708.7120048112897,879.0,-81.41097028397097,3.657464671076129,2663.3916275239008,3200.3,-8.718508954062116,3.4373553661123197,676.4517296163284,866.8,-91.08671439206422,1.4626115677848959,1995.1814214788774,2150.0,0.0,1.93190082319296,1656.589421543867,1690.0,0.0,5.492033048602655,684.8829612138555,779.6,0.0,1.28727272510496,8.528925605472,0.8964343098578613,7.9338842841599995,124.90171925148879,146.71686497637458,83.1433996549057
1996-10-13,3102.347235901807,4270.333333333333,0.3429590625179344,7.46734236406839,707.3712343511884,871.0,-54.5011622792496,3.6526259613987095,2665.33542917352,3187.866666666667,21.922648019131543,18.040063230186277,675.0091173873528,863.0333333333333,-91.16089621012108,1.4626115677848959,1994.6597685871939,2140.0,0.0,2.00528925282144,1651.0664463465562,1690.0,0.0,2.118148756763616,683.5786774474569,773.7666666666667,0.0,1.60264462540032,8.528925605472,13.249586754547199,11.111039850510691,140.04787477378215,102.57003065630063,83.37424946786872
1996-10-14,3100.45146377629,4248.666666666667,-107.26388726514682,7.54909089637824,705.5255505355071,863.0,-80.96568902867932,3.64778725172129,2650.5780105659046,3175.4333333333334,-91.1455142245814,3.45322313468064,674.018948793979,859.2666666666667,-69.5177835192953,1.4606280967138559,1994.0349751998162,2130.0,0.0,3.2265123912607683,1650.3077686618835,1690.0,0.0,2.0645950378455358,681.9590217807629,767.9333333333334,0.0,1.56297520397952,8.528925605472,0.19615089389747986,7.933884284159998,139.04774031589386,110.87603287113598,83.37490077123238
1996-10-15,3099.572786091819,4227.0,-51.82210223454405,8.040991721996159,703.6073500577327,855.0,-83.34802173707715,3.6429485420438708,2650.5304072602,3163.0,-87.51377869350699,3.44330577932544,673.0307636716761,855.5,-69.58998186628119,1.388429749728,1992.8038347060217,2120.0,0.0,1.60859503861344,1648.6585124663138,1690.0,0.0,2.735008259857056,680.3790355354897,762.1,0.0,2.07867768244992,8.528925605472,0.8322311914052154,7.9338842841599995,139.24389120979134,119.40495847660797,83.59301802279742
1996-10-16,3099.3704720425726,4205.333333333333,1.632443129983585,8.81505199429125,702.0986163881279,847.0,-66.95592899054596,3.6381098323664514,2651.0540436229544,3163.0,-52.86253908243819,4.40925619092192,672.1147768963592,851.7333333333333,-69.58998186628112,1.388429749728,1993.1509421434537,2110.0,0.0,1.48760330328,1646.4796694947765,1690.0,0.0,3.084099168360096,678.2833468117461,756.2666666666667,0.0,1.41024793150944,8.528925605472,1.1511453167646764,7.93388428416,140.07612240119656,128.9949721165693,83.7991388255264
1996-10-17,3099.171618380879,4183.666666666667,36.55136626865567,8.88198345611712,701.0945561381026,839.0,-45.21949341109766,3.6332711226890324,2650.2765229631063,3163.0,-76.54518367065614,4.71272726479104,671.1987901210423,847.9666666666667,-69.58998186628105,1.388429749728,1993.7578842911919,2100.0,0.0,1.72760330287584,1644.6757025556658,1690.0,0.0,3.095999994786336,676.856087838943,750.4333333333334,0.0,1.30314049367328,8.528925605472,1.166428151636584,7.933884284159998,141.22726771796124,160.22119776217818,83.99392298410528
1996-10-18,3098.538891109217,4162.0,19.923494395830176,10.46082642866496,699.815665176738,831.0,-58.27623559229778,3.628432413011613,2650.6632998219593,3154.9439265201463,-10.553105269389988,3.45322313468064,670.2828033457254,844.2,-69.589981866281,1.388429749728,1993.8927603240224,2090.0,0.0,1.16628098977152,1641.6677686764338,1690.0,0.0,7.901950399916256,675.5359363039761,744.6,0.0,1.2198347086896,8.528925605472,6.178184474833531,7.933884284160002,142.39369586959782,157.9420066503136,84.17799401396232
1996-10-19,3095.958395245794,4140.333333333333,1.6863704595993454,10.65719006469792,698.898637717838,823.0,-43.6706184492387,3.6235937033341936,2651.4844568453696,3160.4483624908426,-54.33822916259828,3.570247927872,669.3668165704084,840.4333333333334,-69.58998186628094,1.388429749728,1994.5373884221103,2080.0,0.0,1.145256196418496,1635.0935538114716,1690.0,0.0,7.733355358877855,674.2990905539928,738.7666666666667,0.0,1.3586776836624,8.528925605472,8.03027138186376,7.9338842841599995,148.57188034443135,154.6168016972356,84.35194113717722
1996-10-20,3093.701205166951,4118.666666666667,17.490667953646607,9.56628097562592,697.7385150847355,815.0,-57.91569973799214,3.618754993656774,2654.1839609730546,3163.0,33.08206821084664,17.66352995971833,668.4508297950915,836.6666666666666,-69.58998186628088,1.388429749728,1994.439404951201,2070.0,0.0,1.145256196418496,1628.0849587819519,1690.0,0.0,2.967074375168736,672.9234018290366,732.9333333333334,0.0,0.604165288238784,8.528925605472,13.249586754547199,12.90985521540816,178.10549606334544,173.41852067383832,84.5163211686153
1996-10-21,3090.4701307922264,4097.0,-64.25243934671477,9.78644626451136,697.3409171104477,807.0,-24.814454793485396,3.613916283979355,2640.6024144775365,3163.0,-76.49570952797242,3.4333884239702397,667.5135603751824,832.9,-70.46257029456343,1.388429749728,1994.660760322729,2060.0,0.0,1.145256196418496,1626.2036364710705,1690.0,0.0,1.884099170380896,672.4132998794825,727.1,0.0,0.9619834694543999,8.528925605472,1.9087262042062658,7.933884284160001,169.85173848084233,170.57851210944003,84.35725569544452
