,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf,FOL_pr,ORO_pr,SHA_pr,YRS_pr,FOL_tas,ORO_tas,SHA_tas,FOL_swe,ORO_swe,SHA_swe,YRS_swe,MED_swe,SDF_swe,STL_swe,SNM_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe
2047-12-28,36.252421999999996,113.87858999999999,11.176249499999999,32.2981,52.29343,25.722336,50.60648,31.956394,1.29027,37.313572,187.45113999999998,42.66421,0.0,6.4247542e-06,0.0,0.0,285.3351,286.69675,283.14914,1.550176,0.009942765,1.253315,0.0,0.0,0.0,0.0,0.0,0.0,1.5113002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.774452000000004
2047-12-29,26.316055,106.03661000000001,10.349629,30.73722,48.606407,23.718708,47.92889,30.562368,1.2866876,29.418938,183.1936,34.203228,0.0,0.008891858,0.0032985331,0.00092853484,282.6144,285.3314,282.5957,1.454248,0.0,1.1285323999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.775496999999994
2047-12-30,23.860565,97.35041,9.275417,29.955269,45.332275,21.118776,44.03662,27.72291,1.2836101,25.149628,177.70233000000002,29.950142,0.010968463999999999,0.003992984000000001,0.0,0.0028496415,279.97147,282.4426,282.24677,1.4470251,0.0,1.0976341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7779
2047-12-31,21.863264,95.65853,9.146239999999999,28.568309999999997,38.821999999999996,20.63559,39.664837,26.015342999999998,1.2788403999999998,20.189709,173.48721,26.101020000000002,0.01527963,0.0040732934000000005,0.064314365,0.017249936,279.3219,281.97463999999997,281.3553,1.4471247,0.0,1.0782233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.781166000000006
2048-01-01,19.864628,94.1762,9.307193,28.128890999999996,39.245514,20.264605,37.421463,25.007832999999998,1.0445688,16.978573,171.65219,25.205946,0.0,0.18958804,0.9488341,0.0014568391,282.10532,282.0424,281.7884,1.447095,0.0,1.0803715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.778526
2048-01-02,16.80688,93.26893000000001,9.922435,27.602154,41.673244,18.640406,38.909058,24.527473,0.84423465,16.11413,170.42226000000002,22.718532999999997,0.0,0.0020109478,0.012923646,0.0,283.18903,282.41033999999996,281.3539,1.4467701000000002,0.0,1.0448039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76118
2048-01-03,16.425342999999998,90.72622,9.3381,27.563728,39.369403999999996,17.066748,37.748337,24.503834,0.8401950999999999,16.19246,167.4004,21.44448,0.007633860699999999,0.0,0.004104724000000001,0.0022012679999999997,281.10107,282.55804,282.4814,1.4466318,0.0,0.9986759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.752377
2048-01-04,18.814829,90.34262,9.537807,26.60657,40.732243,21.613407000000002,36.955917,27.092968,1.2398108,21.261145000000003,164.0398,22.636374,8.322313000000001,5.4191895,0.75447357,6.455670400000001,280.59146,282.31332000000003,282.11562999999995,1.4496125,0.0,0.97110075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.87555
2048-01-05,42.77961,100.87668599999999,12.408779,25.363525,51.626415,24.450787,54.66604,33.68143,0.9717098,31.885132000000002,164.15753,36.614983,3.9612114000000003,1.549143,0.88381714,2.4109087000000002,279.1118,281.9783,281.97913,3.5106300999999998,1.7329987,0.9948155000000001,1.7388127,0.0,0.0,0.0,0.0,0.0,2.4368978,0.0,0.0,3.9611687999999994,5.870094,7.589364,0.0010776111,5.2740083,0.4910192,0.4910192,62.197765000000004
2048-01-06,97.02889,169.28538999999998,16.070362,27.209892,54.247386999999996,29.302355,50.372170000000004,40.24498,4.528605000000001,44.045853,218.8381,110.84131000000001,23.948868,26.246065,13.182081,34.441677,279.4109,282.9354,283.56134,5.0486699999999995,3.0626495,1.0726801000000001,3.2047257,0.0,0.0,0.0,0.0,1.2653037,5.491389,0.0,0.12010349,7.635352,10.519482,11.01167,0.0,10.699958,2.3817587000000002,2.3817587000000002,65.09821
2048-01-07,99.67607,151.13926999999998,21.430788,26.273228000000003,69.53895,28.187983000000003,60.0047,43.250904,12.087522,45.524055,213.88765,98.8464,2.2956781000000004,1.5518895000000001,2.589812,3.7990842000000002,279.39243,280.71405,281.14232999999996,11.206747,15.901214999999999,5.1320157,11.873279,2.2574867999999997,9.176405,0.0,7.573263000000001,31.508053000000004,37.935629999999996,0.0,11.697386,23.982172,36.517433000000004,31.235573,2.5347903,24.099812,3.6767046000000003,3.6767046000000003,82.771805
2048-01-08,67.13701,117.027084,16.375412,25.427007999999997,49.17982,23.237751,46.209564,36.40977,7.356557400000001,33.709652,191.49934,63.702374,0.031309545,0.06532368,0.021698657000000003,0.01541688,278.97806,280.57645,278.96893,13.109043,20.734823000000002,8.020777,15.158529000000001,7.425944,18.449947,5.8636374,14.586051999999999,36.755184,41.535767,0.0,17.804344,30.724775,42.763042,35.627205,10.460939,27.578020000000002,8.997345,8.997345,85.470726
2048-01-09,60.072926,104.17475999999999,14.026645000000002,24.608807000000002,43.020626,19.459135,41.94781,31.105244,6.1600504,29.866591999999997,177.49864,52.57860600000001,9.527440000000001e-05,0.0012528269,0.0,0.0005763319999999999,277.07403999999997,278.94574,279.4911,13.6319,21.998621,8.585131,16.19926,7.9776864000000005,20.24401,6.294101,16.450470000000003,38.501396,44.27552,0.0,19.30237,32.71974,44.80992,37.38456,12.289663000000001,28.440357000000002,10.008244,10.008244,86.44846
2048-01-10,48.910379999999996,102.75758,12.322785000000001,24.13552,40.3326,15.777203,39.118797,29.68742,5.5335746,28.108418,175.46225,45.415729999999996,0.0,0.0,0.0,0.0,278.47375,280.60573999999997,279.80753,13.588034,22.192019000000002,8.603128,16.174623,8.186926,20.024878,5.427503,15.932355,38.518505,44.647743,0.0,20.032953,33.098392,44.94577,37.95943,11.857622000000001,28.408012,9.168,9.168,86.52832
2048-01-11,38.833816999999996,101.62884,11.128714,22.990734,38.415585,14.244643,39.63767,28.799442,3.3520373999999995,25.635056,173.31918000000002,43.326614,0.0,0.0,0.011458801999999999,0.0,280.62054,281.4875,280.88644,13.400389,22.044188000000002,8.379953,15.822529000000001,7.942613000000001,19.412605,0.0,14.919723999999999,38.207283000000004,44.639122,0.0,19.959093,32.96566,44.68542,38.008137,9.330756,28.258314000000002,7.964767999999999,7.964767999999999,86.50717
2048-01-12,34.675036999999996,100.48379,10.500786999999999,22.286156,37.33918,14.786564000000002,36.31143,28.756211999999998,2.9897833,23.295113,173.0458,45.95531,0.010801733999999999,1.3741294,1.976659,0.10555679999999999,279.1189,282.08417000000003,280.14484,13.257122,21.865849,8.274403999999999,15.507822,7.6714125,19.391888,0.0,14.160279999999998,37.950706,44.61253,0.0,19.802862,32.76052,44.4443,37.95747,8.856449000000001,28.10995,6.6884565,6.6884565,86.481705
2048-01-13,34.612829999999995,99.54039,12.751878999999999,23.02214,40.642784000000006,14.7646,37.01146,27.190772999999997,2.6760627999999995,19.879864,180.5285,44.849959999999996,1.1642293,5.478422599999999,6.966893700000001,2.4781873,278.2492,281.07922,279.89246,13.136997000000001,23.61468,9.395622,15.556792000000002,10.588969,25.082424,0.002196112,16.554558,39.530792,48.416709999999995,0.0,21.802063,34.453686,45.98968,40.0106,7.3998914000000005,28.494993,2.6254487,2.6254487,87.39171999999999
2048-01-14,89.01682,182.86607,13.455272,29.091435999999998,44.568092,20.853771,45.656227,40.24508,2.9848647,40.089836,294.88495,93.500626,11.517411,12.302653999999999,12.437396000000001,14.478372,279.156,281.54672,281.9344,13.075505,27.399459999999998,12.05026,16.245941000000002,8.766183,18.14251,0.0,16.342942999999998,42.553932,54.942917,0.0,28.129238,39.327923,49.804885999999996,42.884995,3.2319565,29.86954,0.0,0.0,88.84952
2048-01-15,100.87905,262.3378,19.075577,40.587948,62.01596,29.184315,63.864014000000005,46.785114,3.9455104,56.716305000000006,319.1162,108.88663999999999,2.8906607999999996,6.5074334,3.365224,7.829958,281.6301,284.09482,284.22424,10.4661255,20.779861,9.145056,12.890767,5.32677,8.997857000000002,0.0,9.167538,33.922714,50.902840000000005,0.0,20.637794,29.816516999999997,42.55738,39.317207,0.0,22.387781,0.0,0.0,93.43481
2048-01-16,92.82921999999999,238.07612999999998,18.123568,40.304072999999995,62.165264,29.099487,59.668457,42.679348,6.049017,50.459759999999996,264.69217000000003,92.43226999999999,0.03981874,0.049621582000000004,0.062449064000000006,0.02137231,282.5846,285.4448,283.39722,9.31173,15.685117000000002,6.6214710000000006,10.392603999999999,0.0,2.4251816,0.0,5.3582163000000005,26.373473999999998,46.621628,0.0,14.721860000000001,22.563538,36.051846000000005,36.754253000000006,0.0,20.780502,0.0,0.0,95.29006
2048-01-17,83.79965,187.33954,19.383860000000002,40.13906,60.671886,29.117157000000002,58.846413,40.895798,4.7612557,45.186626000000004,229.95552,74.50865999999999,0.0,0.04242586,0.0017353303,0.0011046362,284.14807,286.35900000000004,285.09567000000004,8.2468815,13.318528,5.3287334,9.412395,0.0,0.0,0.0,0.0,19.378809,44.318047,0.0,9.992834,20.114689000000002,34.930009999999996,37.69785,0.0,15.552247,0.0,0.0,95.42519
2048-01-18,86.032394,197.92297,19.366989999999998,36.777863,57.00265,28.396935,55.06434,39.40704,4.691347599999999,40.114222999999996,260.79724,83.874954,9.387398,9.691622,8.063914,10.936884,282.94552999999996,286.50903,286.73547,7.292569,12.469548,4.931919000000001,8.530484,0.0,0.0,0.0,0.0,15.322977999999999,44.374786,0.0,9.891525,18.742914000000003,33.419125,37.950965999999994,0.0,11.842367999999999,0.0,0.0,94.86515
2048-01-19,111.023674,240.72856000000002,20.605576,37.38357,64.53092,30.62479,62.564842000000006,49.087803,5.2479544,50.033348,268.91736000000003,99.759674,2.7683225,0.7810155,0.16305082,1.0497887,283.00702,285.813,286.37485,7.162528999999999,10.80674,4.5099993,7.511817999999999,0.0,0.0,0.0,0.0,10.348099000000001,43.007071999999994,0.0,6.9264220000000005,14.551789000000001,29.901913,40.26142,0.0,10.700964,0.0,0.0,102.08126
2048-01-20,89.190186,186.73773,18.927989999999998,35.72918,58.479404,27.750904,57.435145999999996,43.135777000000004,4.7975492,45.043533000000004,225.27728,76.063255,0.18713081,0.06785824,0.136104,0.13727106,282.04874,284.7953,285.5352,7.003581,9.124997,4.0926375,6.6896105,0.0,0.0,0.0,0.0,3.668649,41.313618,0.0,1.6104293,11.87067,26.681501,41.734074,0.0,9.637363,0.0,0.0,106.08197
2048-01-21,96.28308,217.8253,16.401056,33.174343,52.67066,25.790764000000003,52.27053,39.296856,4.3688407,39.67583,374.0017,86.876564,8.847614,10.917387,14.810185999999998,10.608167,281.41602,284.61157000000003,284.85257,6.566198299999999,8.35036,3.8928432,6.0265093,0.0,0.0,0.0,0.0,0.0,41.761684,0.0,0.0,9.689403,24.417229000000003,41.65804,0.0,7.4452110000000005,0.0,0.0,106.07578000000001
2048-01-22,414.01645,809.0893,39.24643,35.686820000000004,101.8678,57.93756,96.61126999999999,85.892136,17.154861,114.57273,993.8544300000001,460.5712,50.392082,48.5614,30.238259999999997,67.477745,280.6884,282.66876,283.325,7.2001247,8.251044,5.319803,5.908822,0.7281516,16.31868,0.0,0.0,0.0,45.160973,0.0,0.0,3.4546044,22.743607,48.05904,0.0,6.048406,0.0,0.0,110.87348
2048-01-23,183.06294,328.12567,32.163784,37.670590000000004,81.403435,48.199295,82.18039,61.99236,19.628593,87.13274399999999,372.6585,163.08282,5.928818,2.3443763,1.3333888999999999,4.404096599999999,279.90836,282.36312999999996,282.163,21.696938,21.20691,11.801239,21.977558,20.015099,69.56631999999999,0.0,3.1833494,12.606731,95.97618,0.0,0.21715511,11.556033,72.248985,105.93728999999999,6.548135,43.516193,0.7364569000000001,0.7364569000000001,159.09738000000002
2048-01-24,262.8504,299.89114,43.29189,57.515240000000006,93.13163,77.43268,96.236885,86.97218000000001,31.910320000000002,144.3771,384.37085,201.56999,21.415379,9.723074,7.084836,19.505058,280.63788,282.58299999999997,282.92852999999997,25.655495000000002,26.893997,13.359916,27.3473,22.762532999999998,77.63447,0.0010584733,5.5401419999999995,32.014244,103.635216,0.0,12.776689999999999,20.40382,78.95764,110.91073999999999,25.33776,52.517146999999994,7.5348125,7.5348125,167.2811
2048-01-25,236.04686,297.2527,53.706364,83.54601,100.49261,58.725037,106.586975,77.99861999999999,49.165690000000005,109.45283,341.27997,173.21915,2.4701612,1.8013080000000001,1.9106796999999998,2.3650502999999996,280.62546000000003,282.72885,280.34595,26.150170000000003,26.001352,13.604603,27.184722999999998,21.669110999999997,84.57117,0.0,0.0,27.286783000000003,106.59095,0.0,8.104799,16.571732,80.35106999999999,117.574265,17.996635,50.690822999999995,1.7101436999999997,1.7101436999999997,181.66747
2048-01-26,126.11341999999999,216.34804,30.722809,57.062313,72.38105999999999,38.5396,71.89778000000001,50.57414,21.04416,65.35835,282.85846000000004,106.53038000000001,0.002798685,0.016887463999999998,0.006962399,0.0082927765,281.65634,283.2736,281.23462,27.339203,27.396403999999997,14.453399,28.564653000000003,22.46999,86.740974,0.0,0.0,29.488459000000002,109.471756,0.0,10.430558999999999,18.162441,83.09699,119.914345,19.823586,56.102309999999996,0.0,0.0,183.97898999999998
2048-01-27,100.100174,177.45873999999998,24.790101999999997,46.137314,60.203598,33.37194,58.320280000000004,43.732997999999995,13.985682500000001,53.68891,250.06488,88.83798,0.0015839367000000002,0.011317203,0.0,0.0020651896,282.48508,283.15234,281.45087,27.333567,27.552101,14.317147,28.579221999999998,22.600163000000002,86.51758000000001,0.0,0.0,29.857025,109.71585,0.0,11.360403999999999,18.861735999999997,84.67752,121.12162,17.140407999999997,56.653164000000004,0.0,0.0,184.83553999999998
2048-01-28,89.444214,161.5571,21.87516,40.687363,54.70769,32.662929999999996,53.61441,40.23256,11.155821000000001,50.13837,238.23737000000003,80.799675,0.0,0.009489361,0.0,0.0,282.43875,281.53463999999997,281.04523,27.012040999999996,27.291124,13.793351000000001,28.098817999999998,22.136314000000002,83.40827,0.0,0.0,28.922707,109.512726,0.0,10.709937,19.043236,84.284035,121.638374,12.382309,56.477430000000005,0.0,0.0,184.903
2048-01-29,85.106705,155.99028,20.782291,38.29898,51.047924,30.6344,48.800309999999996,39.34813,9.456431,48.445263,225.92103999999998,82.57461500000001,0.021710651,0.06784861,0.004095942,0.09962539,279.5337,281.46695,281.40204,26.584625,26.80738,13.352176,27.401784999999997,21.692176999999997,81.75711,0.0,0.0,28.253826,109.33681999999999,0.0,10.107284,18.93757,83.73167,121.6393,8.778108,56.058890000000005,0.0,0.0,184.88191
2048-01-30,109.95532,188.51668,18.752352,35.116188,48.35394,28.84425,47.07373,38.842346,8.220101,46.06349,252.4301,123.12827,20.408453,20.065282999999997,13.592813,31.589203,278.65738,281.5573,281.72205,26.467594000000002,26.457243,13.125535999999999,27.097336,21.172531,80.65574000000001,0.0,0.0,27.586865999999997,109.35888,0.0,9.30583,18.4513,83.40911,121.64473000000001,4.738144999999999,55.91126,0.0,0.0,184.9882
2048-01-31,328.61008,760.0983,17.070732,33.76883,48.52165,33.758476,48.297775,53.448643000000004,8.194191,57.915527000000004,509.8413,467.80167,42.41734,43.522755,24.385435,62.611736,279.30585,281.83063,282.68945,36.831627000000005,39.097958,22.375896,43.340509999999995,26.036457000000002,87.673096,0.35884258,14.195469000000001,51.820454,125.80753,0.002083364,17.915281,28.480362,120.99153999999999,151.22937,37.778458,67.994835,19.478886,19.478886,200.80286
2048-02-01,394.1254,1096.0577,17.614777,32.095690000000005,47.17481,34.99198,50.004414000000004,62.616595999999994,7.9823985,74.46706999999999,651.3272,485.86203,21.104135999999997,26.431359999999998,12.496895,30.7545,281.17624,284.26977999999997,285.0679,53.0457,50.432243,31.077959999999997,60.415169999999996,35.409079999999996,105.61055,1.9130608,24.98568,78.45819,152.17468,0.0,16.435078,33.472359999999995,183.88725,194.5333,71.22395999999999,98.981804,50.641566999999995,50.641566999999995,230.8208
2048-02-02,245.24205,550.4818,16.933516,32.121376,47.540043,34.48175,50.90359,59.61314,7.816286999999999,68.54947,438.9278,253.73767,0.64572215,0.6124878,0.43659192,0.8704054,282.3593,284.9558,284.33917,53.089973,45.072502,27.113188,58.533092,33.068236999999996,104.18757,0.0,10.839516,68.15618,146.59003,0.0,9.412835000000001,24.485947,177.34771999999998,212.47099999999998,61.492523,102.42525,40.55268,40.55268,240.21607999999998
2048-02-03,161.27328,401.36526000000003,17.504595000000002,33.523303999999996,47.901775,32.589706,51.902626,48.640347,7.7662935,56.39908199999999,697.5144700000001,185.0149,0.03980683,1.66537,11.792038,0.26720190000000005,282.5498,285.54657000000003,286.4309,54.122432999999994,45.6004,25.741723999999998,59.865196,29.023011999999998,96.73962,0.0021530166,28.866632,60.77138000000001,148.09904,0.0,10.032557,23.289555,180.59505,216.6624,58.543246999999994,103.01154,47.18042,47.18042,240.91523999999998
2048-02-04,501.03112999999996,1382.3125,20.149411999999998,35.815548,53.42422,45.84003,66.95224,81.08252,6.48246,105.60356000000002,1498.6165,626.179,35.146057,37.252094,27.117207,45.592335,281.50772,284.78137000000004,285.5016,51.884246999999995,42.108124,22.17249,56.972958,22.955044,87.417305,0.0,16.140404,54.102672999999996,141.16523999999998,0.0,3.9406312000000003,15.670295000000001,176.20233000000002,220.0365,49.88005,97.91623,38.651990000000005,38.651990000000005,240.98427
2048-02-05,238.29268,517.0666,20.693474,38.050552,54.16466,38.491013,63.707153000000005,62.555542,6.8572625999999985,77.41671,587.4651,238.50597000000002,0.04382622,0.0005942897,0.009718201999999999,0.014680456000000001,283.55838,285.45264,284.79797,57.393547,44.591232,24.072283,62.45295,32.269413,111.73289,0.0,16.483938000000002,43.72955,150.17633,0.0,0.0,13.414517000000002,197.81676000000002,256.5916,43.4417,111.31293500000001,30.129152,30.129152,269.6167
2048-02-06,163.4641,364.235,19.773989,38.190661999999996,56.05978399999999,35.8855,62.6914,51.971294,6.0517273000000005,59.317204000000004,457.89972,180.53981000000002,0.0,0.0,0.0,0.0,285.47812000000005,286.91382000000004,286.05786,57.451817000000005,46.069786,24.167786,63.38669,33.372112,114.19131000000002,0.0,16.437310999999998,55.288371999999995,157.91068,0.0,0.0,11.298454,201.97397,257.42606,53.771361999999996,109.79978,22.055982999999998,22.055982999999998,270.42352
2048-02-07,150.87256000000002,313.9118,18.6499,37.824574,62.943043,35.070522,61.265335,48.980583,5.0753736,54.064075,410.5122,164.52233999999999,0.0,0.0,0.0,0.0,287.29812999999996,288.20486,286.16222999999997,55.649776,44.584866,22.455605,61.349945,31.32473,108.08771999999999,0.0,9.395644,50.271664,156.72623000000002,0.0,0.0,8.54135,198.52692,256.98852999999997,44.919044,104.94371000000001,9.434925,9.434925,270.40747000000005
2048-02-08,142.67691000000002,280.0426,17.37365,35.8221,64.41123,33.654759999999996,58.937325,50.464718,4.199625,58.346106999999996,371.40765,147.54729,0.00033346037000000003,0.00025377775,0.0021199838,9.605533000000001e-05,287.01855,289.06815,285.9119,53.575134,42.455124,20.784270000000003,59.006187,28.597702,100.44445999999999,0.0,2.0200486,43.881233,153.12411,0.0,0.0,1.4885795,195.05428,253.93277,32.170635,100.14426,0.0,0.0,270.39092999999997
2048-02-09,130.27188,276.08755,16.571278,32.440174,57.014416000000004,30.027596999999997,55.219646,43.966377,3.518078,53.24378000000001,331.60925,152.51175,4.1239996,10.894708,4.312651,11.681985000000001,279.53876,282.43088,283.082,52.539803000000006,41.23519,20.021727,57.46566800000001,27.68119,96.052414,0.0,0.0,39.317204,151.01556000000002,0.0,0.0,0.0,193.18881000000002,253.2824,22.09843,98.0094,0.0,0.0,270.37216
2048-02-10,311.89322000000004,942.91315,16.804132,31.959716999999998,52.201423999999996,30.527401,52.39087,40.719776,3.8319227999999996,51.922184,528.7363,466.39264000000003,21.107023,40.844986,16.7184,45.25762,278.7946,283.46204,284.83218,54.603848,47.898999999999994,23.872868,63.495582999999996,32.30056,99.21551,6.617458999999999,5.4433739999999995,45.889782000000004,165.51723,0.0,8.270245,7.153549000000001,211.60701,269.1003,26.39015,99.52611999999999,0.0,0.0,274.24093999999997
2048-02-11,177.18367,530.49255,16.26025,30.698317,50.35122,30.533329,48.1503,39.69825,3.9672568,50.650574,470.6095,225.40334,0.10147318,0.6860512,1.0620469,0.34482262,282.32492,285.40225,286.04382000000004,60.886562,56.033595999999996,27.465517,75.57998,39.671707,108.22851999999999,5.215943299999999,4.2079325,50.208496000000004,186.25693,0.0,11.720054,12.61363,251.17801,312.94046000000003,26.582233000000002,103.330635,0.0,0.0,284.7811
2048-02-12,153.77475,402.62703999999997,15.919359,33.17103,47.429035,27.886837,47.342729999999996,41.27908,3.8384525999999997,48.237790000000004,423.99548,183.40673999999999,3.4146996,3.7522905,4.969182,2.328221,283.57047,284.87177,285.36636,60.688713,57.987152,25.916477,77.16016,40.455185,105.832924,0.0,6.9448929999999995,59.414795,192.0898,0.0,18.281187,17.23786,250.72661000000002,313.19464,30.396057,102.01054,0.0,0.0,284.89227
2048-02-13,148.57118,364.17075,16.294065,31.77908,46.973465000000004,29.067318,48.698135,44.875896000000004,4.269926,50.716633,391.2893,167.50427,1.5751536,0.31758842,0.42323095,0.638912,281.781,283.98,283.6531,60.395846999999996,56.503746,25.734228,75.69206,43.995342,101.199196,0.0,1.5677333999999998,54.566803,194.03587,0.0,12.739377000000001,13.236851999999999,248.28511,316.0339,23.034784,102.00466,0.0,0.0,288.14867999999996
2048-02-14,136.10205,308.61887,17.138266,31.106284999999996,48.441795,28.813703999999998,47.946135999999996,43.071957,5.347751000000001,46.73068,347.67578,148.05178999999998,1.7393055,1.9353188000000001,3.855511,1.6432666,281.08115,284.07727,284.18842,60.31373000000001,56.935393999999995,26.09767,75.33216999999999,46.207664,99.93309,0.0,0.0,54.727059999999994,194.7665,0.0,13.422778,12.601103,247.41154,317.15128,18.156542,102.714775,0.0,0.0,289.1264
2048-02-15,475.44237999999996,571.53735,28.553377,37.289406,72.64849,64.84729,84.73708,94.0895,13.477965,125.534904,637.70703,377.77505,48.30105,25.657291,21.958302,37.4695,279.97424,283.59967,284.5054,60.562785999999996,57.778515000000006,26.961237,74.78482,47.00071,97.87278,0.0019462907999999999,0.0,54.104893000000004,198.51279,0.0,15.98335,11.632492999999998,246.1694,320.9987,13.885744,103.389595,0.0,0.0,292.7597
2048-02-16,374.0516,434.14995999999996,39.44656,41.37068,91.187225,65.64591,101.965416,93.66727,34.660090000000004,139.10207,477.49962999999997,264.78168,10.540992,2.0933743000000002,2.5507603,5.380971400000001,278.47958,281.38336,281.08435,76.09756,65.73144,35.015194,83.90857,61.357490000000006,136.04366000000002,0.0,6.7815266,56.95032,235.39711,0.0,14.055928,19.770857,273.2784,355.4022,25.225561,144.98311,29.124066999999997,29.124066999999997,338.19527999999997
2048-02-17,278.66882000000004,417.7938,28.210594,35.321166999999996,64.268295,48.874756,68.94253,61.649193000000004,18.357468,86.624245,528.6791400000001,257.33234,27.05857,29.441903999999997,21.968239999999998,35.468596999999995,278.017,281.00922,282.2693,80.631714,67.42997,37.0615,85.28392,63.778243999999994,139.91057,1.8579776000000001,14.212101,63.274680000000004,237.74358999999998,0.0,17.263657000000002,23.285683,274.52844,357.58765,37.68758,154.91048999999998,51.182613,51.182613,344.82578
2048-02-18,569.33673,701.1661,42.209872999999995,48.244545,110.136055,76.52991999999999,114.90961000000001,93.21866999999999,30.143446,132.11075,625.9437,480.05147999999997,34.987217,25.257977,15.388313,37.74799,278.80655,282.03467,282.82343,100.884445,86.70955,50.100196999999994,106.37125400000001,75.87253,179.9531,49.141907,53.765793,118.40767,275.8743,0.5187234000000001,35.858917,41.889168,315.3945,396.37067,73.857376,193.55397,89.684875,89.684875,389.5533
2048-02-19,1027.1973,1446.2997,38.59252,48.72477,97.10693,120.26048,115.50484499999999,140.92198,31.782333,197.80931,1079.083,1099.107,61.152331999999994,50.68387,27.894444,80.4168,280.16582999999997,282.45114,283.87307999999996,109.83378,98.07764,58.775496999999994,117.18695,90.23385999999999,196.00287,64.31039,76.13104,134.43164,311.92462,0.0,44.393387,73.01274000000001,353.62076,427.0211,88.14804000000001,216.79207999999997,107.70347,107.70347,410.25293
2048-02-20,1173.3451,2517.5168,42.715885,48.263335999999995,115.66131599999999,185.12201000000002,148.12169,187.07831000000002,31.055221999999997,313.39603,2468.3992,1201.768,45.7611,61.21212,41.590603,58.814484,282.6061,285.19138,286.2,131.66985,110.85028,66.3638,138.35896,105.43168,236.62555,62.303978,96.83815,169.58411999999998,346.37747,0.0,48.624977,77.12165,407.03665,494.8278,132.83388,260.87487999999996,142.67043,142.67043,458.75467000000003
2048-02-21,1659.5629,2952.4167,247.24322999999998,135.466,531.3054,437.25635,789.4625,421.21768,120.94296000000001,753.8213,1280.2544,2262.1904,67.33861,66.77614,23.02337,92.80504599999999,279.8369,283.95306,284.8502,141.63441,113.927376,68.166046,142.37033,123.14063,241.78377999999998,38.812509999999996,92.78681999999999,155.87906,356.39462000000003,0.0,41.832985,77.50197,422.66998,558.8787,122.384575,289.35468,137.39423,137.39423,522.50134
2048-02-22,827.8388,1124.4176,111.361,132.57141000000001,205.91531,142.78233,253.93204,183.63696000000002,102.01295999999999,292.18032999999997,1018.4237,729.3263,7.5600586,8.415347,14.822539,10.260366000000001,279.07773,281.0868,282.1999,165.35878,141.39458,84.21238000000001,167.08405,155.89801,262.3507,42.118103000000005,136.62057,162.92723,434.4422,0.0,51.554984999999995,96.69484,516.84247,642.9458,127.65871000000001,369.8738,155.26886000000002,155.26886000000002,608.51685
2048-02-23,489.54324,635.4283,45.963535,69.41534399999999,92.37574000000001,73.17825,107.654785,106.00929,36.267902,151.09792,690.7757,418.82412999999997,1.9204042000000001,1.1239142,2.0800536,2.204862,277.4956,281.00955,281.78192,173.77075,158.56665,94.68101,177.82053,171.60748,289.02216,81.66974,157.77817,193.6893,445.1934,0.0,93.26142,122.69138999999998,526.7651,647.3906,159.40483,377.11773999999997,177.14217,177.14217,613.95575
2048-02-24,385.3869,531.4239,35.18655,52.85556999999999,75.84379,63.798767000000005,88.412766,91.31642,22.093823999999998,127.09345,581.743,329.98413,3.1030095,5.1857524,4.987912000000001,5.326356,279.15076,282.5733,283.6598,173.78592,160.50908,97.65202,177.92293,174.49608,290.4827,90.35165,159.12956,194.1935,445.9127,7.606503,96.39795,123.52703000000001,525.0971,647.9245599999999,162.56853999999998,375.76395,178.40659,178.40659,614.38257
2048-02-25,836.818,861.2330300000001,76.25565,59.41235699999999,179.24738,129.0295,204.27087,165.1741,53.597305000000006,258.54202000000004,735.9607,627.41925,42.36033,40.793255,23.67543,50.76943,277.77099999999996,281.52295,282.56656,174.57272,162.27495,99.186516,178.62413,176.31458,302.30742999999995,99.407455,160.12018,198.54173,451.18402000000003,0.0,100.17766999999999,124.48841999999999,527.24493,651.4936,164.8468,377.12234,181.0344,181.0344,618.5019
