,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2090-04-02,271.91568,229.88374,33.58329,41.199802,106.48808,68.151726,112.60788,79.12162,11.567715,99.43427,386.1528,190.2369
2090-04-03,286.00116,218.3561,30.484844,41.643574,112.269066,70.54496,117.86476,81.91934,9.861522,112.61381,354.7193,184.11201
2090-04-04,366.6802,353.36862,30.569534,39.673443,114.09479,77.24112,118.74071,90.334366,10.692402,128.65561,393.5865,266.35083
2090-04-05,273.38196,286.92728,32.511032,34.732933,102.027374,72.74024,110.94631,80.45679,13.869246,117.440704,370.33295,194.69565
2090-04-06,246.24113,257.0967,27.471588,33.00097,82.92452,62.865387,95.53416,69.46921,12.60799,104.791084,353.20453,172.40698
2090-04-07,212.89668,211.86507,27.099478,39.594757,85.24085,59.0048,98.84205,63.889904,10.623048,103.75266,310.0671,146.88593
2090-04-08,199.02423,228.1915,28.612692,39.742607,101.40516,58.461502,109.55669,63.099567,8.918717,103.42618,398.73465,144.40903
2090-04-09,213.78928,238.34723,30.869621,35.2108,120.41419,63.456375,120.284676,90.53218,7.879289,136.33443,376.1409,147.03474
2090-04-10,209.07808,209.83531,31.287039,33.976143,133.20508,73.876656,133.64134,87.802055,7.815794,147.9304,320.3556,141.34215
2090-04-11,191.97874,186.27061,30.883352,32.32047,123.45208,65.11104,124.96846,74.1767,8.290669,125.42511,292.51807,126.93247
2090-04-12,180.00067,173.48149,29.252285,32.042114,123.10742,77.41207,123.620186,66.72195,7.9922347,109.586395,286.17737,121.4918
2090-04-13,268.82825,203.30309,35.72882,24.63293,118.22438,109.168304,129.00977,101.40273,12.951178,167.82286,481.05402,155.01399
2090-04-14,323.9981,301.09766,40.23924,22.072308,114.446205,97.42315,125.84357,98.28535,19.920603,170.17796,514.869,222.63214
2090-04-15,267.6033,230.23749,34.184017,25.041115,92.942635,75.2618,102.02396,80.88372,17.38489,132.80296,370.86813,171.83298
2090-04-16,227.5383,216.0871,28.82795,25.23648,85.84573,67.16168,98.397896,76.06209,13.113153,108.43308,386.1826,148.02501
2090-04-17,215.0728,205.21266,26.797785,20.901554,96.105545,68.786995,106.95709,74.56855,10.646537,110.67685,358.33582,138.58742
