datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump
1996-10-14,3043.99290165214,12.270464706730777,12.270464706730777,8.593690513182391,4248.666666666667,8.593690513182391,0.0,710.0685443038612,3.4926250595630455,3.4926250595630455,2.685528285369497,872.8,2.685528285369497,0.0,2661.608721025923,10.230984950882089,10.230984950882089,10.230984950882089,3187.9333333333334,10.230984950882089,0.0,30.164088032381496,11.880064108123907,8.528925605472,9.755098318785588
1996-10-15,3042.8471730918254,8.768141771009589,8.768141771009589,5.117819190364427,4227.0,5.117819190364428,0.0,709.8024065496735,2.4006088195695288,2.4006088195695288,1.5993184969888836,865.5,1.5993184969888836,0.0,2659.952153544421,5.688964164076038,5.688964164076038,5.688964164076038,3163.0,5.688964164076038,0.0,27.478498520262313,10.805893766680757,8.528925605472,8.143679148109555
1996-10-16,3042.5705634045603,8.834907195457331,8.834907195457331,5.211036227715397,4205.333333333333,5.175333748436678,0.0,710.0128705420893,2.4217012871738834,2.4217012871738834,1.6262174162061416,858.2,1.6172917963864617,0.0,2655.0377015836793,8.563980872726297,8.563980872726297,8.563980872726297,3163.0,8.549104839693499,0.0,23.27561466867664,8.146465134036827,6.633189907415522,8.495959627224291
1996-10-17,3039.9324714491477,10.754240703244347,10.754240703244347,7.1568213484056376,4183.666666666667,5.175333748436678,0.0,709.4653475988416,2.9023411157335404,2.9023411157335404,2.1126636963787018,850.9,1.6172917963864617,0.0,2651.0968171439627,9.276289384128539,9.276289384128539,9.276289384128539,3163.0,8.450669550808138,0.0,23.177179379791276,8.112012782926946,6.65902917074793,8.406137426116402
1996-10-18,3038.5612030026496,9.286599010123457,9.286599010123457,5.715631268187973,4162.0,5.175333748436678,0.0,709.6412013551953,2.536237144066221,2.536237144066221,1.7523661763242855,843.6,1.6172917963864617,0.0,2646.600252291538,8.577358228485817,8.577358228485817,8.577358228485817,3163.0,8.352234261922778,0.0,23.078744090905914,8.07756043181707,6.684868434080336,8.316315225008509
1996-10-19,3036.3476423688676,10.444279626631111,10.444279626631111,6.899763497598854,4140.333333333333,5.175333748436678,0.0,709.278902884979,2.826463749806038,2.826463749806038,2.0483992336770056,836.3,1.6172917963864617,0.0,2644.058734299077,8.972311368521659,8.972311368521659,8.972311368521659,3163.0,8.25379897303742,0.0,22.98030880202056,8.043108080707196,6.710707697412743,8.22649302390062
1996-10-20,3031.8958391345896,10.429728840154127,10.429728840154127,6.911664324025095,4118.666666666667,5.175333748436678,0.0,709.6758158255393,2.8236325047996944,2.8236325047996944,2.051374440283565,829.0,1.6172917963864617,0.0,2639.17461853825,8.878834757313898,8.878834757313898,8.878834757313898,3163.0,8.155363684152059,0.0,22.881873513135197,8.008655729597317,6.736546960745151,8.136670822792729
1996-10-21,3028.356826353147,8.913293758685654,8.913293758685654,5.421680855459848,4097.0,5.175333748436678,0.0,710.4763699280995,2.4453301860454797,2.4453301860454797,1.6788785731422537,821.7,1.6172917963864617,0.0,2636.75622732115,8.159573023193019,8.159573023193019,8.159573023193019,3163.0,8.056928395266699,0.0,22.78343822424984,7.9742033784874415,6.7623862240775585,8.046848621684838
1996-10-22,3026.688670146398,10.535106605816665,10.535106605816665,7.069945315494085,4075.3333333333335,5.175333748436678,0.0,709.6265238703577,2.851589849441136,2.851589849441136,2.090944688150813,814.4,1.6172917963864617,0.0,2632.632155691747,8.74791459265526,8.74791459265526,8.74791459265526,3163.0,7.95849310638134,0.0,22.68500293536448,7.939751027377568,6.788225487409964,7.957026420576948
1996-10-23,3024.432006874349,10.499134331772447,10.499134331772447,7.060424654353093,4053.6666666666665,5.175333748436678,0.0,710.320897487776,2.8434032325429848,2.8434032325429848,2.0885645228655654,807.1,1.6172917963864617,0.0,2629.7505276150873,8.64551236162782,8.64551236162782,8.64551236162782,3163.0,7.86005781749598,0.0,22.586567646479118,7.9338842841599995,6.792625544823138,7.86005781749598
1996-10-24,3021.768522489048,10.947525693276198,10.947525693276198,7.535267628760069,4032.0,5.175333748436678,0.0,710.7036643331185,2.9563075245318253,2.9563075245318253,2.207275266467309,799.8,1.6172917963864617,0.0,2627.5643513565456,8.744928312078699,8.744928312078699,8.744928312078699,3163.0,7.761622528610619,0.0,22.488132357593756,7.933884284159998,6.792625544823139,7.761622528610619
1996-10-25,3015.786142609788,11.350693914360237,11.350693914360237,7.964887462747334,4010.333333333333,5.175333748436678,0.0,711.0767582907904,3.057906031415738,3.057906031415738,2.314680224964125,792.5,1.6172917963864617,0.0,2624.86999055276,8.8255012873547,8.8255012873547,8.8255012873547,3163.0,7.66318723972526,0.0,22.3896970687084,7.933884284160001,6.7926255448231405,7.663187239725259
1996-10-26,3012.2951316966037,10.557829079607155,10.557829079607155,7.198474240897477,3988.6666666666665,5.175333748436678,0.0,711.2533281240827,2.8604962743403712,2.8604962743403712,2.1230769195016617,785.2,1.6172917963864617,0.0,2621.3906104917073,8.4077271560319,8.4077271560319,8.4077271560319,3163.0,7.5647519508398995,0.0,22.29126177982304,7.9338842841599995,6.792625544823139,7.5647519508399
1996-10-27,3008.7129051388442,12.151086046303103,12.151086046303103,8.818182820496652,3967.0,8.818182820496652,0.0,710.2053058056651,3.4872950346310096,3.4872950346310096,2.7556821314052034,777.9,2.7556821314052034,0.0,2617.5055061537773,9.23831920188212,9.23831920188212,9.23831920188212,3163.0,9.23831920188212,0.0,29.051522982884137,11.766451729257337,8.528925605472,8.7561456481548
1996-10-28,3005.5933884459505,9.84144229715346,9.84144229715346,6.534990684250234,3945.333333333333,5.068808868537467,0.0,710.0360750861756,2.676354676959053,2.676354676959053,1.95054822534615,770.6,1.584002771417958,0.0,2614.771930555184,7.978790462949501,7.978790462949501,7.978790462949501,3163.0,7.367881373069181,0.0,21.954577297184606,7.933884284160001,6.652811639955424,7.3678813730691814
1996-10-29,3008.040848247152,11.32340795039179,11.32340795039179,8.04340795039179,3923.6666666666665,4.962283988638255,0.0,710.4878819924404,3.0409947368878383,3.0409947368878383,2.3209947368878385,763.3,1.5507137464494545,0.0,2615.0556993386904,8.55324773491446,8.55324773491446,8.55324773491446,3163.0,7.26944608418382,0.0,21.71632810343153,7.9338842841599995,6.512997735087709,7.269446084183821
1996-10-30,3008.608272830098,6.722426641739766,6.722426641739766,3.4953298675462174,3902.0,3.495329867546217,0.0,711.3657924095169,2.2951639536061936,2.2951639536061936,1.586776856832,756.0,1.0922905836081926,0.0,2618.8956993322236,2.54677685521536,2.54677685521536,2.54677685521536,3163.0,2.54677685521536,0.0,25.107230657598056,10.120660840380372,8.528925605472,6.4576442117456825
1996-10-31,3009.267950514164,6.44628098088,6.44628098088,3.2720874324929037,3880.333333333333,0.0,0.0,712.2061917626496,2.283551050380387,2.283551050380387,1.586776856832,748.7,0.0,0.0,2621.4570216384573,2.3801652852479998,2.3801652852479998,2.3801652852479998,3163.0,0.0,0.0,31.256880773796265,14.462715565298662,8.528925605472,8.265239603025602
1996-11-01,3011.523834804791,6.44628098088,6.44628098088,3.324990658299355,3858.6666666666665,0.0,0.0,712.7621544318173,2.2719381471545805,2.2719381471545805,1.586776856832,741.4,0.0,0.0,2624.4678976583546,2.3801652852479998,2.3801652852479998,2.3801652852479998,3163.0,0.0,0.0,34.46151953148528,16.753803937976546,8.528925605472,9.178789988036733
1996-11-02,3013.071454634575,6.44628098088,6.44628098088,3.3778938841058066,3837.0,0.0,0.0,710.6995151309634,4.144622761416774,4.144622761416774,3.4710743743199997,734.1,0.0,0.0,2627.1695009547634,3.371900820768,3.371900820768,3.371900820768,3163.0,0.0,0.0,35.851282259172685,18.063346857761886,8.528925605472,9.259009795938798
1996-11-03,3014.0437108250926,6.44628098088,6.44628098088,3.4307971099122585,3815.333333333333,0.5720785518887243,0.0,708.8518523705808,4.133009858190968,4.133009858190968,3.4710743743199997,726.8,0.15891070885797898,0.0,2629.4621538428096,3.371900820768,3.371900820768,3.371900820768,3163.0,0.0,0.0,33.472449951884094,16.40412945196811,8.528925605472,8.539394894443983
1996-11-04,3009.649399552952,11.693509602312998,11.693509602312998,8.730928957151708,3793.6666666666665,8.730928957151708,0.0,707.1051413562656,4.121396954965161,4.121396954965161,3.4710743743199997,719.5,2.425258043653252,0.0,2626.697529615665,7.696384540901847,7.696384540901847,7.696384540901847,3163.0,7.696384540901847,0.0,29.508305211562355,13.462492436403014,8.528925605472,7.516887169687341
1996-11-05,3006.3964210630643,11.923160291536707,11.923160291536707,9.013482872181868,3772.0,9.013482872181868,0.0,705.7383490301598,4.109784051739355,4.109784051739355,3.4710743743200005,712.2,2.503745242272741,0.0,2623.349030258128,7.956780332354734,7.956780332354734,7.956780332354734,3163.0,7.956780332354734,0.0,29.390759051389082,13.239389162425772,8.528925605472,7.62244428349131
1996-11-06,3002.1172568547518,11.70812286962116,11.70812286962116,8.851348676072774,3750.333333333333,8.851348676072773,0.0,703.7566654747445,4.098171148513549,4.098171148513549,3.4710743743200005,704.9000000000001,2.45870796557577,0.0,2621.3040162234406,7.711848724785737,7.711848724785737,7.711848724785737,3163.0,7.711848724785737,0.0,29.05311473519739,13.099777204264704,8.528925605472,7.424411925460685
