datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,netgains,WYT
1999-11-23,7825,3235.0,1111.0,1761.0,584.0,530.0,77,87.0,5090.0,4955.0,3265.991,14,,0.0,5090.504167,3775.0,2696.0,2281.337,26.0,,0.0,3774.700002,2754.0,2546.0,589.279,32,,0.0,2754.458334,9170.0,6162.0,4167.0,19499.0,17072,6875.0,9302.0,76.016,138.287,106.462,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,108680.71742,3.93445780737,200.0,22.38,14.81,16.03,0,989.57,573.55,227.73,6.7066,2.9186,6276.0,AN
1999-11-24,7771,1747.0,537.0,605.0,263.0,463.5,68,421.0,5033.0,4911.0,3266.232,64,,0.0,5096.504167,3125.0,4268.0,2278.322,26.0,,0.0,2773.937497,2076.0,2955.0,587.529,3,,0.0,2075.708332,9290.0,6404.0,4596.0,20290.0,16440,4306.0,8156.0,76.016,137.083,105.577,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,108343.185716,3.81642407315,200.0,22.38,14.81,16.03,0,997.76,573.55,227.73,6.7066,2.9186,11671.0,AN
1999-11-25,7563,2609.0,442.0,777.0,326.5,397.0,163,254.0,5242.0,5714.0,3265.268,14,,0.0,5241.983333,2883.0,3.0,2284.703,13.0,,0.0,3233.087505,1504.0,2492.0,585.53,20,,0.0,1504.170832,7178.0,6406.0,4048.0,17632.0,15775,7566.0,9423.0,76.016,136.172,105.095,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,108168.009763,3.70193135095,200.0,22.38,14.81,16.03,0,1014.0,573.55,227.73,6.7066,2.9186,4696.0,AN
1999-11-26,7355,1048.0,107.0,1258.0,390.0,415.0,305,77.0,5017.0,5188.0,3264.788,71,,0.0,5017.0,1965.0,4634.0,2279.597,22.0,,0.0,2081.724996,1493.0,2260.0,583.968,20,,0.0,1492.491665,5817.0,6390.0,4016.0,16223.0,15114,3032.0,4141.0,76.016,135.568,104.695,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,107776.609275,3.59087341042,200.0,22.38,14.85,16.03,0,1023.3,573.55,227.73,6.7066,2.9186,5889.0,AN
1999-11-27,7147,2331.0,373.0,921.0,264.0,333.0,0,330.0,5333.0,6033.0,3263.344,28,,0.0,5332.983332,2802.0,624.0,2283.774,13.0,,0.0,2742.90417,1444.0,2564.0,581.711,17,,0.0,1443.095831,4913.0,6426.0,4048.0,15387.0,14902,5681.0,6166.0,76.016,135.071,104.375,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,107720.762143,3.48314720811,200.0,22.44,14.85,16.03,0,1032.8,573.55,227.73,6.7066,2.9186,4067.0,AN
1999-11-28,6939,1913.0,262.0,1122.0,4.0,363.5,66,333.0,5012.0,6100.0,3261.186,0,,0.01,5012.008332,3180.0,2695.5,2290.866,17.0,,0.0,3122.550006,1292.0,1895.0,580.496,9,,0.0,1291.437499,2978.0,6408.0,4056.0,13442.0,14598,3907.5,2751.5,76.016,135.532,103.975,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,107346.732368,3.37865279187,200.0,22.44,14.86,16.03,0,1056.4,573.55,227.73,6.7066,2.9186,5920.0,AN
1999-11-29,9235,1648.0,128.0,1536.0,413.0,394.0,38,191.0,7308.0,6563.0,3262.622,0,,0.0,7286.983335,3368.0,4767.0,2288.06,9.0,,0.0,3361.308331,2128.0,2198.0,580.322,17,,0.0,2127.275,4929.0,6279.0,4132.0,15340.0,14452,924.0,1812.0,76.018,134.629,103.177,2450,2000,8.79525589097,AN,AN,AN,0.801199337494,109266.379085,3.27729320811,200.0,22.74,15.05,16.08,0,1063.5,573.55,227.73,6.7066,2.9186,3900.0,AN
1999-11-30,13685,4987.0,1155.0,861.0,280.0,425.5,90,110.0,8768.0,5857.0,3268.397,0,,1.55,8768.562505,4660.0,4764.0,2287.841,13.0,,1.12,4666.5875,2280.0,2362.0,580.149,6,,0.34,2280.779167,5201.0,6006.0,4176.0,15383.0,14903,1920.0,2400.0,73.12,134.629,102.541,2350,2000,8.79525589097,AN,AN,AN,0.801199337494,112571.622636,4.29897441187,200.0,25.71,19.28,18.16,0,1073.9,573.55,227.73,6.7066,2.9186,6847.0,AN
1999-12-01,11940,2840.0,1471.0,2340.0,852.0,457.0,21,252.0,7230.0,5289.0,3272.248,0,,0.86,7230.545837,4163.0,5217.0,2285.516,0.0,,0.0,4044.812498,1980.0,1761.0,580.583,0,,0.14,1979.808334,6889.0,5898.0,4175.0,16962.0,15898,3631.0,4695.0,76.12,132.155,101.747,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,114173.587341,4.17000517951,200.0,26.55,20.42,19.33,0,1081.9,683.13,390.77,6.4529,2.4839,6716.5,AN
1999-12-02,10108,2907.0,1289.0,2312.0,419.0,63.0,20,253.0,7460.0,6596.0,3273.933,14,,0.12,7459.520835,3793.0,4827.0,2283.658,20.0,,0.04,3910.258332,2639.0,2368.0,581.104,9,,0.0,2639.670834,7572.0,6356.0,4093.0,18021.0,17144,3353.0,4230.0,76.225,131.547,101.035,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,115924.428809,4.08490502413,200.0,26.86,20.85,19.72,0,1094.0,683.13,390.77,6.4529,2.4839,5460.0,AN
1999-12-03,8437,1736.0,927.0,1261.0,271.0,277.0,45,172.0,6312.0,7283.0,3272.008,0,,0.11,6312.479165,2910.0,5463.0,2278.438,20.0,,0.0,2851.249996,1930.0,2610.0,579.715,20,,0.0,1929.712499,9036.0,5313.0,4042.0,18391.0,19055,3699.0,3035.0,76.12,129.837,100.167,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,116440.686533,3.9623578734,200.0,26.86,20.96,20.12,0,1106.2,683.13,390.77,6.4529,2.4839,5159.0,AN
1999-12-04,7530,2170.0,841.0,1443.0,576.0,222.0,30,192.0,5672.0,7279.0,3268.638,134,,0.0,5713.95833,3694.0,3308.0,2279.017,36.0,,0.0,3635.9125,2366.0,2550.0,579.281,35,,0.0,2366.191666,10914.0,5321.0,4017.0,20252.0,18790,5653.0,7115.0,76.12,128.331,99.224,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,116332.610537,3.8434871372,200.0,26.86,20.96,20.12,0,1113.9,683.13,390.77,6.4529,2.4839,5862.0,AN
1999-12-05,8722,2272.0,798.0,1193.0,93.0,206.0,79,182.0,6411.0,6861.0,3267.676,35,,0.0,6410.991666,3569.0,862.0,2284.355,16.0,,0.0,3569.241671,2116.0,2487.0,578.5,23,,0.0,2116.245833,10593.0,5308.0,4024.0,19925.0,18186,7976.0,9715.0,76.12,126.838,98.753,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,116926.971676,3.72818252308,200.0,26.86,20.96,20.12,0,1133.0,683.13,390.77,6.4529,2.4839,6691.0,AN
1999-12-06,7974,1822.0,444.0,498.0,42.0,278.0,12,207.0,6313.0,7626.0,3265.029,21,,0.0,6312.470831,3047.0,4607.0,2281.568,20.0,,0.0,3221.887498,1905.0,2504.0,577.295,9,,0.0,1905.479166,7650.0,6742.0,4016.0,18408.0,17676,2939.0,3671.0,76.12,124.8,97.971,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,117393.093923,3.61633704739,200.0,26.86,20.96,20.12,0,1139.0,683.13,390.77,6.4529,2.4839,5169.0,AN
1999-12-07,8525,2201.0,1020.0,346.0,445.0,350.0,76,219.0,6177.0,6542.0,3264.306,0,,0.0,6177.487499,3448.0,4539.0,2278.554,20.0,,0.0,3039.441664,1607.0,2458.0,575.574,17,,0.0,1607.329165,7131.0,6411.0,4023.0,17565.0,17379,3840.0,4026.0,76.12,122.8,97.19,2250,2000,8.79525589097,AN,AN,AN,0.745574874778,117700.926726,3.50784693597,200.0,26.98,21.08,20.29,0,1150.1,683.13,390.77,6.4529,2.4839,5157.0,AN
1999-12-08,8320,1641.0,1236.0,1722.0,655.0,289.0,50,177.0,6028.0,6599.0,3263.103,35,,0.0,6027.487499,2924.0,4369.0,2276.815,16.0,,0.0,3508.254165,2247.0,2412.0,575.229,9,,0.0,2247.0625,6788.0,6385.0,4027.0,17200.0,17080,3700.0,3820.0,76.12,122.965,96.257,2350,2000,8.79525589097,AN,AN,AN,0.745574874778,117843.367889,3.40261152789,200.0,27.13,21.09,20.48,0,1162.0,683.13,390.77,6.4529,2.4839,6597.0,AN
1999-12-09,8458,2796.0,335.0,1306.0,536.0,337.0,61,177.0,6312.0,6291.0,3263.103,21,,0.4,6312.0,3590.0,3565.0,2276.12,24.0,,0.24,3238.604166,2119.0,2276.0,574.885,17,,0.0,2119.566666,6476.0,6226.0,4022.0,16724.0,16753,4621.0,4592.0,76.12,121.749,95.405,2617,2000,8.79525589097,AN,AN,AN,0.745574874778,118263.199494,3.54053318205,200.0,28.45,21.89,20.98,0,1172.9,683.13,390.77,6.4529,2.4839,2426.0,AN
1999-12-10,7079,1906.0,599.0,1394.0,417.0,365.5,61,221.0,4863.0,6291.0,3260.229,21,,0.21,4863.024998,3177.0,3382.0,2275.888,28.0,,0.0,3293.033333,2338.0,2503.0,574.541,9,,0.09,2338.566666,12921.0,3237.0,1739.0,17897.0,17018,4842.0,5721.0,76.12,120.754,94.555,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,117213.064517,3.43431718659,200.0,28.99,22.1,21.29,0,1176.6,683.13,390.77,6.4529,2.4839,4221.0,AN
1999-12-11,7648,2813.0,681.0,1714.0,90.0,394.0,11,130.0,5359.0,6389.0,3258.073,56,,0.0,5358.016665,3373.0,3566.0,2273.572,40.0,,0.0,2438.349998,1212.0,1597.0,573.766,6,,0.0,1212.270833,14090.0,3235.0,828.0,18153.0,17755,6203.0,6601.0,76.12,120.104,94.093,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,116710.427957,3.331287671,200.0,28.99,22.1,21.34,0,1176.4,683.13,390.77,6.4529,2.4839,3655.0,AN
1999-12-12,7186,1219.0,742.0,849.0,315.0,45.0,202,275.0,5119.0,6546.0,3255.2,21,,0.0,5118.529164,3185.0,4865.0,2284.006,16.0,,0.0,4119.475009,1571.0,2682.0,571.528,17,,0.0,1570.674998,14833.0,3309.0,828.0,18970.0,17907,3814.0,4877.0,76.12,118.797,93.631,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,115993.435723,3.23134904087,200.0,29.06,22.1,21.43,0,1175.8,683.13,390.77,6.4529,2.4839,7266.0,AN
1999-12-13,7643,2382.0,936.0,653.0,535.0,1054.0,30,284.0,5877.0,6928.0,3253.046,35,,0.15,5877.024998,3264.0,6164.0,2277.974,24.0,,0.0,3146.866662,1768.0,2610.0,569.808,26,,0.0,1768.833332,17615.0,2461.0,678.0,20754.0,17786,2084.0,5052.0,76.225,117.485,92.787,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,116070.788935,3.13440856964,200.0,29.67,22.35,21.9,0,1175.3,683.13,390.77,6.4529,2.4839,8091.0,AN
1999-12-14,8268,1196.0,684.0,1492.0,54.0,666.0,23,175.0,5747.0,5846.0,3252.807,21,,0.0,5746.504166,1860.0,4759.0,2272.415,20.0,,0.0,1976.337495,245.0,501.0,569.296,3,,0.0,245.8666662,17471.0,781.0,714.0,18966.0,17780,6674.0,7860.0,76.225,116.485,92.023,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,116013.753654,3.04037631255,200.0,29.67,22.35,21.9,0,1169.8,683.13,390.77,6.4529,2.4839,6499.0,AN
1999-12-15,7762,1143.0,807.0,1490.0,206.0,278.0,31,1022.0,5781.0,5966.0,3252.328,56,,0.0,5780.504166,2818.0,3661.0,2270.679,32.0,,0.0,2817.766665,2276.0,2477.0,568.869,14,,0.0,2275.720833,16251.0,674.0,716.0,17641.0,17788,5684.0,5537.0,75.807,115.868,91.565,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,115993.570137,2.94916502317,200.0,29.67,22.35,21.9,0,1159.3,683.13,390.77,6.4529,2.4839,5984.0,AN
1999-12-16,7596,2513.0,810.0,2185.0,258.0,301.0,90,198.0,5320.0,5902.0,3251.131,21,,0.0,5319.512499,2263.0,3654.0,2267.789,8.0,,0.0,2204.958331,5767.0,5976.0,568.442,6,,0.0,5766.720833,16255.0,764.0,708.0,17727.0,17512,1980.0,2195.0,75.598,115.616,91.489,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,115513.404129,2.86069007248,200.0,29.67,22.35,21.9,0,1152.7,683.13,390.77,6.4529,2.4839,2697.0,AN
1999-12-17,7723,1705.0,487.0,2462.0,592.0,465.0,42,266.0,5790.0,5634.0,3251.37,35,,0.0,5789.495834,2532.0,2287.0,2268.368,12.0,,0.0,2590.9125,2137.0,2077.0,568.528,17,,0.0,2137.358333,15984.0,756.0,711.0,17451.0,17113,7115.0,7453.0,75.286,115.491,91.412,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,115527.229757,2.7748693703,200.0,29.67,22.35,21.9,0,1146.8,683.13,390.77,6.4529,2.4839,170.0,BN
1999-12-18,6967,1639.0,1237.0,967.0,17.0,56.0,107,179.0,5052.0,5514.0,3250.412,21,,0.0,5052.008333,2029.0,4183.0,2263.979,0.0,,0.0,1970.212496,933.0,2508.0,565.37,11,,0.0,926.841664,15655.0,765.0,713.0,17133.0,16659,4454.0,4928.0,74.974,115.019,91.412,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,114802.876602,2.69162328919,200.0,29.67,22.35,21.9,0,1140.7,683.13,390.77,6.4529,2.4839,4467.0,BN
1999-12-19,6045,1307.0,477.0,1555.0,357.0,0.0,59,100.0,4201.0,5359.0,3248.018,49,,0.0,4201.024998,2918.0,1139.0,2267.558,32.0,,0.0,2975.412503,1196.0,2427.0,562.896,17,,0.0,1196.691665,15189.0,774.0,713.0,16676.0,16358,7433.0,7751.0,75.286,115.239,91.412,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,113263.75777,2.61087459052,200.0,29.67,22.35,21.9,0,1138.0,683.13,390.77,6.4529,2.4839,4668.0,BN
1999-12-20,6075,842.0,805.0,12.0,130.0,112.5,66,379.0,4717.0,6109.0,3245.145,56,,0.0,4716.529164,1875.0,5065.0,2261.095,69.0,,0.0,1875.570828,1482.0,2251.0,561.36,20,,0.0,1496.599999,14423.0,1281.0,715.0,16419.0,15953,2528.0,2994.0,74.353,114.362,91.412,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,112317.099045,2.5325483528,200.0,29.67,22.35,21.9,0,1134.0,683.13,390.77,6.4529,2.4839,5739.0,BN
1999-12-21,6421,981.0,801.0,466.0,1068.0,225.0,33,455.0,4760.0,5549.0,3243.469,119,,0.0,4823.016665,3940.0,5034.0,2258.79,68.0,,0.0,3939.895831,1201.0,2432.0,556.286,6,,0.0,1567.231249,12951.0,2224.0,716.0,15891.0,15464,2449.0,2876.0,73.837,113.553,91.336,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,111524.260758,2.45657190222,200.0,29.67,22.35,21.9,0,1131.2,683.13,390.77,6.4529,2.4839,3555.0,BN
1999-12-22,6163,1120.0,466.0,1506.0,808.0,234.0,60,61.0,4526.0,5557.0,3241.314,126,,0.0,4596.520832,2054.0,6470.0,2249.814,108.0,,0.0,2052.599992,1638.0,2300.0,554.933,20,,0.0,1637.862499,11542.0,3142.0,714.0,15398.0,15424,1097.0,1071.0,73.631,112.964,91.184,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,110544.568552,2.38287474515,200.0,29.67,22.35,21.9,0,1129.4,683.13,390.77,6.4529,2.4839,6193.0,BN
1999-12-23,6026,1986.0,551.0,1031.0,548.0,243.0,41,112.0,4281.0,5623.0,3238.443,105,,0.0,4280.537498,2744.0,7467.0,2240.291,20.0,,0.0,2685.820825,1155.0,2587.0,552.065,14,,0.0,1155.049998,10537.0,4098.0,715.0,15350.0,15324,-353.0,-327.0,73.322,113.212,91.108,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,109297.877623,2.3113885028,200.0,29.67,22.35,21.9,0,1128.9,683.13,390.77,6.4529,2.4839,2471.0,BN
1999-12-24,6369,1192.0,505.0,1008.0,222.0,258.0,81,327.0,4626.0,5643.0,3236.3,63,,0.0,4625.570832,2427.0,6905.0,2231.596,20.0,,0.0,2541.270826,976.0,2438.0,549.131,17,,0.0,975.7749975,9110.0,2902.0,3274.0,15286.0,15326,340.0,300.0,72.912,112.702,90.956,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,108458.554574,2.24204684771,200.0,29.67,22.35,21.9,0,1128.6,683.13,390.77,6.4529,2.4839,2306.0,BN
1999-12-25,5649,1728.0,693.0,1108.0,214.0,289.5,60,157.0,4166.0,5664.0,3233.203,133,,0.0,4235.595831,2446.0,2956.0,2230.34,8.0,,0.0,2330.766666,837.0,2482.0,545.863,3,,0.0,837.3833306,8522.0,2966.0,3945.0,15433.0,15290,4188.0,4331.0,72.81,112.902,90.728,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,107271.222676,2.17478544228,200.0,29.67,22.35,21.9,0,1136.4,683.13,390.77,6.4529,2.4839,416.0,BN
1999-12-26,6824,2471.0,696.0,1068.0,206.0,321.0,44,137.0,5010.0,5252.0,3232.487,119,,0.0,5010.016666,3221.0,1415.0,2233.996,20.0,,0.0,3278.233336,708.0,2110.0,543.027,28,,0.0,708.1833309,7524.0,3924.0,3925.0,15373.0,15256,6479.0,6596.0,72.605,112.686,90.576,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,106917.678208,2.10954187901,200.0,29.67,22.35,21.9,0,1146.3,683.13,390.77,6.4529,2.4839,-125.0,BN
1999-12-27,6327,792.0,722.0,315.0,566.0,362.0,22,75.0,4709.0,5431.0,3230.82,105,,0.0,4695.554165,1570.0,6676.0,2223.722,16.0,,0.0,1512.191658,701.0,2348.0,539.705,28,,0.0,701.1583305,7529.0,3823.0,3918.0,15270.0,15415,960.0,815.0,72.299,112.039,90.5,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,106267.348463,2.04625562264,200.0,29.67,22.35,21.9,0,1150.0,683.13,390.77,6.4529,2.4839,698.0,BN
1999-12-28,7798,2205.0,378.0,1006.0,529.3333333,346.0,75,279.0,5329.0,4658.0,3232.012,70,,0.0,5328.966668,2461.0,6106.0,2216.436,28.0,,0.0,2460.64166,1075.0,2094.0,537.629,28,,0.0,1075.349998,7064.0,4359.0,4012.0,15435.0,15249,2391.0,2577.0,72.299,111.518,90.5,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,106282.947708,1.98486795396,200.0,29.67,22.35,21.9,0,1155.6,683.13,390.77,6.4529,2.4839,4508.0,BN
1999-12-29,6326,377.0,697.0,544.0,492.6666667,330.0,107,115.0,4662.0,5086.0,3231.058,56,,0.0,4661.024999,1746.0,8288.0,2203.5,36.0,,0.0,1802.099989,1081.0,2097.0,535.559,28,,0.0,1081.374998,6122.0,5419.0,4024.0,15565.0,14948,-523.0,94.0,71.892,110.815,90.348,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,105629.825321,1.92532191535,200.0,29.67,22.35,21.9,0,1165.7,683.13,390.77,6.4529,2.4839,6413.0,BN
1999-12-30,5859,1680.0,444.0,1015.0,456.0,366.5,25,407.0,5011.0,6164.0,3228.199,49,,0.0,4771.587498,1829.0,8186.0,2190.843,24.0,,0.0,1828.762489,971.0,2089.0,533.336,3,,0.0,971.2374981,5822.0,6398.0,4024.0,16244.0,14729,-1710.0,-195.0,71.688,110.238,90.348,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,105119.921553,1.86756225789,200.0,29.67,22.35,21.9,0,1176.2,683.13,390.77,6.4529,2.4839,1807.0,BN
1999-12-31,6460,1241.0,592.0,421.0,242.0,403.0,62,273.0,3830.0,4134.0,3227.485,56,,0.0,3830.024999,2154.0,4403.0,2186.448,24.0,,0.0,2211.187496,525.0,2208.64,530.209,3,,0.0,1910.673666,4058.0,6660.0,4093.0,14811.0,14393,3647.36,4065.36,71.485,109.965,90.121,3500,2000,8.79525589097,AN,AN,AN,0.745574874778,103693.950474,1.81153539015,200.0,29.67,22.35,21.9,0,1187.1,683.13,390.77,6.4529,2.4839,1364.0,BN
2000-01-01,5928,1807.0,415.0,433.0,28.0,377.5,107,302.0,4118.0,4796.0,3226.056,42,,0.0,4117.545832,1905.0,4050.0,2182.059,11.0,,0.0,1848.212496,1450.0,2328.28,528.069,0,,0.0,2850.109834,3998.0,6383.0,4131.0,14512.0,14637,3462.72,3337.72,71.283,109.511,89.818,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,102626.798783,1.75718932844,200.0,29.69,22.39,22.08,0,1204.5,716.96,470.19,6.3918,2.4735,-1415.64,BN
2000-01-02,6871,1824.0,672.0,794.0,194.0,352.0,35,175.0,5118.0,4878.0,3226.532,0,,0.03,5117.983334,2674.0,3.0,2187.236,4.0,,0.0,2617.070838,789.0,2447.92,526.193,0,,0.0,3789.546002,5869.5,6401.0,4056.0,16326.5,14627,7298.08,9054.08,71.181,109.029,89.591,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,102613.442178,1.70447364859,200.0,29.88,22.42,22.16,0,1222.0,716.96,470.19,6.3918,2.4735,1154.22,BN
2000-01-03,6747,1721.0,492.0,1250.0,876.0,258.0,37,279.0,4644.0,4743.0,3226.294,21,,0.0,4644.008333,1484.0,4414.0,2181.384,21.0,,0.0,1484.616662,1420.0,2567.56,524.889,0,,0.0,4728.98217,7741.0,6393.0,4120.0,18254.0,14687,2962.44,6529.44,71.08,108.578,89.364,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,102126.778402,1.65333943913,200.0,29.93,22.42,22.16,0,1230.0,716.96,470.19,6.3918,2.4735,6317.08,BN
2000-01-04,7216,1555.0,313.0,853.0,1076.0,164.0,50,205.0,5279.0,4919.0,3227.009,0,,0.09,5279.479167,2465.0,5558.0,2175.206,21.0,,0.04,2464.258328,678.0,2687.2,522.361,27,,0.0,5668.418338,4324.0,6388.0,4091.0,14803.0,14448,1283.8,1638.8,70.878,107.92,89.138,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,102299.918649,1.64373925596,200.0,29.97,22.54,22.17,0,1241.3,716.96,470.19,6.3918,2.4735,2021.44,BN
2000-01-05,5932,1217.0,659.0,181.0,1276.0,70.0,61,131.0,4211.0,4890.0,3225.579,42,,0.01,4211.041665,1822.0,7634.0,2163.893,4.0,,0.0,1934.36249,1035.0,2806.84,519.349,0,,0.0,6607.854506,4165.0,6407.0,4121.0,14693.0,14345,-985.84,-637.84,70.777,107.324,88.987,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,101395.964381,1.59442707828,200.0,29.97,22.55,22.17,0,1254.7,716.96,470.19,6.3918,2.4735,7868.8,BN
2000-01-06,6461,1709.0,438.0,504.0,1476.0,54.0,51,106.0,4710.0,4619.0,3225.579,91,,0.0,4710.0,1512.0,3889.0,2159.87,45.0,,0.0,1905.737497,1231.0,2926.48,517.087,3,,0.0,7547.290674,4455.0,6396.0,4099.0,14950.0,14307,2872.52,3515.52,70.575,106.908,89.062,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,101036.166162,1.54659426593,200.0,29.97,22.55,22.17,0,1266.3,716.96,470.19,6.3918,2.4735,2933.16,BN
2000-01-07,7393,1105.0,785.0,1280.0,359.0,253.0,56,133.0,5513.0,4517.0,3227.485,35,,0.0,5512.941668,1692.0,2969.0,2156.3,17.0,,0.0,1186.124997,508.0,3046.12,515.067,0,,0.0,8486.726842,4100.0,6417.0,4094.0,14611.0,14118,3585.88,4078.88,70.374,107.086,88.911,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,101497.299522,1.50019643795,200.0,29.97,22.55,22.17,0,1279.5,716.96,470.19,6.3918,2.4735,1248.52,BN
2000-01-08,6085,2008.0,402.0,1103.0,615.0,452.0,83,43.0,4338.0,4529.0,3227.009,49,,0.0,4338.016666,1314.0,1423.0,2156.188,4.0,,0.0,1370.533333,1004.0,3165.76,512.805,27,,0.0,9426.163011,4358.0,6154.0,4099.0,14611.0,14059,4941.24,5493.24,70.273,107.16,88.685,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,100760.451212,1.45519054482,200.0,29.97,22.55,22.17,0,1289.3,716.96,470.19,6.3918,2.4735,-812.12,BN
2000-01-09,5813,1609.0,448.0,387.0,181.0,337.5,44,1128.0,3942.0,4415.0,3226.056,7,,0.0,3941.529166,1377.0,804.0,2157.304,11.0,,0.0,1377.650001,542.0,3285.4,509.914,0,,0.0,10365.59918,3998.0,6141.0,4100.0,14239.0,13927,5422.6,5734.6,70.173,106.538,88.534,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,99663.9578173,1.41153482847,200.0,29.97,22.6,22.17,0,1305.2,716.96,470.19,6.3918,2.4735,2265.24,BN
2000-01-10,7836,1910.0,1408.0,557.0,395.0,223.0,96,132.0,6085.0,4524.0,3229.153,0,,0.08,6085.404169,1113.0,7169.0,2145.39,7.0,,0.0,1169.358323,777.0,3405.04,507.193,16,,0.0,11305.03535,4025.0,6191.0,4114.0,14330.0,13760,-1338.04,-768.04,69.972,106.184,88.384,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,100766.164095,1.36918878362,200.0,30.32,22.97,22.24,0,1311.5,716.96,470.19,6.3918,2.4735,3185.6,BN
2000-01-11,15085,8594.0,2368.0,1318.0,20.0,179.0,88,424.0,12007.0,4306.0,3244.427,0,,2.76,12006.64168,6175.0,4987.0,2147.39,11.0,,0.84,6006.333335,972.0,3524.68,505.112,3,,0.0,12244.47151,3776.0,6144.0,4113.0,14033.0,13690,872.32,1215.32,70.072,106.169,88.459,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,107734.497571,2.16811312011,200.0,33.74,27.08,24.26,0,1321.9,716.96,470.19,6.3918,2.4735,4585.96,BN
2000-01-12,11462,4690.0,1117.0,1326.0,864.0,334.0,120,377.0,7562.0,3572.0,3252.328,7,,0.02,7562.42084,3492.0,4879.0,2144.612,14.0,,0.0,3492.424998,1428.0,3644.32,503.672,27,,0.1,13183.90768,6957.0,6502.0,4106.0,17565.0,14851,2755.68,5469.68,69.871,106.361,88.309,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,109910.193532,2.10306972651,200.0,35.83,27.1,25.56,0,1337.7,716.96,470.19,6.3918,2.4735,8719.32,BN
2000-01-13,12415,3937.0,1298.0,1220.0,309.0,418.0,119,337.0,9531.0,4206.0,3262.862,14,,0.35,9530.891676,3141.0,5705.0,2139.617,11.0,,0.0,3197.687496,1332.0,3763.96,502.007,0,,0.1,14123.34385,8445.0,5790.0,4093.0,18328.0,14796,1121.04,4653.04,69.37,106.435,88.534,3500,2000,8.79525589097,AN,AN,AN,2.55786842544,113945.575532,2.03997763471,200.0,36.13,28.65,25.58,0,1348.5,716.96,470.19,6.3918,2.4735,2985.68,BN
