datetime,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,SHA_tas,SHA_tasmax,SHA_tasmin,ORO_tas,ORO_tasmax,ORO_tasmin,FOL_tas,FOL_tasmax,FOL_tasmin,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe
2018-01-06,4890.0,2480.0,3215.097,21.0,3461.295,0.53,4890.24583735684,5419.0,2914.0,1230.827,3.0,3159.47,0.01,5382.375004151741,2786.0,2328.0,536.549,0.0,577.0,0.14,2785.7833341042483,51.0,61.0,46.0,50.0,56.0,46.0,51.0,58.0,44.0,6061.0,5776.0,4824.0,4178.0,1209.0,1250.0,246.0,817.0,1310.0,157.0,5894.0,10289.0,1659.669,3547.0,2718.0,52.393,162.501,108.514,5.52,2.6,0.24,9.55,0.25,3.72,0.0,1.32,2.76,0.12,0.84,1.32,3.6,1.92,-0.36,6.0
2018-01-07,4741.0,3745.0,3217.003,35.0,3476.238,0.0,4740.941668284867,3856.0,2486.0,1233.541,3.0,3163.0,0.0,3857.3083356375355,3093.0,1705.0,539.29,6.0,577.0,0.0,3092.9208356604804,48.0,56.0,43.0,49.0,53.0,43.0,48.0,54.0,42.0,5343.0,3708.0,2355.0,3320.0,935.0,2202.0,454.0,695.0,1008.0,99.0,3805.0,11059.0,1663.82,3178.0,2725.0,52.593,162.398,108.362,5.16,2.6,0.24,10.25,0.19,4.08,0.0,1.08,2.64,0.0,0.84,1.08,3.48,1.44,-0.36,6.12
2018-01-08,9106.0,2839.0,3229.391,21.0,3491.18,0.12,9105.616677184245,5266.0,2867.0,1238.529,0.0,3086.833,2.01,5381.783337568257,3460.0,2330.0,541.532,0.0,577.0,1.92,3460.3416685702005,49.0,49.0,48.0,51.0,53.0,49.0,52.0,55.0,48.0,10605.0,6654.0,4304.0,4693.0,2120.0,1614.0,1007.0,1639.0,1138.0,327.0,6633.0,11187.0,1666.669,2632.0,3536.0,52.793,163.455,108.211,4.92,1.4,0.12,10.19,0.09,3.84,0.0,1.68,2.64,-0.12,0.84,1.08,3.0,1.8,-0.36,6.0
2018-01-09,6683.0,2819.0,3237.014,21.0,3506.123,1.16,6683.262506472078,13281.0,2546.0,1259.522,71.0,3050.119,0.8,13200.97085115671,10769.0,1199.0,560.514,0.0,577.0,1.2,10769.091682782686,53.0,60.0,49.0,53.0,58.0,51.0,53.0,57.0,49.0,10796.0,15919.0,13357.0,13764.0,2829.0,7105.0,1990.0,2574.0,3133.0,643.0,7189.0,18658.0,1671.301,2634.0,3541.0,52.993,165.795,108.059,5.28,2.3,0.36,10.55,0.21,4.2,0.0,1.68,2.64,0.0,0.84,1.08,3.48,1.8,-0.36,6.12
2018-01-10,5552.0,3001.0,3242.032,21.0,3521.066,0.03,5551.908337593713,9497.0,2599.0,1273.118,5.0,3049.084,0.03,9458.650011543232,7623.0,3144.0,569.381,9.0,577.0,0.01,7623.445840861545,48.0,52.0,46.0,51.0,55.0,46.0,48.0,52.0,45.0,8450.0,10115.0,7575.0,9218.0,1646.0,4356.0,1029.0,1198.0,1848.0,373.0,6178.0,30714.0,1674.63,2600.0,3557.0,53.193,167.713,107.908,5.28,2.1,0.12,10.78,0.15,4.2,0.0,1.56,2.64,0.0,0.84,0.96,3.24,1.56,-0.36,6.12
2018-01-11,4227.0,3588.0,3243.23,35.0,3536.008,0.01,4226.991667683721,6655.0,2400.0,1281.54,10.0,3057.498,0.0,6656.091673817098,5346.0,2872.0,574.283,3.0,577.0,0.0,5346.425004161902,49.0,51.0,47.0,50.0,57.0,44.0,48.0,57.0,44.0,5898.0,6782.0,4686.0,6061.0,893.0,2227.0,695.0,852.0,1140.0,216.0,5543.0,35813.0,1678.199,2639.0,3550.0,53.393,168.624,107.756,5.4,2.9,0.12,11.12,0.09,4.44,0.0,1.56,2.64,0.0,0.84,1.08,2.88,1.44,-0.36,6.12
2018-01-12,5595.0,3657.0,3247.06,7.0,3550.95,0.03,5594.95833658503,5287.0,2227.0,1287.59,10.0,3065.913,0.0,5287.208338469862,3937.0,3014.0,576.09,12.0,577.0,0.0,3937.0291682008483,53.0,63.0,47.0,51.0,62.0,45.0,49.0,59.0,42.0,6862.0,5494.0,4387.0,3902.0,834.0,1333.0,542.0,818.0,772.0,128.0,5734.0,36985.0,1679.984,2637.0,3546.0,53.593,168.603,107.605,5.52,1.7,0.12,11.4,0.13,4.68,0.0,1.56,2.64,-0.12,0.84,1.08,2.88,1.44,-0.48,6.24
2018-01-13,5979.0,3423.0,3252.088,21.0,3565.893,0.0,5978.950004268981,4964.0,2645.0,1292.257,5.0,3074.076,0.0,5002.945837295767,3616.0,2786.0,577.725,6.0,577.0,0.0,3616.3125013881377,58.0,70.0,49.0,49.0,57.0,43.0,49.0,60.0,43.0,7285.0,4633.0,4387.0,3454.0,718.0,1304.0,497.0,802.0,692.0,97.0,5095.0,35640.0,1685.344,2912.0,3545.0,53.793,168.688,107.453,5.4,1.9,0.12,11.63,0.09,4.68,0.0,1.56,2.64,0.12,0.72,1.2,2.76,1.08,-0.36,6.12
2018-01-14,5972.0,2919.0,3258.074,35.0,3580.836,0.0,5971.941671748818,4341.0,2411.0,1296.076,5.0,3081.93,0.01,4341.412503242374,3003.0,2780.0,578.156,6.0,577.0,0.0,3003.2958336992224,54.0,63.0,50.0,46.0,52.0,41.0,53.0,64.0,45.0,7126.0,3995.0,2506.0,2945.0,821.0,1123.0,515.0,751.0,554.0,99.0,5105.0,24587.0,1690.233,2876.0,3545.0,53.993,169.007,107.302,5.88,1.9,0.12,11.8,0.07,4.8,0.0,1.68,2.64,0.12,0.72,1.44,3.0,1.2,-0.36,6.48
2018-01-15,4786.0,3062.0,3261.425,35.0,3595.778,0.0,4786.462502845112,3919.0,2418.0,1299.044,5.0,3088.285,0.01,3919.3666691865856,2607.0,3125.0,577.123,3.0,577.0,0.0,2607.1958324563484,51.0,53.0,47.0,49.0,58.0,41.0,53.0,62.0,46.0,6282.0,3872.0,2226.0,2400.0,621.0,1043.0,412.0,587.0,572.0,85.0,4626.0,16453.0,1693.575,2789.0,3549.0,54.193,169.433,107.15,6.48,2.6,0.0,11.92,0.07,4.68,0.0,1.32,2.64,0.0,0.72,1.44,2.64,1.32,-0.36,6.84
2018-01-16,4967.0,3379.0,3264.547,14.0,3610.72,0.28,4967.0083359838845,4254.0,2072.0,1303.268,12.0,3086.105,0.32,4213.600003586213,2783.0,2566.0,577.553,0.0,577.0,0.0,2782.7916670317186,52.0,56.0,48.0,53.0,60.0,48.0,52.0,59.0,47.0,6204.0,4437.0,1984.0,2406.0,713.0,1125.0,403.0,828.0,553.0,42.0,5337.0,14679.0,1697.516,2258.0,3550.0,54.394,169.475,106.999,6.24,2.2,0.0,11.94,0.02,4.44,0.0,1.2,2.64,0.0,0.84,1.32,2.64,1.32,-0.36,6.48
2018-01-17,5345.0,3261.0,3268.638,21.0,3625.663,0.01,5344.545836806607,4003.0,1861.0,1307.581,7.0,3093.662,0.0,4042.470836995079,3352.0,3002.0,578.242,3.0,577.0,0.0,3352.370833918288,53.0,56.0,50.0,50.0,54.0,48.0,52.0,60.0,47.0,6651.0,3936.0,2061.0,2934.0,470.0,625.0,415.0,467.0,501.0,85.0,4689.0,13456.0,1700.503,2961.0,3546.0,54.594,169.199,106.847,5.88,2.2,0.0,11.94,0.01,4.56,0.0,1.32,2.64,0.0,0.84,1.32,2.64,1.08,-0.48,6.36
2018-01-18,7006.0,3587.0,3275.377,21.0,3640.606,0.43,7005.579172388207,4683.0,1941.0,1313.004,8.0,3053.835,0.35,4683.095837937552,2762.0,2762.0,578.242,0.0,577.0,0.45,2762.0,49.0,50.0,46.0,50.0,57.0,47.0,50.0,58.0,45.0,8922.0,6287.0,2322.0,2248.0,663.0,583.0,443.0,715.0,466.0,101.0,7122.0,12827.0,1702.895,3031.0,3548.0,54.794,169.39,106.696,5.4,2.1,0.0,12.12,0.03,4.44,0.0,1.32,2.64,0.0,0.84,1.2,2.64,0.96,-0.36,6.24
2018-01-19,5465.0,3866.0,3278.506,21.0,3655.548,0.33,5464.537502656525,7307.0,1808.0,1323.818,8.0,3060.274,0.0,7268.058342514639,3737.0,2980.0,579.715,14.0,577.0,0.0,3736.637501250637,43.0,49.0,39.0,47.0,55.0,40.0,45.0,51.0,39.0,9860.0,7399.0,3876.0,4216.0,730.0,1736.0,444.0,770.0,595.0,57.0,6118.0,13163.0,1705.288,3201.0,3554.0,54.994,169.625,106.544,5.64,1.9,0.72,13.43,0.71,4.68,0.33,1.8,2.64,0.0,1.08,1.56,3.0,2.04,-0.36,6.24
2018-01-20,5602.0,3154.0,3283.319,21.0,3670.491,0.33,5601.554170753036,5535.0,1253.0,1332.385,3.0,3068.606,0.0,5575.1958406068625,2917.0,2938.0,579.628,23.0,577.0,0.0,2917.137499926141,44.0,59.0,38.0,45.0,56.0,38.0,41.0,52.0,33.0,8257.0,5530.0,2651.0,2870.0,543.0,1265.0,413.0,604.0,568.0,100.0,5467.0,13285.0,1707.562,2763.0,3553.0,55.194,169.369,106.393,5.4,2.6,0.72,13.72,0.49,4.56,0.16,2.04,2.64,-0.24,1.08,1.68,3.0,2.04,-0.36,6.0
2018-01-21,6668.0,3633.0,3289.339,0.0,3700.376,0.0,6668.083338444405,4772.0,1279.0,1339.394,0.0,3070.05,0.27,4812.704172617432,2766.0,2743.0,579.628,23.0,577.0,0.0,2766.0,41.0,46.0,37.0,45.0,51.0,39.0,43.0,52.0,36.0,8536.0,4741.0,2246.0,2783.0,410.0,405.0,311.0,622.0,442.0,58.0,6169.0,13525.0,1711.035,2939.0,3540.0,55.394,169.049,106.241,5.16,2.8,0.84,13.84,0.53,4.56,0.15,2.16,2.64,0.0,1.08,1.68,2.88,2.04,-0.36,6.0
2018-01-22,6126.0,3453.0,3294.64,0.0,3715.318,0.0,6125.587504500603,5418.0,1802.0,1346.428,30.0,3057.418,0.38,5378.308339305369,2933.0,2626.0,580.236,0.0,577.0,0.4,2932.533333849509,44.0,50.0,38.0,46.0,48.0,44.0,45.0,49.0,41.0,10725.0,5828.0,2619.0,2775.0,489.0,714.0,392.0,622.0,503.0,86.0,5713.0,15383.0,1714.51,2760.0,3529.0,55.594,168.646,106.09,5.04,2.4,0.96,14.16,0.64,4.44,0.16,2.16,2.64,1.08,1.08,1.68,3.24,2.4,0.6,6.96
2018-01-23,5124.0,3409.0,3298.014,14.0,3730.261,1.33,5124.0583361980425,4288.0,1815.0,1351.238,8.0,3065.772,0.01,4248.04167075041,2993.0,3069.0,580.062,12.0,577.0,0.0,2993.2749998522822,46.0,53.0,41.0,46.0,54.0,41.0,46.0,56.0,39.0,8087.0,4094.0,2303.0,2725.0,527.0,1176.0,336.0,496.0,429.0,87.0,5779.0,16324.0,1717.748,2762.0,3525.0,55.794,168.624,105.938,5.76,2.5,1.08,14.51,0.82,4.32,0.3,2.64,2.64,1.2,1.32,1.8,3.48,2.76,0.72,7.56
2018-01-24,7829.0,3670.0,3306.207,28.0,3745.203,0.0,7828.637506955871,5979.0,1634.0,1359.925,5.0,3031.396,0.54,6018.6958407086895,2900.0,2637.0,580.583,0.0,577.0,0.37,2899.67083377565,45.0,47.0,41.0,47.0,52.0,42.0,45.0,53.0,41.0,10359.0,7173.0,2411.0,2963.0,568.0,382.0,392.0,523.0,440.0,86.0,8085.0,14161.0,1722.549,3066.0,3532.0,55.994,168.88,105.787,6.36,2.1,1.08,14.62,0.93,4.68,0.31,3.0,2.64,1.2,1.32,1.92,3.72,2.76,0.72,8.64
2018-01-25,6853.0,3554.0,3312.723,14.0,3760.146,0.76,6853.150005532231,6802.0,1541.0,1370.271,5.0,3028.162,0.08,6762.108342117262,3882.0,2832.0,582.666,0.0,577.0,0.19,3882.1791684352106,41.0,45.0,36.0,45.0,48.0,42.0,42.0,48.0,39.0,12505.0,6230.0,1606.0,3934.0,924.0,1247.0,292.0,580.0,488.0,202.0,8248.0,16295.0,1725.672,2781.0,3540.0,56.194,169.135,105.635,7.68,3.4,2.16,15.0,1.38,5.16,0.82,3.96,2.64,3.12,2.64,2.76,4.08,3.84,1.68,9.24
2018-01-26,7873.0,3951.0,3320.474,14.0,3773.87,0.15,7872.795839914164,5509.0,1892.0,1377.497,15.0,3035.937,0.0,5550.108339468385,3571.0,3040.0,583.707,6.0,577.0,0.0,3570.837500883796,43.0,50.0,38.0,45.0,48.0,44.0,43.0,53.0,38.0,11704.0,5587.0,1044.0,3537.0,533.0,720.0,266.0,336.0,482.0,145.0,7447.0,18012.0,1729.639,2980.0,3538.0,56.395,169.22,105.484,8.04,4.2,2.88,16.28,2.44,5.04,1.87,4.2,2.76,4.44,2.88,2.76,4.32,4.92,2.4,9.36
2018-01-27,6630.0,3678.0,3326.288,21.0,3787.386,0.01,6630.225004936108,4192.0,1889.0,1381.974,5.0,3045.466,0.0,4151.154170467645,3088.0,3027.0,583.794,17.0,577.0,0.0,3087.862500073859,46.0,55.0,42.0,48.0,57.0,43.0,48.0,59.0,40.0,9119.0,4223.0,1043.0,3061.0,471.0,655.0,286.0,641.0,360.0,104.0,7058.0,17976.0,1729.639,2748.0,3537.0,56.595,169.369,105.332,8.04,4.4,3.0,16.26,2.41,4.68,1.82,4.32,2.76,4.56,3.0,2.88,4.44,5.28,2.64,9.36
2018-01-28,6191.0,3475.0,3331.617,29.0,3801.476,0.0,6190.704171191166,4490.0,656.0,1389.651,5.0,3054.242,0.0,4531.487506517969,2693.0,2722.0,583.707,15.0,577.0,0.0,2693.137499926141,54.0,69.0,46.0,50.0,61.0,42.0,50.0,62.0,42.0,8269.0,4724.0,1041.0,2801.0,537.0,750.0,311.0,675.0,379.0,103.0,5943.0,18643.0,1732.526,2659.0,3538.0,56.795,169.603,105.181,8.04,4.8,3.0,16.33,2.46,4.68,1.78,4.68,2.76,4.56,3.0,3.0,4.68,5.4,2.88,9.48
2018-01-29,6645.0,3550.0,3337.685,36.0,3814.948,0.0,6645.283338485044,4900.0,1867.0,1395.55,18.0,3062.755,0.0,4859.079171674959,2638.0,3023.0,582.926,9.0,577.0,0.0,2638.245832670277,52.0,62.0,48.0,50.0,58.0,44.0,53.0,63.0,47.0,8543.0,4392.0,1046.0,2178.0,551.0,768.0,286.0,561.0,427.0,101.0,5621.0,18823.0,1735.174,2539.0,3538.0,56.995,169.667,105.029,8.04,4.9,3.0,16.43,2.47,4.68,1.75,4.92,2.88,4.68,3.12,3.12,4.68,5.64,2.88,9.48
2018-01-30,7307.0,3777.0,3344.502,93.0,3827.47,0.0,7306.904172454417,4823.0,1866.0,1401.467,15.0,3071.012,0.0,4864.15417169037,3023.0,3142.0,582.666,12.0,577.0,0.0,3022.916666445927,51.0,64.0,44.0,52.0,64.0,44.0,55.0,66.0,46.0,8908.0,4361.0,1018.0,2955.0,645.0,1333.0,337.0,648.0,588.0,60.0,6137.0,15410.0,1735.174,2887.0,3546.0,57.195,169.603,104.878,8.04,5.0,3.0,16.58,2.43,4.68,1.7,5.04,2.88,4.56,3.12,3.12,4.8,5.64,2.76,9.48
2018-01-31,6203.0,3857.0,3349.127,14.0,3841.596,0.0,6202.7708372600355,3949.0,484.0,1408.227,15.0,3079.022,0.0,3907.1666724060146,2817.0,3155.0,581.972,12.0,577.0,0.0,2817.108332744079,52.0,61.0,45.0,53.0,63.0,44.0,55.0,66.0,46.0,7642.0,4055.0,971.0,2546.0,429.0,649.0,283.0,452.0,462.0,74.0,6017.0,13585.0,1735.776,3586.0,2720.0,57.395,169.689,104.726,7.92,5.1,3.0,16.71,2.37,4.8,1.67,4.92,2.88,4.56,3.12,3.12,4.8,5.76,2.76,9.48
2018-02-01,4695.0,3432.0,3351.561,36.0,3857.934,0.02,4695.141668733272,3821.0,1630.0,1412.607,23.0,3086.791,0.0,3861.2500037186333,2276.0,2740.0,581.017,17.0,577.0,0.0,2275.520832522559,59.0,73.0,51.0,55.0,67.0,46.0,57.0,69.0,49.0,6585.0,3635.0,2105.0,2212.0,581.0,854.0,335.0,509.0,517.0,74.0,5729.0,12889.0,1732.887,3025.0,2705.0,57.532,169.731,104.558,7.92,5.2,3.0,16.83,2.34,4.92,1.62,4.92,2.88,4.32,3.0,3.12,4.8,5.76,2.64,9.36
2018-02-02,4387.0,3340.0,3353.509,65.0,3874.731,0.0,4387.116668320483,4291.0,1216.0,1418.656,26.0,3094.327,0.0,4291.704171802357,2598.0,2931.0,580.323,17.0,577.0,0.0,2598.108332744079,61.0,77.0,54.0,57.0,73.0,47.0,58.0,69.0,50.0,6331.0,3524.0,2242.0,2710.0,570.0,1225.0,309.0,645.0,510.0,75.0,5729.0,12703.0,1732.526,3480.0,2724.0,57.798,169.795,104.75,7.92,5.2,3.0,16.93,2.25,4.92,1.54,4.8,2.88,3.84,2.88,3.12,4.68,5.88,2.52,8.64
2018-02-03,5129.0,3468.0,3356.674,65.0,3890.38,0.0,5128.687502687119,4174.0,1900.0,1423.143,12.0,3101.638,0.0,4174.195837142912,2778.0,2893.0,580.062,17.0,577.0,0.0,2778.4124997784234,61.0,78.0,52.0,64.0,82.0,49.0,59.0,71.0,49.0,6875.0,4440.0,2331.0,2854.0,468.0,518.0,369.0,697.0,497.0,46.0,3707.0,12183.0,1730.842,3188.0,2720.0,57.936,169.881,105.213,7.8,5.2,2.88,17.05,2.14,5.04,1.48,4.8,2.88,3.12,2.76,3.12,4.68,6.0,2.4,8.4
2018-02-04,5159.0,3121.0,3360.574,72.0,3905.977,0.0,5159.250003311211,4230.0,563.0,1430.308,12.0,3108.728,0.0,4187.354172749852,2611.0,2941.0,579.368,20.0,577.0,0.0,2611.108332744136,64.0,79.0,55.0,59.0,70.0,52.0,59.0,72.0,49.0,7217.0,4348.0,2442.0,2855.0,478.0,593.0,370.0,726.0,515.0,61.0,5569.0,11876.0,1730.601,3630.0,2721.0,58.201,170.287,105.453,7.68,5.1,2.88,17.15,2.01,5.16,1.31,4.68,2.88,2.04,2.64,3.12,4.68,5.88,2.04,8.16
2018-02-05,5291.0,3986.0,3363.02,72.0,3921.358,0.0,5291.191668743318,3574.0,1696.0,1433.984,67.0,3115.606,0.0,3616.3166697876172,2152.0,3047.0,577.553,20.0,577.0,0.0,2151.937498459007,60.0,75.0,53.0,58.0,70.0,51.0,59.0,72.0,52.0,6416.0,4153.0,2304.0,2683.0,214.0,1235.0,337.0,445.0,432.0,61.0,5568.0,11361.0,1732.165,3095.0,2710.0,58.339,170.758,105.741,7.56,4.9,2.76,17.3,1.87,5.28,1.23,4.68,3.0,1.08,2.28,3.12,4.68,5.88,1.92,7.92
2018-02-06,6354.0,3801.0,3367.914,86.0,3934.987,0.0,6354.391670821871,3621.0,1180.0,1438.671,36.0,3122.278,0.0,3579.029170646071,2172.0,3485.0,574.885,32.0,577.0,0.0,2171.883331068154,58.0,73.0,46.0,63.0,75.0,50.0,59.0,72.0,50.0,7654.0,4273.0,2077.0,1890.0,475.0,520.0,345.0,816.0,423.0,46.0,5764.0,10886.0,1735.414,3176.0,2728.0,58.477,171.122,105.844,7.56,4.7,2.76,17.43,1.72,5.28,1.09,4.56,3.12,0.48,1.8,3.12,4.68,5.76,1.44,7.68
2018-02-07,3221.0,3875.0,3366.446,86.0,3953.891,0.0,3220.8833320868243,3377.0,149.0,1444.965,55.0,3128.75,0.0,3377.225005343645,2629.0,2814.0,574.455,32.0,579.381,0.0,2629.2083329682814,63.0,79.0,56.0,59.0,74.0,48.0,59.0,73.0,49.0,4423.0,3999.0,1960.0,2215.0,599.0,1182.0,334.0,430.0,346.0,47.0,5340.0,10644.0,1733.97,3763.0,2731.0,58.606,171.144,105.908,7.68,4.5,2.64,17.52,1.62,4.92,1.05,4.56,3.36,0.24,1.44,3.12,4.56,5.88,1.2,7.44
2018-02-08,2826.0,3494.0,3364.978,72.0,3969.341,0.0,2825.883332087054,2922.0,1239.0,1448.246,29.0,3135.028,0.0,2922.170836119046,2307.0,2718.0,573.594,23.0,581.762,0.0,2306.9124992690017,60.0,77.0,52.0,58.0,71.0,49.0,60.0,72.0,51.0,4411.0,3504.0,1820.0,2194.0,442.0,493.0,329.0,614.0,477.0,48.0,4877.0,10766.0,1733.248,3486.0,2722.0,58.744,171.402,105.9,7.8,4.4,2.64,17.66,1.48,5.16,1.01,4.56,3.36,0.12,1.2,3.36,4.44,6.0,1.2,7.32
2018-02-09,5617.0,3448.0,3369.137,72.0,3984.284,0.0,5616.82917019778,2738.0,1185.0,1451.363,24.0,3141.117,0.0,2780.487502646366,2224.0,2895.0,572.217,23.0,584.143,0.0,2223.7624988308708,55.0,63.0,52.0,57.0,69.0,47.0,59.0,73.0,49.0,7198.0,3359.0,1786.0,2079.0,507.0,617.0,354.0,663.0,366.0,62.0,4860.0,10416.0,1729.038,3592.0,2717.0,58.873,171.488,105.924,8.04,4.2,2.64,17.7,1.32,5.04,0.93,4.32,3.48,0.12,0.96,3.36,4.44,6.0,0.84,7.08
2018-02-10,6069.0,3297.0,3374.52,58.0,3999.226,0.0,6068.929171236829,2387.0,1652.0,1452.796,12.0,3147.023,0.0,2386.4708345499707,2113.0,3054.0,570.237,57.0,586.524,0.0,2112.7499983189377,54.0,62.0,50.0,56.0,68.0,47.0,56.0,65.0,49.0,7771.0,3354.0,1694.0,1790.0,595.0,997.0,354.0,517.0,357.0,47.0,4818.0,9805.0,1724.711,3239.0,2725.0,59.012,171.509,105.852,8.04,4.0,2.52,17.76,1.11,4.92,0.87,4.2,3.6,0.0,0.84,3.48,4.56,5.88,0.72,6.72
2018-02-11,4532.0,2994.0,3377.456,58.0,4014.169,0.0,4532.233335826121,2040.0,538.0,1455.667,12.0,3152.752,0.0,1997.46250243746,2550.0,3584.0,568.186,0.0,588.905,0.0,2549.9541649253683,49.0,60.0,44.0,50.0,57.0,42.0,50.0,56.0,43.0,6545.0,2240.0,1539.0,1449.0,333.0,560.0,357.0,525.0,341.0,31.0,4565.0,9809.0,1725.312,3170.0,2726.0,59.012,171.38,105.797,7.92,4.6,2.4,17.62,1.55,5.16,0.87,4.56,3.84,-0.12,0.6,3.72,4.8,6.36,0.48,7.44
2018-02-12,5390.0,4338.0,3379.413,65.0,4029.111,0.0,5389.654168328132,2571.0,2032.0,1456.596,70.0,3158.31,0.0,2570.370834122114,2262.0,3073.0,566.565,6.0,591.286,0.0,2261.745831957087,48.0,57.0,41.0,50.0,60.0,41.0,46.0,58.0,39.0,5981.0,3810.0,1492.0,1938.0,555.0,425.0,301.0,771.0,394.0,44.0,4564.0,10464.0,1722.429,1737.0,2726.0,59.151,171.488,105.709,8.16,4.6,2.52,17.78,1.07,5.16,0.79,4.2,3.84,-0.12,0.36,3.6,4.56,5.76,0.48,10.44
2018-02-13,3542.0,3804.0,3378.679,108.0,4044.054,0.0,3541.9416660435268,2298.0,2506.0,1456.004,48.0,3163.0,0.0,2255.533332830666,1979.0,2905.0,564.688,20.0,593.667,0.0,1978.6791650730288,51.0,65.0,43.0,52.0,63.0,43.0,50.0,62.0,40.0,4524.0,2557.0,1421.0,1668.0,337.0,412.0,213.0,406.0,386.0,32.0,4507.0,14514.0,1715.949,238.0,879.0,59.151,171.488,105.525,8.64,5.1,2.52,17.55,1.31,4.8,0.89,4.08,3.84,-0.12,0.0,3.6,5.16,5.76,-0.24,9.84
2018-02-14,3721.0,3649.0,3378.679,72.0,4058.996,0.0,3721.0,2188.0,1764.0,1456.849,41.0,3163.0,0.0,2231.020834050766,1663.0,3141.0,561.701,28.0,596.048,0.0,1663.0541641306709,48.0,60.0,39.0,50.0,61.0,42.0,48.0,61.0,39.0,4724.0,2545.0,1319.0,1482.0,420.0,903.0,288.0,579.0,229.0,33.0,4180.0,11845.0,1706.604,1826.0,1813.0,59.151,170.994,105.533,8.88,4.2,2.16,17.46,1.3,5.4,0.59,3.96,3.84,-0.12,0.36,3.0,5.28,5.16,0.6,9.24
2018-02-15,4410.0,3503.0,3380.392,43.0,4073.939,0.0,4409.637501454234,2038.0,1374.0,1458.118,24.0,3163.0,0.0,2037.787501077405,1480.0,3156.0,558.315,31.0,598.429,0.0,1479.8916637919126,49.0,63.0,40.0,52.0,62.0,43.0,49.0,61.0,38.0,5457.0,2778.0,1272.0,1215.0,401.0,397.0,238.0,320.0,245.0,34.0,6907.0,11611.0,1695.485,1561.0,1804.0,59.151,171.037,105.405,9.12,2.9,2.04,17.35,1.36,6.24,0.45,3.48,3.84,-0.24,0.12,2.4,4.56,5.04,0.36,7.56
2018-02-16,3565.0,3390.0,3380.637,51.0,4088.882,0.0,3564.520833541517,2096.0,1929.0,1458.372,38.0,3163.0,0.0,2095.0583335490505,1663.0,2833.0,555.948,23.0,600.81,0.0,1662.6374979903394,54.0,69.0,47.0,51.0,62.0,42.0,50.0,64.0,40.0,4569.0,2589.0,1219.0,1454.0,479.0,377.0,264.0,319.0,244.0,35.0,4500.0,11718.0,1685.821,1397.0,1811.0,59.151,170.715,105.549,9.12,1.3,1.8,17.12,1.2,6.48,0.26,3.48,4.56,-0.12,0.48,2.52,4.44,4.92,0.36,6.48
2018-02-17,4991.0,2717.0,3385.046,51.0,4103.824,0.0,4990.870837076472,2063.0,1925.0,1458.625,10.0,3163.0,0.0,2062.554166881432,1707.0,2148.0,555.017,28.0,603.19,0.0,1706.620832542936,55.0,66.0,46.0,52.0,66.0,42.0,53.0,67.0,42.0,6645.0,2370.0,1225.0,1727.0,302.0,359.0,145.0,191.0,243.0,49.0,3945.0,11509.0,1677.128,1138.0,1821.0,59.28,170.672,105.661,9.0,2.9,2.04,16.85,1.13,6.24,0.77,3.72,4.92,-0.12,0.72,2.64,3.96,5.28,0.24,5.76
2018-02-18,5285.0,2850.0,3389.718,80.0,4118.766,0.0,5285.4666706332855,1996.0,583.0,1461.504,5.0,3163.0,0.01,2039.4958357776047,1587.0,2357.0,553.41,40.0,605.571,0.0,1586.8041653022542,48.0,54.0,37.0,49.0,56.0,39.0,46.0,53.0,37.0,6719.0,2548.0,1226.0,1536.0,459.0,482.0,172.0,457.0,169.0,34.0,4212.0,11257.0,1668.45,923.0,1824.0,59.28,170.865,105.844,8.76,3.8,2.16,16.7,0.86,5.76,0.84,3.72,5.04,-0.12,0.72,2.88,4.32,5.28,0.24,6.12
2018-02-19,4626.0,2562.0,3393.653,80.0,4133.709,0.0,4625.895836674186,1391.0,2325.0,1459.556,5.0,3163.0,0.0,1347.8833316795167,1441.0,2556.0,551.143,28.0,607.952,0.0,1441.0541647419766,40.0,53.0,32.0,40.0,51.0,33.0,36.0,47.0,27.0,6149.0,1793.0,1065.0,964.0,356.0,492.0,252.0,422.0,257.0,19.0,4258.0,11789.0,1660.262,198.0,879.0,59.28,170.608,105.645,8.52,,2.28,17.23,0.81,5.4,0.95,3.72,4.92,-0.24,0.6,2.52,,5.4,-0.36,6.48
