datetime,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains
2007-01-03,13.72,15.58,9.7,13.02,0.0,8.94,0.0,0.0,7.9,0.0,0.0,3.36,14.93,3.07,0.0,6.06,,4053.31,2497.58,1650.45,949.35,1109.49,430.44,825.91,356.2,99.01,6972.28,0.01,0.01,0.15,48.71,49.42,44.38,25.87041318
2007-01-04,13.26,15.58,9.42,13.02,0.0,8.93,0.0,0.0,7.42,0.0,0.0,2.59,15.08,1.59,0.0,5.5,,7416.27,5788.84,4629.83,1172.04,1374.16,491.18,878.93,686.19,270.82,9149.38,0.59,1.21,0.36,49.24,49.98,44.62,26.65586772
2007-01-05,14.86,16.73,10.69,14.59,0.0,9.93,0.0,0.0,7.89,0.0,0.0,3.5,15.42,1.51,0.0,7.16,,5218.08,3412.39,3050.76,1133.3,1409.59,523.46,854.35,606.6,211.31,7392.47,0.01,0.02,0.01,40.23,39.29,36.51,21.01289253
2007-01-06,14.86,16.79,10.72,14.74,0.31,10.05,0.21,0.0,7.9,0.0,0.0,3.51,15.48,1.54,0.0,7.4,,4169.33,2614.84,2082.56,923.86,1122.59,421.91,784.71,410.81,141.82,6566.05,0.0,0.0,0.05,45.18,38.82,38.09,18.89454542
2007-01-07,14.84,16.79,10.69,14.74,0.18,10.05,0.12,0.0,7.89,0.0,0.0,3.51,15.51,1.54,0.0,7.61,,3747.33,2341.17,1724.53,843.04,1006.77,373.46,733.99,334.99,112.58,6276.63,0.0,0.0,0.01,48.24,44.23,43.23,18.88066113
2007-01-08,14.81,16.79,10.66,14.73,0.0,10.04,0.0,0.0,7.89,0.0,0.0,3.51,15.5,1.3,0.0,7.69,,3485.82,2192.18,1604.09,813.93,1022.99,344.47,729.82,315.67,95.85,6107.71,0.0,0.0,0.0,50.83,45.3,48.85,19.35867765
2007-01-09,14.75,16.78,10.5,14.71,0.0,10.03,0.0,0.0,7.85,0.0,0.0,3.31,15.47,0.8,0.0,7.7,,3330.31,2111.72,1546.56,809.52,1030.86,335.79,774.11,327.6,83.77,6046.9,0.0,0.0,0.0,50.02,48.01,49.0,20.06082641
2007-01-10,14.68,16.78,10.35,14.69,0.0,10.02,0.0,0.0,7.76,0.0,0.0,3.0,15.42,0.29,0.0,7.61,,3236.57,2028.71,1459.52,792.74,968.77,326.7,787.77,303.85,74.74,5929.52,0.03,0.01,0.03,46.64,46.18,46.9,17.7441322
2007-01-11,14.7,16.79,10.33,14.68,0.0,10.01,0.0,0.0,7.75,0.0,0.0,3.09,15.41,0.32,0.0,7.65,,3116.17,1971.25,1350.76,757.56,900.89,308.79,752.16,270.25,69.67,5734.97,0.01,0.06,0.01,37.72,37.36,35.63,17.89289253
2007-01-12,14.76,16.85,10.42,14.74,0.0,10.05,0.0,0.0,7.74,0.0,0.0,3.19,15.42,0.32,0.0,8.02,,2984.22,1875.97,1272.26,734.0,858.19,296.61,705.35,244.05,66.95,5574.06,0.0,0.02,0.01,37.77,35.86,33.42,9.429421472000001
2007-01-13,14.8,16.97,10.45,14.87,0.02,10.17,0.01,0.0,7.73,0.0,0.0,3.19,15.46,0.31,0.0,8.14,,2879.04,1806.0,1197.31,708.71,811.02,283.45,672.38,224.27,63.11,5456.04,0.0,0.0,0.0,36.49,34.43,32.46,8.003305772000001
2007-01-14,14.78,16.97,10.43,14.87,0.0,10.17,0.0,0.0,7.71,0.0,0.0,3.19,15.45,0.3,0.0,8.13,,2806.83,1760.88,1150.96,690.55,780.49,271.54,650.67,210.47,60.05,5371.9,0.0,0.0,0.0,37.09,35.81,35.55,12.28958676
2007-01-15,14.77,16.96,10.42,14.86,0.0,10.17,0.0,0.0,7.7,0.0,0.0,3.19,15.44,0.3,0.0,8.13,,2754.3,1723.33,1110.36,677.31,760.27,263.34,640.48,200.31,57.81,5320.65,0.0,0.0,0.0,40.15,36.26,38.0,10.24462808
2007-01-16,14.76,16.96,10.41,14.85,0.0,10.16,0.0,0.0,7.69,0.0,0.0,3.18,15.43,0.0,0.0,8.12,,2706.1,1688.09,1079.75,665.56,756.9,257.07,630.15,191.96,55.81,5265.33,0.0,0.0,0.0,38.69,38.18,39.48,9.534545438
2007-01-17,14.74,16.96,10.39,14.84,0.0,10.15,0.0,0.0,7.68,0.0,0.0,3.05,15.42,0.0,0.0,8.11,,2680.69,1670.52,1059.34,655.74,748.75,249.22,626.41,185.09,54.21,5249.67,0.04,0.02,0.05,41.27,40.46,38.77,7.521322301
2007-01-18,14.81,17.01,10.41,14.91,0.0,10.23,0.0,0.0,7.69,0.0,0.0,3.15,15.49,0.0,0.0,8.44,,2660.97,1645.49,1033.25,647.18,725.39,241.75,621.75,179.45,52.36,5194.41,0.0,0.0,0.0,43.82,40.9,41.68,8.03702478
2007-01-19,14.79,17.01,10.39,14.9,0.0,10.24,0.0,0.0,7.68,0.0,0.0,3.01,15.48,0.0,0.0,8.46,,2619.72,1642.8,1057.57,645.95,714.17,235.67,638.06,178.57,50.68,5207.4,0.0,0.0,0.0,43.05,43.17,49.09,11.58942147
2007-01-20,14.78,17.01,10.39,14.89,0.0,10.24,0.0,0.0,7.68,0.0,0.0,2.58,15.45,0.0,0.0,8.47,,2625.06,1650.66,1105.84,651.88,720.89,230.86,651.61,183.0,49.22,5179.35,0.0,0.0,0.01,45.13,42.79,44.83,13.26942147
2007-01-21,14.78,17.0,10.38,14.89,0.0,10.23,0.0,0.0,7.67,0.0,0.0,2.38,15.44,0.0,0.0,8.61,,2573.22,1579.71,1067.07,647.31,715.39,228.18,643.59,179.23,47.66,5145.02,0.0,0.0,0.0,45.74,45.03,41.92,14.36628097
2007-01-22,14.76,17.0,10.34,14.88,0.0,10.23,0.0,0.0,7.66,0.0,0.0,2.29,15.42,0.0,0.0,8.62,,2515.38,1523.57,1027.69,643.91,713.5,224.35,621.06,174.92,46.13,5108.57,0.0,0.0,0.0,49.4,46.38,48.63,1.876363633
2007-01-23,14.75,17.0,10.28,14.87,0.0,10.23,0.0,0.0,7.65,0.0,0.0,1.82,15.34,0.0,0.0,8.63,,2532.73,1523.89,1089.91,667.45,726.87,224.74,606.83,185.18,44.93,5157.65,0.0,0.0,0.0,47.75,47.49,51.54,9.822148744
2007-01-24,14.71,17.0,9.97,14.86,0.0,10.22,0.0,0.0,7.65,0.0,0.0,1.07,15.21,0.0,0.0,8.53,,2612.25,1584.44,1155.81,714.36,767.45,233.29,602.24,213.05,43.66,5220.59,0.0,0.0,0.0,49.61,50.25,51.15,9.492892546
2007-01-25,14.44,16.99,9.62,14.85,0.0,10.21,0.0,0.0,7.48,0.0,0.0,0.21,14.99,0.0,0.0,7.47,,2688.05,1606.62,1136.62,751.6,809.04,249.87,614.37,232.18,42.65,5265.76,0.0,0.0,0.0,54.0,53.21,50.02,9.81421486
2007-01-26,14.24,16.99,9.43,14.84,0.0,10.21,0.0,0.0,7.26,0.0,0.0,0.0,14.88,0.0,0.0,6.75,,2704.63,1583.23,1102.23,751.97,815.72,262.92,621.36,227.02,41.27,5275.73,0.0,0.0,0.0,54.01,52.06,51.37,7.513388417000001
2007-01-27,14.09,16.99,9.23,14.83,0.0,10.21,0.0,0.0,7.11,0.0,0.0,0.0,14.73,0.0,0.0,6.28,,2714.15,1561.05,1047.16,715.62,790.11,264.93,610.37,212.56,40.47,5264.54,0.0,0.04,0.0,48.68,47.83,48.52,9.867768578
2007-01-28,14.06,16.99,9.22,14.95,0.0,10.26,0.0,0.0,7.1,0.0,0.0,0.0,14.63,0.0,0.0,6.13,,2668.19,1496.09,1000.8,690.47,756.5,253.55,595.14,198.32,40.03,5190.99,0.0,0.02,0.0,44.53,43.32,44.02,6.392727262
2007-01-29,14.04,16.99,9.21,15.08,0.0,10.36,0.0,0.0,7.1,0.0,0.0,0.0,14.6,0.0,0.0,6.0,,2605.29,1437.19,936.03,669.64,743.03,249.05,586.02,191.93,39.72,5103.71,0.0,0.0,0.0,49.23,45.1,47.96,14.6380165
2007-01-30,14.02,16.98,9.17,15.08,0.0,10.36,0.0,0.0,7.09,0.0,0.0,0.0,14.55,0.0,0.0,5.76,,2557.35,1390.27,875.65,651.23,735.44,242.95,573.1,185.98,39.04,5044.14,0.0,0.0,0.0,49.17,46.84,47.97,10.85553717
2007-01-31,14.01,16.98,9.14,15.07,0.0,10.36,0.0,0.0,7.08,0.0,0.0,0.0,14.46,0.0,0.0,5.53,,2542.13,1359.14,837.62,637.02,729.55,241.24,560.25,181.41,38.17,5002.14,0.0,0.0,0.0,44.88,41.43,44.32,15.4750413
2007-02-01,14.0,16.98,9.11,15.07,0.0,10.36,0.0,0.0,7.07,0.0,0.0,0.0,14.43,0.0,0.0,5.16,,2529.96,1340.57,806.97,626.63,712.14,243.04,549.87,183.96,37.81,4973.34,0.0,0.0,0.0,43.77,40.75,43.84,12.17256196
2007-02-02,13.99,16.97,9.1,15.06,0.0,10.35,0.0,0.0,7.05,0.0,0.0,0.0,14.4,0.0,0.0,4.73,,2483.27,1320.36,780.72,619.61,684.81,250.55,541.2,183.81,37.4,4932.86,0.0,0.0,0.0,40.98,40.0,43.74,13.30314047
2007-02-03,13.97,16.96,9.06,15.05,0.0,10.35,0.0,0.0,7.04,0.0,0.0,0.0,14.38,0.0,0.0,3.98,,2408.49,1313.29,761.94,617.15,677.99,259.23,533.94,182.52,36.69,4911.25,0.0,0.0,0.03,47.3,45.77,44.71,14.5289256
2007-02-04,13.9,16.95,8.9,15.04,0.0,10.34,0.0,0.0,6.84,0.0,0.0,0.0,14.31,0.0,0.0,3.28,,2478.14,1489.64,860.41,663.6,742.49,266.19,557.08,182.21,36.31,5099.82,0.0,0.0,0.02,52.03,51.07,52.38,14.18975204
2007-02-05,12.99,16.63,8.07,14.82,0.0,10.34,0.0,0.0,6.02,0.0,0.0,0.0,13.77,0.0,0.0,1.38,,2694.11,1693.94,1126.48,780.71,857.0,288.93,649.08,211.58,35.72,5491.63,0.0,0.0,0.0,58.26,56.53,58.53,12.90247932
2007-02-06,12.38,16.18,7.47,14.31,0.0,10.19,0.0,0.0,5.54,0.0,0.0,0.0,13.16,0.0,0.0,0.0,,2750.91,1712.07,1267.02,912.16,949.8,373.25,802.93,259.23,35.16,5519.71,0.0,0.0,0.0,56.23,55.63,51.82,12.4442975
2007-02-07,11.86,15.77,7.04,13.8,0.0,9.92,0.0,0.0,5.13,0.0,0.0,0.0,12.96,0.0,0.0,0.0,,2852.27,1717.49,1424.67,1011.55,1094.11,507.95,925.01,311.05,72.64,5982.58,0.18,0.22,0.21,52.8,51.51,47.9,13.76132229
2007-02-08,11.96,15.87,7.17,13.82,0.0,9.93,0.0,0.0,5.17,0.0,0.0,0.0,13.2,0.0,0.0,0.0,,4901.72,3195.31,2528.58,979.36,1089.18,463.81,887.05,347.31,116.04,8413.79,0.42,0.64,0.31,50.92,52.32,46.81,11.33157023
2007-02-09,12.88,16.41,7.97,14.26,0.0,10.16,0.0,0.0,5.8,0.0,0.0,0.0,13.73,0.0,0.0,0.0,,28925.89,14428.82,6560.63,997.92,1068.16,420.0,814.08,373.95,102.31,27616.81,2.05,1.28,1.59,53.31,54.87,48.71,15.10413221
2007-02-10,13.55,17.57,8.09,14.58,0.0,10.32,0.0,0.0,6.13,0.0,0.0,0.0,14.52,0.0,0.0,0.0,,35595.25,26524.62,16741.82,2761.82,3399.34,1305.79,1614.35,1783.98,930.24,19875.49,1.69,1.94,0.71,53.44,54.51,49.76,18.9302479
2007-02-11,13.36,18.52,7.82,15.7,0.0,11.08,0.0,0.0,5.98,0.0,0.0,0.0,14.43,0.0,0.0,0.0,,34058.94,22933.85,22020.7,5728.42,8339.27,3605.36,4593.38,3977.47,1737.03,25378.08,1.05,1.54,0.59,53.13,53.48,49.16,37.90214870000001
2007-02-12,14.9,20.42,7.86,17.4,0.0,12.04,0.0,0.0,6.56,0.0,0.0,0.92,15.23,0.0,0.0,0.0,,15120.73,9532.17,8831.95,2795.21,4001.59,1827.67,2480.29,2028.09,1126.13,15092.98,0.18,0.19,0.2,49.64,49.23,46.34,70.40330567
2007-02-13,15.27,20.52,8.55,17.56,0.0,12.12,0.0,0.0,7.69,0.0,0.0,1.44,15.73,0.97,0.0,0.04,,10267.32,6181.05,4993.41,1794.6,2628.88,1242.05,1766.89,1117.09,523.16,10853.39,0.05,0.08,0.06,49.62,48.37,46.04,93.37586761
2007-02-14,15.36,20.53,8.65,17.63,0.0,12.17,0.0,0.0,7.93,0.0,0.0,1.48,15.83,1.08,0.0,0.0,,8447.93,5129.63,4075.86,1409.96,1981.4,902.38,1396.16,785.83,329.49,9193.08,0.03,0.05,0.03,49.83,47.93,46.65,91.4638015
2007-02-15,15.53,20.54,8.7,17.84,0.0,12.4,0.0,0.0,7.99,0.0,0.0,1.28,15.84,0.92,0.0,0.0,,7396.33,4409.37,3149.06,1197.32,1623.94,719.83,1171.53,609.49,236.53,8621.83,0.01,0.01,0.12,54.73,53.46,50.91,82.35371887
2007-02-16,15.3,20.52,8.44,17.84,0.0,12.45,0.0,0.0,7.72,0.0,0.0,0.77,15.66,0.54,0.0,0.0,,6804.09,4030.84,2870.3,1193.04,1576.07,658.26,1093.37,543.91,188.02,8825.02,0.0,0.0,0.02,57.64,55.67,53.5,65.50214865
2007-02-17,14.92,20.26,8.03,17.52,0.0,12.45,0.0,0.0,7.26,0.0,0.0,0.0,15.34,0.0,0.0,0.0,,6112.93,3764.52,2899.69,1290.48,1708.97,671.89,1141.23,539.44,157.44,8473.54,0.0,0.0,0.0,61.05,58.06,57.15,52.16528917
2007-02-18,14.37,19.91,7.46,17.17,0.0,12.27,0.0,0.0,6.82,0.0,0.0,0.0,15.01,0.0,0.0,0.0,,5603.33,3581.2,2854.99,1302.44,1616.87,694.18,1198.03,532.28,136.54,7951.0,0.0,0.01,0.01,58.91,58.21,54.59,44.19966935
2007-02-19,14.03,19.66,7.16,16.93,0.0,12.15,0.0,0.0,6.6,0.0,0.0,0.0,14.97,0.0,0.0,0.0,,5067.14,3322.81,2681.09,1234.03,1533.18,730.85,1264.17,494.36,122.24,7280.84,0.0,0.0,0.0,49.95,49.19,46.27,33.15371895
2007-02-20,13.99,19.64,7.09,16.89,0.0,12.14,0.0,0.0,6.57,0.0,0.0,0.0,14.95,0.0,0.0,0.0,,4598.05,2964.92,2335.0,1085.04,1304.07,614.68,1131.05,421.69,111.11,6927.45,0.01,0.01,0.03,52.18,51.11,47.59,37.85256192
2007-02-21,14.01,19.63,7.08,16.88,0.0,12.13,0.0,0.0,6.52,0.0,0.0,0.0,14.99,0.0,0.0,0.0,,6894.25,3451.28,2351.94,1007.41,1207.46,538.71,1028.59,380.5,103.9,9363.32,0.72,0.15,0.61,50.03,49.04,45.27,35.3375206
2007-02-22,14.87,20.06,7.37,16.86,0.0,12.14,0.0,0.0,7.56,0.0,0.0,0.12,15.51,1.35,0.0,1.24,,14796.16,10577.17,7349.09,1515.44,1898.28,1032.1,1151.55,737.61,848.57,15496.11,1.82,1.97,1.02,48.27,50.43,44.06,26.56661153
2007-02-23,18.03,22.07,9.72,18.69,3.17,13.19,2.13,7.08,11.11,0.0,7.91,3.46,16.71,6.69,0.0,4.2,,8034.55,5641.88,6544.87,1548.95,2197.87,1079.17,1318.22,821.1,814.58,10019.26,0.15,0.43,0.1,43.6,43.36,38.84,32.23933879
2007-02-24,18.47,22.6,10.49,19.27,4.5,13.52,3.02,8.66,11.28,3.5,9.1,4.19,16.85,7.33,0.62,4.55,,6386.47,4001.47,3702.4,1136.55,1489.98,692.4,1063.56,550.46,383.59,8428.75,0.16,0.04,0.28,43.77,43.97,39.14,31.45785119
2007-02-25,18.65,22.7,10.61,19.32,4.57,13.54,3.06,8.92,11.45,4.28,9.36,4.29,17.21,8.81,3.46,4.72,,10795.48,7669.79,6436.12,1250.67,1593.22,723.99,960.54,680.8,539.73,10710.5,1.35,1.71,0.65,47.13,48.31,41.29,31.18413218
2007-02-26,21.31,24.78,13.08,21.12,8.9,14.65,5.97,15.37,13.59,5.15,14.94,6.89,18.32,11.87,5.17,6.72,,9114.48,6850.63,6659.2,1321.32,1694.2,723.29,985.07,826.58,626.67,10157.75,0.69,0.92,0.45,44.26,44.79,39.71,42.97190075
2007-02-27,22.72,25.95,14.31,21.91,10.31,15.05,6.92,20.06,14.17,11.78,17.66,8.47,18.82,12.58,8.95,8.48,,8365.66,6040.83,6316.72,1405.0,1950.79,940.51,1010.01,947.46,870.38,9268.07,0.3,0.88,0.38,41.55,42.98,36.63,56.52694205
2007-02-28,23.56,27.08,15.48,23.67,13.2,16.21,8.86,21.71,14.87,14.3,19.09,9.06,19.24,14.38,11.68,8.99,,7040.24,4722.14,4541.09,1328.49,1769.51,998.87,1065.11,727.86,786.62,8703.99,0.21,0.58,0.32,41.68,42.37,36.19,63.34214865
2007-03-01,23.93,27.31,15.94,24.38,14.87,16.61,9.98,22.61,15.24,17.38,19.61,9.25,19.5,15.87,12.54,9.4,,6079.32,4150.94,3814.33,1143.31,1562.12,756.85,1032.02,617.7,537.22,7956.38,0.09,0.12,0.1,42.72,42.57,34.04,53.96033049
2007-03-02,24.19,27.49,16.18,24.59,15.19,16.71,10.19,23.11,15.52,17.5,19.95,9.48,19.6,16.21,12.65,9.74,,5729.09,3853.62,3642.65,1082.33,1500.81,715.7,950.64,563.27,479.76,7722.01,0.06,0.04,0.15,46.27,45.48,38.06,49.48561975
2007-03-03,24.4,27.54,16.31,24.63,15.25,16.72,10.23,23.59,15.68,16.13,20.2,9.6,19.98,16.77,12.78,10.14,,6318.48,4431.36,4084.68,1061.56,1455.23,791.34,934.28,605.79,354.57,8821.74,0.0,0.0,0.03,51.94,49.62,45.58,43.61454538
2007-03-04,24.42,27.53,16.31,24.63,14.23,16.72,9.55,23.18,15.71,10.99,19.67,9.59,20.22,16.82,11.23,10.27,,7211.34,5289.84,5084.71,1248.14,1733.91,780.33,1082.18,840.72,325.3,10753.9,0.0,0.0,0.0,57.01,55.42,51.77,36.0436363
2007-03-05,24.41,27.53,16.21,24.63,12.92,16.72,8.67,20.65,15.7,5.24,17.8,9.13,20.22,16.41,7.52,9.56,,7545.24,5203.33,5678.46,1607.14,2196.85,967.56,1327.47,1204.72,318.64,11846.17,0.05,0.06,0.08,59.92,60.62,53.71,31.93586771
2007-03-06,24.24,27.65,15.88,24.82,11.67,16.85,7.83,18.19,15.68,1.71,15.95,8.54,20.02,15.52,4.59,8.69,,8008.12,4979.59,5505.72,1611.49,2377.78,915.46,1677.81,1095.87,300.94,12341.95,0.0,0.0,0.0,58.08,57.6,52.02,32.01123962
2007-03-07,23.92,27.6,15.56,24.79,10.52,16.91,7.06,16.55,15.38,0.0,14.6,7.94,19.96,14.83,1.97,7.94,,8151.21,4762.89,5517.38,1748.07,2654.32,1044.95,1938.64,1184.97,317.51,12861.16,0.05,0.01,0.14,56.36,56.41,50.68,36.13090903
2007-03-08,23.63,27.35,15.28,24.46,9.22,16.9,6.19,15.19,15.2,0.0,13.36,7.46,20.08,14.17,0.58,7.04,,9819.88,5532.39,5742.07,1689.6,2561.23,1066.11,2006.45,1136.33,247.7,13959.63,0.09,0.08,0.07,52.39,54.7,47.12,27.56033053
2007-03-09,23.31,27.24,14.99,24.18,8.04,16.77,5.39,12.69,14.89,0.0,11.19,6.73,20.07,13.26,0.0,6.59,,10381.91,5965.51,5800.19,1653.23,2393.82,1111.49,1900.91,1168.96,208.48,12777.82,0.05,0.08,0.08,52.15,52.04,47.4,20.4456198
2007-03-10,22.88,27.13,14.73,23.9,7.19,16.58,4.82,11.06,14.86,0.0,9.96,6.04,20.22,12.91,0.0,6.45,,9646.46,5605.29,5868.41,1721.93,2518.92,1234.75,1971.55,1168.25,198.35,12043.46,0.0,0.01,0.01,50.69,49.7,47.2,30.1745454
2007-03-11,22.34,26.77,14.19,23.41,5.64,16.32,3.78,8.4,14.43,0.0,8.11,5.05,20.07,12.24,0.0,5.66,,11928.6,6634.25,7718.15,2106.86,2977.72,1528.78,2352.98,1460.62,195.58,14452.16,0.0,0.0,0.01,62.18,57.77,58.91,25.10280988
2007-03-12,21.54,26.28,13.37,22.57,3.02,15.89,2.03,3.95,13.69,0.0,4.67,3.53,19.55,10.49,0.0,3.4,,14701.69,7556.24,9056.86,2600.98,3286.3,1727.41,3041.6,1630.74,191.54,16448.7,0.0,0.0,0.0,67.33,64.86,64.74,23.63702475
2007-03-13,20.54,25.61,12.38,21.52,0.14,15.29,0.09,0.0,12.74,0.0,0.78,1.42,19.05,8.69,0.0,0.33,,15078.44,7594.14,8179.54,2694.99,3243.49,1891.04,3487.8,1610.49,160.91,15296.84,0.0,0.0,0.0,68.2,66.34,62.27,22.92495864
2007-03-14,19.51,24.74,11.56,20.58,0.0,14.7,0.0,0.0,11.72,0.0,0.0,0.0,18.57,7.02,0.0,0.0,,12764.81,6950.79,7403.24,2465.26,3211.16,1963.95,3721.17,1420.57,143.53,12397.01,0.0,0.0,0.0,64.88,62.11,57.58,21.77652889
2007-03-15,18.59,24.08,10.79,19.79,0.0,14.21,0.0,0.0,11.16,0.0,0.0,0.0,18.31,6.06,0.0,0.0,,11117.76,6550.9,7094.16,2276.56,3281.0,1982.72,3939.73,1277.38,133.83,10817.58,0.0,0.0,0.0,63.55,59.4,58.8,14.86611568
2007-03-16,17.91,23.59,10.08,18.95,0.0,13.75,0.0,0.0,10.51,0.0,0.0,0.0,17.98,4.67,0.0,0.0,,11143.29,6595.48,6882.35,2403.15,3457.8,2178.64,4528.28,1390.85,124.78,10689.64,0.0,0.0,0.0,64.4,61.68,63.73,16.32793386
2007-03-17,16.84,22.79,9.11,17.85,0.0,13.11,0.0,0.0,9.58,0.0,0.0,0.0,17.35,2.57,0.0,0.0,,9938.8,5893.01,6190.45,2369.58,3464.32,2319.04,4613.39,1473.37,116.34,10362.4,0.0,0.0,0.0,66.09,63.45,62.97,18.57322311
2007-03-18,15.9,22.03,8.38,16.96,0.0,12.56,0.0,0.0,8.65,0.0,0.0,0.0,16.91,0.91,0.0,0.0,,8713.7,5365.02,5510.71,2208.31,3226.02,2185.1,4165.51,1395.51,109.55,9797.0,0.0,0.0,0.0,63.38,60.35,61.3,14.49719006
2007-03-19,15.09,21.41,7.73,16.22,0.0,12.09,0.0,0.0,7.91,0.0,0.0,0.0,16.45,0.0,0.0,0.0,,7829.03,5008.52,5123.97,2104.59,3013.58,2022.85,3952.05,1312.65,105.53,9240.15,0.01,0.01,0.06,61.68,59.49,56.56,17.61719005
2007-03-20,14.28,20.83,7.13,15.57,0.0,11.71,0.0,0.0,7.1,0.0,0.0,0.0,16.25,0.0,0.0,0.0,,10403.19,6897.68,6436.95,2067.58,2938.03,1941.45,3915.19,1336.92,171.23,13530.68,0.41,0.59,0.41,56.42,56.24,53.22,17.7302479
2007-03-21,14.28,21.02,7.18,15.78,0.0,11.74,0.0,0.0,6.86,0.0,0.0,0.0,16.39,0.0,0.0,0.0,,8457.49,5838.16,6143.36,1894.47,2837.09,1640.45,3067.81,1119.82,203.09,9972.63,0.01,0.05,0.0,53.54,52.71,49.59,22.22677682
2007-03-22,14.48,21.09,7.42,16.0,0.0,11.81,0.0,0.0,7.01,0.0,0.0,0.0,16.37,0.0,0.0,0.0,,6450.77,4125.49,4251.24,1556.95,2221.01,1207.66,2375.96,840.83,158.59,8650.97,0.0,0.0,0.0,59.08,56.66,55.93,18.88462807
2007-03-23,14.3,21.04,7.13,15.93,0.0,11.77,0.0,0.0,6.65,0.0,0.0,0.0,16.05,0.0,0.0,0.0,,5777.16,3739.9,3696.19,1397.6,1882.27,1076.88,2127.61,760.96,132.43,8651.6,0.0,0.0,0.0,64.75,62.99,61.88,19.55107435
2007-03-24,13.71,20.71,6.61,15.45,0.0,11.61,0.0,0.0,5.98,0.0,0.0,0.0,15.53,0.0,0.0,0.0,,5629.87,3912.55,3813.22,1439.84,1891.92,1179.91,2146.35,839.75,117.23,8727.26,0.0,0.0,0.0,66.22,63.62,63.64,19.62247931
2007-03-25,12.98,20.15,5.98,14.77,0.0,11.21,0.0,0.0,5.15,0.0,0.0,0.0,14.99,0.0,0.0,0.0,,5586.28,4140.52,4153.74,1607.22,2135.82,1407.38,2290.25,1024.23,107.77,9297.54,0.03,0.02,0.16,61.56,60.4,60.42,20.09057848
2007-03-26,12.15,19.6,5.37,14.06,0.0,10.72,0.0,0.0,4.38,0.0,0.0,0.0,14.67,0.0,0.0,0.0,,6116.86,4875.14,4864.69,1719.08,2400.87,1605.41,2442.18,1134.38,108.23,9307.54,0.15,0.26,0.1,58.83,58.47,51.24,16.016528899999994
2007-03-27,11.9,19.56,5.19,14.28,0.0,10.84,0.0,0.0,3.89,0.0,0.0,0.0,14.73,0.0,0.0,0.0,,7209.53,5693.09,6406.81,1686.26,2761.5,1850.73,2519.67,1024.77,171.17,9293.69,0.45,0.71,0.33,48.69,49.39,46.38,18.51371898
2007-03-28,12.78,20.05,6.12,15.01,0.66,11.26,0.44,1.54,4.43,0.0,0.0,0.59,15.15,0.63,0.0,0.8,,6302.88,4540.01,5079.74,1514.89,2409.21,1341.36,2102.69,888.33,175.71,8502.87,0.01,0.07,0.01,49.89,50.33,44.6,19.40429749
2007-03-29,12.83,20.08,6.3,15.34,0.73,11.36,0.49,1.44,4.46,0.0,0.0,0.66,15.16,0.59,0.0,0.5,,6184.79,3830.11,4543.29,1472.48,2109.88,1234.58,1846.59,866.86,143.14,8904.27,0.0,0.0,0.0,55.68,54.23,52.45,18.0456198
2007-03-30,12.66,20.06,6.1,15.3,0.0,11.34,0.0,0.0,4.15,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,5171.5,3830.98,4251.54,1454.29,2319.62,1202.38,1738.09,723.27,122.55,8110.26,0.0,0.0,0.0,61.96,58.54,59.29,14.58842973
2007-03-31,12.13,19.72,5.67,14.99,0.0,11.3,0.0,0.0,3.62,0.0,0.0,0.0,14.62,0.0,0.0,0.0,,4832.79,3634.09,3894.63,1524.44,2066.4,1156.5,1889.13,782.94,109.3,7744.93,0.0,0.0,0.0,63.49,61.35,58.54,11.09157023
2007-04-01,11.52,19.23,5.16,14.52,0.0,11.02,0.0,0.0,2.93,0.0,0.0,0.0,14.25,0.0,0.0,0.0,,4732.97,3742.11,3878.13,1593.72,2156.39,1347.82,2060.91,914.88,100.2,7503.27,0.02,0.01,0.06,61.02,59.02,57.09,3.4274380110000005
2007-04-02,10.82,18.72,4.64,13.97,0.0,10.68,0.0,0.0,2.15,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,4617.0,3984.9,4129.24,1646.0,2212.89,1497.05,2110.23,996.26,94.51,7350.69,0.03,0.03,0.03,57.93,58.27,49.56,13.89619832
2007-04-03,10.18,18.33,4.09,13.55,0.0,10.44,0.0,0.0,1.75,0.0,0.0,0.0,13.93,0.0,0.0,0.0,,4347.12,3842.92,4101.15,1673.7,2279.85,1756.22,2376.86,1115.16,88.26,6953.61,0.0,0.0,0.0,61.13,61.23,57.63,15.39173551
2007-04-04,9.49,17.77,3.5,12.82,0.0,9.94,0.0,0.0,1.01,0.0,0.0,0.0,13.6,0.0,0.0,0.0,,4344.94,3968.68,4343.61,1861.5,2794.12,2195.49,2973.32,1376.19,82.91,7013.58,0.0,0.0,0.01,65.86,64.79,61.45,10.56991734
