datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2
1996-10-01,3089.0409999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5190000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
1996-10-02,3087.7282682501905,10.25091549378563,10.25091549378563,6.256721945398533,4508.666666666667,6.256721945398534,0.0,5479.965722693837,722.4330434247997,4.1696670386980665,4.1696670386980665,3.2928928451496793,959.0,3.2928928451496793,0.0,3317.628052851122,2730.047851880228,9.519061567547611,9.519061567547611,9.519061567547611,3312.6,9.519061567547611,0.0,4679.204547423317,30.45710609098382,12.081319747494561,8.528925605472,9.84686073801726,82.0
1996-10-03,3082.2790346459597,11.646948878458497,11.646948878458497,7.679206942974627,4487.0,7.679206942974627,0.0,5470.537324452184,719.1217337154901,4.912747342852601,4.912747342852601,4.041779600917117,951.0,4.041779600917117,0.0,3314.8875991429672,2722.7255084441035,11.488166008174796,11.488166008174796,11.488166008174796,3300.133333333333,11.488166008174796,0.0,4675.021041492447,31.611136008991977,12.25952293190062,8.528925605472,10.822687471619357,82.02216818973422
1996-10-04,3080.598031721345,10.710714265531127,10.710714265531127,6.769423942950482,4465.333333333333,6.769423942950483,0.0,5464.008659336542,716.570990708899,4.427945867767817,4.427945867767817,3.5627845774452362,943.0,3.5627845774452362,0.0,3312.9623311441474,2716.8407173021087,10.06736581369684,10.06736581369684,10.06736581369684,3287.6666666666665,10.06736581369684,0.0,4670.574348212314,30.71164043242952,12.224601026514021,8.528925605472,9.958113800443497,82.03366101096863
1996-10-05,3077.8696107504006,11.019707553966573,11.019707553966573,7.104868844289154,4443.666666666667,7.104868844289153,0.0,5454.595656099098,714.3529692697074,4.598637484282442,4.598637484282442,3.7392826455727644,935.0,3.739282645572764,0.0,3310.783075608384,2710.595980381237,10.456406684194006,10.456406684194006,10.456406684194006,3275.2,10.456406684194006,0.0,4666.2872912776265,30.908492042173684,12.225669339168434,8.528925605472,10.15389709753325,82.04636393617128
1996-10-06,3075.402320213471,8.98169187119149,8.98169187119149,5.093304774417296,4422.0,5.093304774417297,0.0,5446.020340167143,712.7780428772188,3.5341392728796803,3.5341392728796803,2.680590885782906,927.0,2.680590885782906,0.0,3308.22758097704,2707.4915138230826,7.434487611293458,7.434487611293458,7.434487611293458,3262.7333333333336,7.434487611293458,0.0,4661.799253960639,29.03912704985558,11.42554164317951,8.528925605472,9.084659801204069,82.05831176659838
1996-10-07,3070.4073998816525,11.34664996341304,11.34664996341304,7.484714479542072,4400.333333333333,7.484714479542072,0.0,5439.45971219675,710.4628268369258,4.786902850539628,4.786902850539628,3.9391609150557567,919.0,3.9391609150557567,0.0,3305.9764300490924,2699.627382382837,10.811551362963495,10.811551362963495,10.811551362963495,3250.2666666666664,10.811551362963495,0.0,4657.36927021393,31.046005255121006,12.219409122118678,8.528925605472,10.297670527530327,82.1133140922516
1996-10-08,3066.268287091636,11.532253518140516,11.532253518140516,7.696769647172775,4378.666666666667,7.696769647172775,0.0,5432.706233094699,707.0780014394924,4.89281065553706,4.89281065553706,4.0508751716660925,911.0,4.0508751716660925,0.0,3303.4693917832633,2693.153305148752,11.021393250927083,11.021393250927083,11.021393250927083,3237.8,11.021393250927083,0.0,4654.122223482814,31.13432731187715,12.216939784739518,8.528925605472,10.388461921665632,82.12191043190627
1996-10-09,3062.2691343142296,10.680724357724198,10.680724357724198,6.871692099659683,4357.0,6.871692099659682,0.0,5425.492517588958,704.9270838522452,4.452337154770302,4.452337154770302,3.616208122512238,903.0,3.616208122512238,0.0,3301.545417829364,2686.8541152965217,9.723491975504729,9.723491975504729,9.723491975504729,3225.3333333333335,9.723491975504729,0.0,4649.45585677062,30.30924342034129,12.184421832978263,8.528925605472,9.595895981891026,82.13016449057335
1996-10-10,3063.7085789856596,9.027897140575272,9.027897140575272,5.245316495413982,4335.333333333333,4.552688397406814,0.0,5418.834007138643,703.3649552622805,3.3990780903207445,3.3990780903207445,2.568755509675583,841.0,2.3955984851737915,0.0,3298.7545810185698,2681.2531662082333,9.428311613841975,9.428311613841975,9.428311613841975,3212.866666666667,9.139716573005655,0.0,4646.274299219796,24.021887739746262,8.407660708911193,6.5929545640172105,9.021272466817857,82.13968578915818
