,BND_fnf,SHA_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_pr,ORO_pr,FOL_pr,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_tas,ORO_tas,FOL_tas
1951-01-24,27542.51,17543.03,17961.97,28471.65,26357.06,3958.37,4510.76,2758.82,1992.53,4719.09,5153.67,0.12690972222222227,0.0064516129032258064,0.0,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,5.96,8.35,8.34
1951-01-25,27525.03,17355.22,16284.83,22969.85,25880.96,3876.77,4502.03,2710.29,2037.56,4576.47,5012.0,0.0,0.0,0.0,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,6.78,8.02,7.6
1951-01-26,27284.83,17226.05,14457.0,18494.21,21788.38,3812.18,4486.33,2651.35,2092.85,4504.23,4884.48,0.0,0.0,0.0,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,7.68,7.15,7.55
1951-01-27,26726.1,16875.8,12909.18,14764.6,19301.19,3724.81,4469.44,2583.44,2141.09,4379.38,4710.32,0.07847222222222222,0.0,0.01212121212121212,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,5.94,7.35,7.35
1951-01-28,25777.29,16378.7,11837.77,12508.62,17077.72,3619.36,4437.41,2499.38,2160.44,4277.15,4485.73,0.0,0.0,0.0,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,3.74,6.26,7.22
1951-01-29,24701.77,15789.04,11221.12,11409.95,15852.2,3494.08,4379.61,2403.59,2141.27,4175.05,4237.71,0.20034722222222234,1.0366935483870972,0.7386363636363636,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,1.09,4.49,7.29
1951-01-30,23509.91,15119.26,10693.03,10581.93,14937.84,3329.7,4270.55,2299.74,2110.03,3975.63,3935.12,0.058159722222222224,0.17137096774193555,3.050757575757576,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,0.72,3.25,2.52
1951-01-31,22140.33,14235.33,10170.77,9873.54,14075.0,3149.67,4114.01,2194.73,2080.14,3773.61,3644.51,0.3013888888888889,0.0,0.0,36.85930633544922,14.819193840026855,14.819193840026855,60.41848373413086,1.6,2.5,2.63
1951-02-01,20579.02,13182.38,9615.34,9178.27,13205.36,2960.43,3924.21,2083.8,2035.49,3554.68,3373.56,0.2015625000000001,0.0,0.07272727272727275,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,2.03,3.25,3.03
1951-02-02,19010.96,12169.14,9032.87,8455.6,12326.41,2765.73,3716.32,1968.84,1972.93,3331.54,3113.4,5.194618055555557,0.6709677419354841,0.0393939393939394,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,2.17,6.0600000000000005,4.78
1951-02-03,17630.97,11372.47,8275.77,7352.98,11206.84,2568.4,3502.39,1854.48,1907.91,3071.87,2852.87,10.847395833333335,4.571370967741936,2.6795454545454547,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,1.25,6.9,7.78
1951-02-04,16900.91,11145.35,7737.28,6641.91,10122.58,2390.28,3290.51,1744.64,1841.25,2844.6,2620.62,20.10729166666668,19.430645161290336,10.404545454545458,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,3.3000000000000003,9.01,9.79
1951-02-05,18818.05,13585.73,8132.96,6772.82,9528.17,2248.65,3108.07,1659.67,1781.44,2692.77,2436.69,13.465277777777779,15.728225806451613,44.16742424242426,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,7.11,9.53,11.29
1951-02-06,24538.58,18497.15,10223.9,8910.11,10247.73,2500.53,3385.69,1879.1,1899.38,2975.96,2581.77,0.5602430555555554,0.1673387096774193,0.033333333333333326,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,9.44,11.43,10.33
1951-02-07,30333.72,21570.68,12029.42,10849.75,12094.76,2738.4,3814.68,2131.18,2128.17,3339.28,2751.78,1.6128472222222223,1.6955645161290327,0.9780303030303029,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,9.02,12.56,11.82
1951-02-08,31986.69,21942.28,12345.42,10836.38,12883.23,2658.72,3853.53,2078.6,2183.2,3409.07,2668.36,2.1104166666666675,0.2717741935483871,0.35303030303030297,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,10.33,12.49,13.15
1951-02-09,31366.04,21534.7,12590.17,10430.61,12912.06,2660.01,3880.99,2025.36,2207.3,3457.61,2617.97,0.03559027777777779,0.01774193548387096,0.14242424242424245,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,10.73,13.6,12.98
1951-02-10,30702.51,21017.77,12788.24,9884.93,13021.19,2668.15,3960.57,2011.31,2295.3,3440.11,2557.6,3.5309027777777784,4.256451612903226,1.3090909090909093,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,8.92,11.53,12.94
1951-02-11,30209.33,21271.49,12974.3,9417.03,12936.69,2694.89,4017.36,2016.07,2379.28,3398.49,2503.11,15.637326388888896,16.931048387096773,14.502272727272727,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,7.85,9.26,10.26
1951-02-12,33585.9,27069.42,13912.53,9459.31,13192.97,2744.58,4163.25,2131.32,2485.76,3405.98,2519.04,3.4375000000000013,11.216935483870966,21.292424242424246,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,7.73,10.65,9.3
1951-02-13,41749.39,32746.69,15507.33,9788.18,13868.16,2869.04,4433.45,2374.82,2707.97,3475.62,2625.34,0.0,0.0,0.0,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,9.93,11.01,9.14
1951-02-14,43702.96,31573.38,16404.73,9764.25,14259.56,2891.06,4544.94,2496.27,2937.68,3449.09,2622.51,0.0,0.0,0.0,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,9.37,10.29,9.89
1951-02-15,39874.45,29016.28,16368.68,9460.92,13984.55,2789.94,4434.69,2442.45,2955.68,3339.94,2508.55,0.0,0.0,0.0,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,7.84,10.07,10.81
1951-02-16,37300.07,26712.29,16067.65,9102.67,13519.74,2711.9,4301.67,2379.38,2903.04,3228.61,2418.0,0.035937500000000004,0.0,0.0,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,9.18,10.76,10.31
1951-02-17,34349.57,24742.42,15487.68,8616.02,12991.77,2599.98,4125.67,2299.56,2853.09,3063.84,2304.09,0.9453125000000002,2.988306451612904,1.6409090909090909,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,7.1000000000000005,8.72,9.27
1951-02-18,32208.49,23402.71,14818.53,8179.42,12374.3,2491.56,3931.03,2216.53,2776.78,2884.14,2197.56,3.9578124999999966,5.568548387096777,8.446969696969697,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,3.5700000000000003,6.05,5.67
1951-02-19,30489.26,22241.82,14134.84,7847.08,11831.84,2379.85,3735.46,2132.33,2698.7,2723.89,2106.17,0.3822916666666666,0.9383064516129034,2.11439393939394,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,4.78,7.29,4.8
1951-02-20,28848.57,21095.23,13368.05,7438.33,11259.88,2268.61,3535.33,2038.19,2607.22,2552.96,2009.43,4.488541666666666,3.0395161290322585,0.7318181818181819,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,5.75,7.15,6.5
1951-02-21,27292.52,20055.72,12585.1,6937.11,10601.31,2148.48,3328.16,1936.38,2501.72,2362.74,1893.67,9.241840277777774,10.185887096774193,11.821969696969699,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,3.39,4.88,7.25
1951-02-22,26034.94,19110.01,11922.03,6641.33,10009.52,2056.99,3124.65,1837.48,2386.2,2260.9,1835.04,3.0472222222222194,2.006048387096776,5.156818181818184,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,2.78,4.12,4.89
1951-02-23,24741.05,18038.74,11251.34,6383.59,9448.57,1972.92,2936.72,1743.34,2271.89,2148.55,1781.75,1.4857638888888893,1.0516129032258064,0.906060606060606,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,4.68,5.0600000000000005,4.16
1951-02-24,23246.97,17053.47,10529.11,5995.06,8814.2,1853.37,2751.3,1644.71,2151.48,1988.71,1671.63,0.2604166666666667,0.0,0.027272727272727275,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,3.63,7.08,5.94
1951-02-25,21925.23,16013.57,9877.84,5639.41,8188.64,1744.46,2584.35,1552.18,2032.3,1867.94,1570.59,2.4583333333333326,0.9528225806451612,0.8015151515151516,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,4.16,7.27,7.42
1951-02-26,20486.15,14945.78,9271.73,5309.86,7611.18,1651.99,2442.08,1466.7,1925.17,1759.25,1481.25,1.8449652777777763,7.426612903225808,5.960606060606063,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,2.37,5.05,6.8100000000000005
1951-02-27,19168.73,13983.31,8743.53,5034.86,7095.49,1568.86,2316.34,1389.62,1843.39,1664.34,1407.23,1.1331597222222225,2.0588709677419352,12.625757575757575,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,2.07,5.3500000000000005,4.5200000000000005
1951-02-28,18044.81,13160.92,8287.15,4829.8,6798.6,1533.13,2216.26,1348.55,1803.15,1597.41,1397.76,4.570312500000001,2.727016129032259,1.5651515151515156,104.23307800292969,124.1762924194336,124.1762924194336,193.62062072753903,3.1,5.64,5.26
1951-03-01,17047.78,12431.75,7818.72,4600.75,6528.38,1498.4,2118.0,1313.25,1748.29,1533.19,1394.75,0.6467013888888888,2.9060483870967744,3.1325757575757582,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,3.0500000000000003,3.71,5.5600000000000005
1951-03-02,16140.54,11751.14,7354.24,4346.79,6115.95,1464.17,2109.14,1348.86,1677.7,1459.95,1358.45,0.4425347222222224,0.3008064516129033,7.095454545454545,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,1.56,3.34,2.51
1951-03-03,15241.35,11091.4,6931.19,4110.46,5772.13,1424.48,2086.72,1358.58,1616.73,1390.66,1320.09,1.3085069444444437,0.1092741935483871,0.6424242424242426,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,0.52,3.59,1.9
1951-03-04,14351.0,10436.38,6541.84,3889.83,5476.74,1349.22,1962.45,1269.56,1546.93,1319.76,1267.34,7.424305555555552,6.61491935483871,14.715909090909095,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,1.29,5.03,4.0600000000000005
1951-03-05,13830.45,10006.94,6270.32,3899.31,5361.63,1362.23,1965.3,1316.94,1514.92,1362.73,1346.21,5.007291666666666,9.180241935483869,28.93030303030304,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,2.84,6.7,4.98
1951-03-06,13635.81,9839.02,6290.45,4406.02,5813.9,1912.61,2376.22,1639.57,1612.77,1588.68,1974.76,8.398437499999998,9.903225806451612,21.414393939393946,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,3.91,6.43,6.57
1951-03-07,13932.67,10282.72,6591.8,5358.9,6644.67,2522.99,2902.03,1947.64,1752.92,1784.01,2664.29,3.2666666666666684,8.761693548387097,21.98333333333333,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,5.48,9.63,7.38
1951-03-08,15027.68,11229.67,7143.54,6671.18,7772.32,2737.96,3132.82,2002.89,1783.22,1967.24,3008.32,2.180381944444445,0.07580645161290324,0.5795454545454547,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,6.0,8.24,9.39
1951-03-09,16044.37,11927.76,7546.68,7576.34,8878.43,2867.68,3239.7,2007.75,1773.12,2133.6,3229.91,10.768576388888896,10.831451612903225,11.721212121212124,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,4.98,5.8500000000000005,8.88
1951-03-10,16889.79,12758.95,7706.68,7924.9,9418.96,2867.58,3302.14,2007.15,1770.23,2200.13,3270.31,0.6446180555555556,0.0032258064516129032,0.3613636363636364,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,2.9,5.79,4.91
1951-03-11,17847.96,13476.06,7713.39,7984.34,9541.48,2835.11,3322.42,1979.05,1751.84,2234.31,3227.47,0.0,0.0,0.09696969696969696,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,6.71,9.94,6.32
1951-03-12,18108.26,13475.62,7485.13,7686.38,9344.18,2764.67,3304.13,1951.52,1737.37,2228.27,3114.67,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,9.06,12.0,9.55
1951-03-13,17724.92,13154.74,7308.91,7392.97,9074.14,2676.91,3278.26,1921.37,1748.92,2250.79,2988.54,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,12.19,15.79,11.9
1951-03-14,17345.43,12953.23,7233.46,7135.98,8930.38,2596.41,3279.58,1884.3,1790.91,2322.13,2870.18,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,14.89,15.88,14.09
1951-03-15,17307.28,13264.23,7302.42,6968.31,8912.65,2545.95,3301.78,1833.05,1846.1,2454.8,2771.59,0.042187499999999975,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,13.17,14.43,14.96
1951-03-16,17850.82,14036.25,7562.53,6835.11,9003.54,2537.52,3347.52,1778.76,1909.59,2613.42,2672.26,0.12569444444444444,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,10.23,12.55,14.24
1951-03-17,18612.12,14801.13,7911.07,6669.86,9099.14,2515.39,3434.41,1731.56,1985.92,2747.25,2533.8,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,9.59,12.62,11.69
1951-03-18,18996.8,15154.46,8148.04,6481.43,9150.82,2482.36,3565.59,1689.3,2051.51,2851.59,2383.51,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,10.65,13.37,11.36
1951-03-19,18914.98,15151.36,8253.55,6303.83,9177.64,2459.49,3692.32,1643.84,2091.76,2946.25,2236.82,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,11.45,14.12,12.91
1951-03-20,18762.52,15254.78,8557.72,6228.18,9284.04,2477.21,3822.58,1613.03,2140.63,3045.4,2112.27,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,11.44,15.26,14.51
1951-03-21,19018.29,15831.26,9318.51,6257.43,9534.64,2548.47,4009.39,1625.59,2250.01,3132.49,2016.24,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,11.34,12.98,14.53
1951-03-22,19735.98,16792.49,10350.42,6328.93,9847.15,2648.23,4255.49,1656.71,2385.08,3203.79,1947.23,0.11857638888888893,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,10.94,12.58,11.55
1951-03-23,20618.47,17753.62,11379.14,6342.21,10081.19,2729.42,4552.83,1678.78,2478.14,3239.61,1887.35,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,12.42,13.92,11.69
1951-03-24,21187.11,18283.55,12230.18,6300.59,10211.7,2794.25,4894.72,1735.79,2560.69,3243.01,1829.26,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,14.45,16.03,13.29
1951-03-25,21251.15,18458.06,12924.9,6304.99,10397.08,2903.06,5301.39,1873.18,2704.0,3263.44,1792.91,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,13.95,14.87,15.1
1951-03-26,21278.9,18738.34,13707.56,6418.37,10750.59,3108.53,5838.24,2086.8,2953.81,3304.11,1783.07,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,10.97,14.87,14.2
1951-03-27,21521.58,19164.44,14634.3,6587.56,11243.13,3367.48,6526.17,2342.8,3267.68,3341.24,1768.43,0.0,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,13.29,16.68,13.84
1951-03-28,21718.05,19471.46,15407.02,6680.67,11535.83,3596.75,7266.55,2571.89,3510.84,3363.25,1720.13,0.01649305555555556,0.0,0.0,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,14.45,16.21,14.81
1951-03-29,21752.57,19635.73,15907.89,6701.09,11636.36,3841.19,8009.45,2806.24,3755.27,3383.43,1638.59,0.4527777777777775,0.3931451612903225,1.875757575757576,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,12.21,12.6,15.56
1951-03-30,21842.92,19824.91,16139.3,6712.1,11781.55,4102.94,8902.79,3127.27,4173.26,3381.99,1548.29,0.4201388888888889,1.9467741935483882,10.614393939393944,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,6.48,8.28,8.26
1951-03-31,21680.91,19539.65,15901.58,6560.5,11701.58,4154.06,9566.78,3381.33,4537.27,3212.6,1444.78,0.0,0.0016129032258064516,0.10075757575757577,124.45587921142578,140.48904418945312,140.48904418945312,222.6918487548828,7.04,10.02,7.63
1951-04-01,20702.83,18440.17,15236.61,6183.71,11142.48,3900.87,8929.8,3261.49,4394.09,2863.82,1314.69,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,7.94,11.08,10.66
1951-04-02,19295.3,17192.18,14452.13,5812.85,10363.2,3597.74,7772.87,2992.85,4026.46,2535.06,1194.25,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,12.06,14.05,12.27
1951-04-03,18082.06,16280.68,13778.46,5559.03,9699.28,3367.97,7077.63,2855.03,3826.43,2305.12,1101.1,0.0,0.0,0.021212121212121213,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,15.51,15.75,14.52
1951-04-04,17344.41,15875.49,13303.08,5441.19,9182.38,3202.59,6602.96,2762.72,3681.14,2155.23,1022.8,0.011805555555555557,0.4568548387096776,1.7060606060606065,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,13.65,13.07,12.66
1951-04-05,17175.32,15995.32,13060.05,5443.02,8872.77,3111.11,6443.92,2749.58,3641.76,2058.05,952.22,0.5220486111111111,1.0616935483870968,4.053030303030303,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,13.11,13.05,12.22
1951-04-06,17464.85,16472.05,12918.06,5429.36,8640.1,3000.88,6292.9,2736.53,3554.54,1956.05,881.2,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,12.96,13.44,13.96
1951-04-07,17963.15,17083.23,12849.28,5398.95,8392.21,2873.75,6002.42,2658.84,3377.94,1842.56,812.73,0.0,0.0016129032258064516,0.2431818181818181,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,15.57,13.5,13.23
1951-04-08,18486.69,17689.46,12822.28,5426.82,8205.27,2767.34,5678.29,2570.96,3224.18,1739.01,751.51,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,17.580000000000002,15.19,14.48
1951-04-09,19016.13,18265.47,12755.69,5552.78,8075.55,2687.2,5360.58,2500.02,3081.81,1658.11,701.0,0.0,0.0,0.042424242424242434,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,20.44,20.36,17.35
1951-04-10,19457.02,18826.04,12705.4,5842.89,8052.32,2687.33,5102.99,2499.18,3050.6,1615.39,665.9,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,21.51,21.74,19.7
1951-04-11,20002.38,19518.38,12754.7,6283.39,8217.39,2816.82,5081.83,2655.15,3230.58,1636.33,645.35,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,19.96,21.68,20.01
1951-04-12,20675.6,20067.31,12813.4,6658.78,8628.56,3058.59,5459.79,3005.41,3698.22,1728.22,635.58,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,18.32,19.54,19.52
1951-04-13,20834.72,20183.82,12719.33,6846.35,9038.13,3351.95,6170.35,3497.46,4352.66,1798.66,628.87,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,19.45,19.4,19.47
1951-04-14,20802.58,20337.99,12656.51,7025.17,9327.4,3652.14,7037.24,4019.4,5073.11,1777.5,627.24,0.10555555555555554,1.0298387096774195,0.1810606060606061,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,20.33,18.21,18.25
1951-04-15,21143.18,20834.36,12705.52,7173.99,9637.62,3870.29,7936.6,4499.45,5908.02,1699.02,640.41,0.0925347222222222,0.5237903225806454,0.4537878787878789,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,17.900000000000006,16.79,14.97
1951-04-16,21605.71,21145.75,12613.1,6974.97,9583.8,3934.3,8549.28,4764.8,6610.95,1573.32,652.29,0.7517361111111112,3.5782258064516137,0.06969696969696969,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,14.68,15.44,15.97
1951-04-17,21298.74,20444.68,12175.1,6489.21,9206.35,3905.58,8741.05,4757.05,6724.43,1443.19,627.53,7.2142361111111075,0.2568548387096773,1.049242424242424,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,11.24,12.95,11.93
1951-04-18,19920.05,18953.92,11399.66,6015.36,8834.56,3789.17,8767.82,4618.93,6525.75,1345.23,562.54,0.6980902777777779,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,12.5,13.04,11.22
1951-04-19,18381.72,17471.35,10460.01,5475.12,8340.73,3578.56,8513.07,4393.82,6236.74,1266.75,495.01,0.0,0.0,0.6537878787878789,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,12.96,14.02,14.46
1951-04-20,16926.61,16067.9,9569.67,4926.92,7807.05,3331.64,7820.0,4174.65,5904.54,1200.95,446.96,0.0,0.0,0.03636363636363637,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,13.48,14.07,13.14
1951-04-21,15460.14,14650.56,8867.12,4560.6,7347.05,3101.48,7105.94,4032.54,5708.52,1134.33,415.55,0.0,0.0,0.0,76.39727783203125,61.379844665527344,61.379844665527344,181.0033416748047,13.23,13.33,13.01
